,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.040 / 1.362 /  9,1.574 / 1.884 /  9,1.423 / 1.723 /  9,1.080 / 1.362 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.626 / 1.626 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.000 / 1.000 /  9,1.258 / 1.359 /  9,1.731 / 2.582 /  9,1.000 / 1.000 /  9,2.003 / 2.128 /  9
3,1-3,1.215 / 1.215 /  9,1.450 / 1.531 /  9,1.054 / 1.162 /  9,1.215 / 1.215 /  9,1.235 / 1.268 /  9
4,1-4,1.439 / 1.439 /  9,1.603 / 1.603 /  9,2.225 / 2.225 /  9,1.453 / 1.564 /  9,1.439 / 1.439 /  9
5,1-5,1.015 / 1.131 /  9,1.413 / 1.460 /  9,1.326 / 1.438 /  9,1.000 / 1.000 /  9,1.944 / 2.080 /  9
6,2-0,1.085 / 1.085 /  7,1.226 / 1.226 /  8,1.742 / 1.742 /  7,1.085 / 1.085 /  7,1.225 / 1.710 /  7
7,2-1,2.047 / 2.047 /  9,1.361 / 1.361 /  8,1.361 / 1.361 /  9,2.047 / 2.047 / 11,1.213 / 1.213 /  6
8,2-2,1.121 / 1.244 /  6,0.970 / 1.360 /  7,0.799 / 0.799 /  9,1.142 / 1.416 /  7,0.799 / 0.799 /  7
9,2-3,1.578 / 1.578 /  6,1.003 / 1.003 /  8,1.894 / 1.894 /  8,1.578 / 1.578 /  5,0.719 / 0.719 /  8
10,2-4,0.896 / 0.896 /  7,1.132 / 1.245 / 10,1.104 / 1.104 /  7,0.896 / 0.896 /  6,1.903 / 1.903 /  5
11,2-5,0.890 / 0.890 /  8,1.382 / 1.645 /  7,1.570 / 1.735 /  8,0.978 / 1.417 /  6,1.299 / 1.299 /  7
