,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.950 / 1.978 /  9,2.403 / 2.547 /  9,1.000 / 1.000 /  9,167.449 / 997.393 /  9
1,1-1,1.167 / 1.188 /  9,1.146 / 1.188 /  9,1.167 / 1.188 /  9,1.213 / 1.411 /  9,1.396 / 1.833 /  9
2,1-2,1.124 / 1.372 /  9,1.041 / 1.372 /  9,0.961 / 1.000 /  9,0.966 / 1.000 /  9,0.999 / 1.000 /  8
3,1-3,1.654 / 1.666 /  9,1.653 / 1.694 /  9,1.610 / 1.648 /  9,1.615 / 1.648 /  9,2.214 / 2.214 /  1
4,1-4,1.115 / 1.115 /  9,1.060 / 1.269 /  9,1.607 / 1.721 /  9,1.115 / 1.115 /  9,133.341 / 794.091 /  9
5,1-5,1.207 / 1.310 /  9,1.275 / 1.310 /  9,1.272 / 1.310 /  9,1.277 / 1.310 /  9,1.275 / 1.310 /  9
6,2-0,1.027 / 1.687 /  6,0.895 / 0.895 /  7,1.053 / 1.687 /  5,1.478 / 1.676 /  6,64.219 / 377.816 /  6
7,2-1,1.679 / 1.679 /  4,1.679 / 1.679 /  6,1.679 / 1.679 /  9,1.086 / 1.498 /  9,2.589 / 3.500 /  7
8,2-2,1.025 / 1.025 /  7,1.025 / 1.025 /  7,1.027 / 1.120 /  6,1.062 / 1.345 /  5,2508.120 / 5014.580 / 14384
9,2-3,0.888 / 0.888 /  7,0.888 / 0.888 /  8,0.888 / 0.888 /  8,0.888 / 0.888 /  8,0.888 / 0.888 /  9
10,2-4,0.893 / 0.893 /  5,0.893 / 0.893 /  5,0.893 / 0.893 /  5,0.893 / 0.893 /  5,0.893 / 0.893 /  8
11,2-5,2.425 / 2.425 / 10,2.477 / 2.790 /  7,2.498 / 2.790 /  5,1.456 / 2.182 /  8,3.518 / 4.793 /  8
