,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.131 / 1.392 /  9,1.809 / 1.864 /  9,1.874 / 2.063 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.212 / 1.469 /  9,1.225 / 1.590 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.067 / 1.304 /  9,1.000 / 1.000 /  9,1.220 / 1.457 /  9,1.033 / 1.300 /  9,1.355 / 1.757 /  9
3,1-3,1.158 / 1.399 /  9,2.009 / 2.431 /  9,2.039 / 2.207 /  8,1.133 / 1.399 /  9,1.000 / 1.000 /  9
4,1-4,0.824 / 1.000 /  9,0.798 / 1.000 /  9,0.871 / 1.654 /  9,0.798 / 1.000 /  9,0.807 / 1.080 /  9
5,1-5,1.204 / 1.204 /  9,1.945 / 2.000 /  9,2.040 / 2.053 /  9,1.204 / 1.204 /  9,1.204 / 1.204 /  9
6,2-0,1.513 / 1.802 /  7,1.087 / 1.087 /  6,1.212 / 1.624 /  7,1.473 / 1.473 / 10,1.141 / 1.416 /  6
7,2-1,1.394 / 1.586 /  6,0.896 / 0.896 /  9,0.993 / 1.770 /  9,1.395 / 1.586 /  8,0.896 / 0.896 / 11
8,2-2,1.387 / 1.899 /  6,1.155 / 1.247 /  7,1.335 / 1.534 /  6,1.285 / 1.289 /  5,1.630 / 1.899 /  8
9,2-3,0.997 / 1.199 / 11,1.216 / 1.216 /  9,1.216 / 1.216 / 11,1.111 / 1.385 /  8,0.976 / 0.976 /  6
10,2-4,0.890 / 0.890 /  7,0.919 / 1.062 /  6,1.028 / 1.028 /  5,0.890 / 0.890 /  2,1.074 / 1.331 /  8
11,2-5,0.919 / 0.919 /  9,0.970 / 1.327 /  8,0.919 / 0.919 / 10,0.919 / 0.919 / 10,0.919 / 0.919 / 11
