,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.381 / 1.381 / 99 / 99,1.654 / 1.692 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.222 / 1.224 / 99 / 99,1.021 / 1.411 / 99 / 99,1.024 / 1.659 / 99 / 99,1.222 / 1.224 / 99 / 99
2,1-2,1.390 / 1.390 / 99 / 99,1.390 / 1.390 / 99 / 99,2.176 / 2.228 / 99 / 99,1.390 / 1.390 / 99 / 99
3,1-3,1.469 / 1.469 / 99 / 99,1.872 / 1.909 / 99 / 99,2.221 / 2.242 / 99 / 99,1.469 / 1.469 / 99 / 99
4,1-4,1.164 / 1.289 / 99 / 99,1.338 / 1.504 / 99 / 99,1.351 / 1.541 / 99 / 99,1.199 / 1.319 / 99 / 99
5,1-5,1.190 / 1.337 / 99 / 99,1.190 / 1.337 / 99 / 99,1.452 / 1.530 / 99 / 99,1.102 / 1.337 / 99 / 99
6,2-0,0.920 / 1.247 / 43 / 43,1.048 / 1.247 / 46 / 46,0.942 / 1.247 / 75 / 75,0.999 / 1.247 / 51 / 51
7,2-1,1.454 / 1.704 / 62 / 62,1.438 / 1.704 / 44 / 44,1.327 / 1.327 / 39 / 39,1.576 / 1.704 / 65 / 65
8,2-2,1.320 / 1.320 / 44 / 44,1.182 / 1.182 / 39 / 39,1.182 / 1.182 / 54 / 54,1.320 / 1.320 / 44 / 44
9,2-3,1.011 / 1.086 / 58 / 58,0.963 / 1.086 / 59 / 59,0.980 / 1.086 / 67 / 67,1.010 / 1.086 / 31 / 31
10,2-4,0.952 / 0.952 / 55 / 55,0.952 / 0.952 / 43 / 43,0.952 / 0.952 / 49 / 49,0.952 / 0.952 / 57 / 57
11,2-5,1.046 / 1.311 / 34 / 34,0.954 / 1.311 / 44 / 44,1.079 / 1.311 / 49 / 49,0.919 / 0.919 / 30 / 30
