,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.158 / 1.356 /  9,1.353 / 1.794 /  9,1.088 / 1.794 /  9,1.158 / 1.356 /  9,1.040 / 1.356 /  9
1,1-1,1.000 / 1.000 /  9,1.869 / 1.869 /  9,1.922 / 2.106 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.088 / 1.088 /  9,1.979 / 2.284 /  9,1.923 / 2.412 /  9,1.252 / 1.645 /  9,1.637 / 1.764 /  9
3,1-3,1.760 / 1.760 /  9,2.592 / 2.817 /  9,2.575 / 2.817 /  9,1.636 / 1.760 /  9,1.390 / 1.390 /  9
4,1-4,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,1-5,0.883 / 1.000 /  9,1.177 / 1.529 /  9,0.888 / 1.529 /  9,0.883 / 1.000 /  9,0.829 / 1.019 /  9
6,2-0,1.393 / 1.476 /  8,2.184 / 2.184 /  7,2.268 / 2.865 /  9,1.460 / 1.460 /  8,0.952 / 0.952 /  8
7,2-1,0.790 / 0.790 /  5,1.363 / 1.363 /  7,1.363 / 1.363 /  6,0.790 / 0.790 /  8,0.790 / 0.790 /  6
8,2-2,1.059 / 1.059 /  9,1.061 / 1.071 /  6,1.062 / 1.071 /  8,1.059 / 1.059 /  6,1.059 / 1.059 /  8
9,2-3,0.752 / 0.852 /  5,0.852 / 0.852 /  6,0.852 / 0.852 /  8,0.741 / 0.852 /  6,0.685 / 0.685 / 10
10,2-4,1.174 / 1.174 /  7,1.606 / 1.606 /  8,1.606 / 1.606 /  7,1.174 / 1.174 /  5,1.174 / 1.174 / 10
11,2-5,1.192 / 1.456 /  4,1.104 / 1.104 /  8,1.163 / 1.456 /  9,1.175 / 1.456 / 10,1.104 / 1.104 /  9
