,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.035 / 1.312 /  9,1.368 / 1.607 /  9,1.320 / 1.350 /  9,1.000 / 1.000 /  9,1.441 / 1.441 /  9
1,1-1,1.342 / 1.610 /  9,1.670 / 1.904 /  9,1.612 / 1.624 /  9,1.308 / 1.308 /  9,1.712 / 1.712 /  9
2,1-2,1.000 / 1.000 /  9,1.299 / 1.611 /  9,1.359 / 1.482 /  9,1.094 / 1.424 /  9,1.494 / 1.494 /  9
3,1-3,1.192 / 1.192 /  9,0.852 / 0.852 /  9,0.852 / 0.852 /  9,1.150 / 1.192 /  9,1.063 / 1.063 /  9
4,1-4,1.000 / 1.000 /  9,1.055 / 1.148 /  9,1.057 / 1.092 /  9,1.020 / 1.092 /  9,1.000 / 1.000 /  9
5,1-5,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
6,2-0,0.891 / 0.891 /  7,0.891 / 0.891 /  8,0.891 / 0.891 /  6,0.891 / 0.891 /  7,1.296 / 1.296 /  7
7,2-1,1.231 / 1.308 /  8,1.215 / 1.308 / 10,1.256 / 1.330 /  7,1.231 / 1.308 /  8,0.919 / 0.919 /  9
8,2-2,0.766 / 0.766 /  9,0.792 / 0.792 /  8,0.792 / 0.792 /  6,0.766 / 0.766 /  8,0.766 / 0.766 /  8
9,2-3,0.952 / 0.952 /  6,1.055 / 1.778 /  8,0.952 / 0.952 / 10,1.040 / 1.739 /  9,0.952 / 0.952 /  5
10,2-4,1.271 / 1.271 /  7,1.271 / 1.271 /  4,1.271 / 1.271 /  4,1.271 / 1.271 /  7,1.710 / 1.710 /  7
11,2-5,0.893 / 0.893 /  8,0.933 / 1.253 /  9,0.893 / 0.893 /  7,0.933 / 1.253 /  9,1.339 / 1.660 /  9
