,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.407 / 1.407 /  1,1.563 / 1.563 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.038 / 1.338 /  9,2262.291 / 4523.632 / 12781,1.304 / 1.319 /  9,1.000 / 1.000 /  9,1.121 / 1.646 /  9
2,1-2,1.449 / 1.793 /  9,1.436 / 1.525 /  9,1.406 / 1.406 /  9,1.406 / 1.406 /  9,1.406 / 1.406 /  9
3,1-3,1.289 / 1.289 /  9,486.538 / 1295.296 /  4,1.654 / 1.654 /  9,1.289 / 1.289 /  9,1.404 / 1.404 /  9
4,1-4,1.034 / 1.310 /  9,1.000 / 1.000 /  1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,1-5,1.000 / 1.000 /  9,547.335 / 1640.006 /  3,1.090 / 1.405 /  9,1.000 / 1.000 /  9,1.045 / 1.405 /  9
6,2-0,1.092 / 1.092 /  7,1.206 / 1.206 /  1,1.151 / 1.385 /  5,1.141 / 1.206 /  7,1.109 / 1.206 /  7
7,2-1,0.898 / 0.898 /  6,-1.000 / -1.000 /  0,0.973 / 1.035 / 11,0.898 / 0.898 /  9,0.898 / 0.898 /  5
8,2-2,0.944 / 1.088 /  8,-1.000 / -1.000 /  0,0.841 / 1.088 /  7,0.924 / 0.924 /  8,0.924 / 0.924 /  6
9,2-3,0.898 / 0.898 /  9,-1.000 / -1.000 /  0,1.035 / 1.035 /  5,0.898 / 0.898 /  7,0.898 / 0.898 /  9
10,2-4,1.076 / 1.076 /  5,-1.000 / -1.000 /  0,0.887 / 0.887 /  6,1.138 / 1.385 /  5,1.099 / 1.240 /  7
11,2-5,1.127 / 1.317 /  9,-1.000 / -1.000 /  0,1.103 / 1.103 /  6,1.125 / 1.317 / 10,1.189 / 1.317 /  5
