,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.401 / 1.601 /  9,1.000 / 1.000 /  9,1.398 / 1.398 /  1,1.242 / 1.556 /  9,1.496 / 1.648 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.490 / 1.838 /  9
2,1-2,1.162 / 1.162 /  9,1.162 / 1.162 /  9,-1.000 / -1.000 /  0,1.162 / 1.162 /  9,1.529 / 1.554 /  9
3,1-3,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
4,1-4,1.154 / 1.277 /  9,1.246 / 1.277 /  9,941.262 / 1880.853 /  2,1.246 / 1.277 /  9,1.215 / 1.277 /  9
5,1-5,1.039 / 1.355 /  9,1.713 / 2.029 /  9,2641.889 / 5282.217 / 13154,1.000 / 1.000 /  9,1.060 / 1.538 /  9
6,2-0,0.920 / 0.920 /  5,0.920 / 0.920 /  7,-1.000 / -1.000 /  0,0.920 / 0.920 /  4,0.920 / 0.920 /  5
7,2-1,1.494 / 2.015 /  7,0.919 / 0.919 /  9,1157.834 / 2027.495 /  2,1.407 / 1.407 /  8,1.591 / 1.591 /  8
8,2-2,0.806 / 1.063 /  6,1.795 / 2.051 /  5,-1.000 / -1.000 /  0,1.013 / 2.051 / 10,1.792 / 2.127 /  7
9,2-3,1.260 / 1.567 /  6,1.199 / 1.199 /  7,-1.000 / -1.000 /  0,1.199 / 1.199 /  6,2.289 / 2.289 /  9
10,2-4,1.473 / 1.483 /  6,0.954 / 0.954 / 12,-1.000 / -1.000 /  0,1.359 / 1.359 /  6,0.952 / 1.121 /  6
11,2-5,0.923 / 1.067 /  6,1.449 / 1.656 /  7,-1.000 / -1.000 /  0,0.919 / 1.067 /  7,0.923 / 1.067 /  6
