,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.046 / 1.303 /  9,1.269 / 1.270 /  4
1,1-1,493.636 / 1642.545 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.416 / 1.416 /  9,1.416 / 1.416 /  5
2,1-2,493.220 / 1642.129 /  5,849.012 / 1697.024 /  2,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.000 / 1.000 /  4
3,1-3,1.380 / 1.380 /  9,1.380 / 1.380 /  1,-1.000 / -1.000 /  0,1.380 / 1.380 /  9,1.380 / 1.380 /  4
4,1-4,1.469 / 1.809 /  9,2810.012 / 5617.816 / 13152,-1.000 / -1.000 /  0,1.427 / 1.427 /  9,1.469 / 1.809 /  9
5,1-5,291.977 / 1164.403 /  4,1.046 / 1.046 /  1,-1.000 / -1.000 /  0,19.669 / 92.903 / 15,1317.573 / 2636.945 / 4209
6,2-0,0.888 / 0.888 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.888 / 0.890 /  7,0.888 / 0.888 /  3
7,2-1,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,2.506 / 2.506 /  4,2.506 / 2.506 /  3
8,2-2,181.331 / 776.935 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.745 / 1.159 /  7,126.313 / 559.726 /  5
9,2-3,557.375 / 1670.342 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.055 / 1.872 /  6,0.973 / 1.216 /  4
10,2-4,1.830 / 1.830 /  1,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.919 / 2.142 /  7,1.830 / 1.830 /  1
11,2-5,340.543 / 1019.841 /  3,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.894 / 0.894 /  7,0.894 / 0.894 /  2
