,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.048 / 1.435 /  9,1.469 / 1.902 /  9,1.211 / 1.773 /  9,1.465 / 1.811 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.088 / 1.394 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.314 / 1.314 /  9,1.486 / 1.486 /  9,1.290 / 1.324 /  9,1.314 / 1.314 /  9,1.458 / 1.458 /  9
3,1-3,1.346 / 1.389 /  9,1.482 / 1.527 /  9,1.505 / 1.527 /  9,1.064 / 1.576 /  9,1.389 / 1.389 /  9
4,1-4,1.529 / 1.860 /  9,1.748 / 2.265 /  9,1.889 / 2.258 /  9,1.574 / 1.860 /  9,1.444 / 1.444 /  9
5,1-5,1.383 / 1.383 /  9,1.383 / 1.383 /  9,1.467 / 1.761 /  9,1.383 / 1.383 /  9,1.383 / 1.383 /  9
6,2-0,1.137 / 1.137 /  4,1.173 / 1.387 /  7,1.168 / 1.387 /  8,1.179 / 1.387 /  6,1.137 / 1.137 /  6
7,2-1,0.894 / 0.894 /  7,0.894 / 0.894 /  7,0.894 / 0.894 /  4,0.894 / 0.894 /  8,0.894 / 0.894 /  8
8,2-2,0.894 / 0.894 /  5,0.894 / 0.894 / 11,0.894 / 0.894 /  7,0.894 / 0.894 /  8,0.894 / 0.894 / 11
9,2-3,1.760 / 1.760 /  6,1.760 / 1.760 /  8,0.891 / 0.891 /  6,1.765 / 1.813 / 11,1.760 / 1.760 /  7
10,2-4,0.889 / 0.889 /  4,1.016 / 1.016 /  7,1.016 / 1.016 /  8,1.099 / 1.368 /  8,0.889 / 0.889 /  8
11,2-5,0.892 / 0.892 /  7,0.937 / 1.256 /  8,0.892 / 0.892 / 10,1.048 / 1.256 /  7,0.928 / 1.256 / 10
