,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.434 / 1.555 /  9,1.423 / 1.451 /  9,1.000 / 1.000 /  9,1.431 / 1.431 /  9
1,1-1,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.033 / 1.296 /  9,0.867 / 1.000 /  9,1.038 / 1.339 /  9
2,1-2,1.000 / 1.000 /  9,1.357 / 1.357 /  9,1.682 / 1.706 /  9,1.207 / 1.357 /  9,1.000 / 1.000 /  9
3,1-3,1.126 / 1.250 /  9,0.954 / 0.963 /  9,1.051 / 1.498 /  9,1.148 / 1.250 /  9,0.958 / 0.963 /  9
4,1-4,1.000 / 1.000 /  9,1.066 / 1.066 /  9,1.217 / 1.422 /  9,1.269 / 1.316 /  9,1.000 / 1.000 /  9
5,1-5,1.075 / 1.336 /  9,1.805 / 2.104 /  9,1.484 / 1.484 /  9,1.512 / 1.512 /  9,1.037 / 1.336 /  9
6,2-0,1.232 / 1.456 / 10,1.045 / 1.045 /  9,1.369 / 1.369 /  6,1.144 / 1.641 /  6,1.176 / 1.176 /  5
7,2-1,1.350 / 1.428 /  7,1.365 / 1.498 /  5,1.363 / 1.584 /  6,1.184 / 1.184 /  3,1.149 / 1.185 /  3
8,2-2,1.024 / 1.599 /  9,0.952 / 0.952 /  2,1.177 / 1.284 /  9,1.159 / 1.159 /  9,0.952 / 0.952 /  5
9,2-3,1.334 / 1.618 /  7,1.286 / 1.286 /  7,0.909 / 0.909 /  6,1.496 / 1.496 /  6,1.286 / 1.286 /  4
10,2-4,0.952 / 0.952 /  7,0.952 / 0.952 / 10,1.292 / 1.928 /  9,1.159 / 1.159 /  4,0.952 / 0.952 /  9
11,2-5,0.909 / 0.909 /  6,0.909 / 0.909 /  6,0.909 / 0.909 /  9,0.909 / 0.909 / 10,0.909 / 0.909 /  8
