,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,0.919 / 1.091 /  9,1.299 / 1.595 /  9,1.092 / 1.092 /  9,0.997 / 0.997 /  9
1,1-1,1.000 / 1.000 /  9,1.040 / 1.358 /  9,2.504 / 2.845 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.141 / 1.212 /  9,1.179 / 1.212 /  9,1.252 / 1.493 /  9,1.222 / 1.305 /  9,1.269 / 1.493 /  9
3,1-3,1.244 / 1.244 /  9,1.243 / 1.308 /  9,1.669 / 1.797 /  9,1.336 / 1.336 /  9,1.260 / 1.260 /  9
4,1-4,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
5,1-5,1.000 / 1.000 /  9,1.791 / 1.826 /  9,1.400 / 1.400 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
6,2-0,1.354 / 1.354 / 10,1.354 / 1.354 /  6,1.354 / 1.354 /  5,1.354 / 1.354 /  9,1.354 / 1.354 /  3
7,2-1,1.031 / 1.123 /  4,0.957 / 0.957 /  7,1.087 / 1.087 /  6,0.930 / 0.930 /  5,0.930 / 0.930 /  6
8,2-2,1.031 / 1.376 / 11,1.003 / 1.149 /  7,1.145 / 1.376 /  8,0.952 / 0.952 /  8,0.952 / 0.952 /  3
9,2-3,0.708 / 1.014 /  9,0.596 / 0.958 / 10,0.555 / 0.555 /  7,0.555 / 0.555 /  7,0.555 / 0.555 /  7
10,2-4,1.104 / 1.104 /  5,1.334 / 1.334 /  5,1.104 / 1.104 /  7,1.181 / 1.489 /  5,1.104 / 1.104 /  5
11,2-5,1.997 / 1.997 /  7,1.997 / 1.997 /  8,2.014 / 2.134 /  8,1.997 / 1.997 /  8,1.997 / 1.997 /  9
