,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.029 / 1.259 /  9,1.173 / 1.259 /  9,1.728 / 1.772 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
1,1-1,1.000 / 1.000 /  9,1.038 / 1.342 /  9,2.105 / 2.409 /  9,1.038 / 1.342 /  9,1.228 / 1.342 /  9
2,1-2,1.753 / 2.313 /  9,1.958 / 2.078 /  9,54.821 / 480.230 /  9,1.842 / 2.313 /  9,1.731 / 2.497 /  9
3,1-3,0.875 / 1.000 /  9,0.924 / 1.179 /  9,0.896 / 1.194 /  9,0.875 / 1.000 /  9,0.899 / 1.221 /  9
4,1-4,1.086 / 1.385 /  9,1.556 / 1.556 /  9,1.569 / 1.569 /  9,1.000 / 1.000 /  9,1.043 / 1.385 /  9
5,1-5,1.684 / 2.029 /  9,1.381 / 1.396 /  9,1.891 / 2.059 /  9,1.707 / 1.897 /  9,1.731 / 1.998 /  9
6,2-0,1.388 / 1.426 /  6,1.380 / 1.380 / 10,1.214 / 1.214 /  8,1.380 / 1.380 /  6,1.386 / 1.426 /  8
7,2-1,1.008 / 1.176 /  7,1.102 / 1.143 /  6,30.082 / 348.338 / 12,1.143 / 1.143 /  9,1.410 / 1.981 / 10
8,2-2,2.317 / 2.588 /  8,1.385 / 3.048 /  8,1.918 / 3.146 /  7,2.197 / 2.713 /  8,2.316 / 2.794 /  8
9,2-3,1.464 / 1.651 / 10,0.638 / 0.638 /  7,1.016 / 1.651 /  7,1.402 / 1.651 /  6,1.437 / 1.651 /  7
10,2-4,1.392 / 1.392 /  7,0.787 / 0.787 /  7,0.787 / 0.787 /  8,1.411 / 1.505 /  6,1.215 / 1.292 /  7
11,2-5,1.965 / 2.315 /  6,0.895 / 0.895 / 10,1.370 / 2.315 / 11,2.000 / 2.315 / 10,1.846 / 2.405 / 11
