,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.254 / 1.477 /  9,1.294 / 1.294 /  9,1.378 / 1.462 /  9,1.563 / 1.725 /  9
1,1-1,1.000 / 1.000 /  9,1.183 / 1.343 /  9,1.169 / 1.238 /  9,1.000 / 1.000 /  9,1.215 / 1.403 /  9
2,1-2,1.307 / 1.307 /  9,1.081 / 1.081 /  9,1.929 / 2.186 /  9,1.297 / 1.307 /  9,1.278 / 1.307 /  9
3,1-3,1.529 / 1.529 /  9,1.664 / 1.664 /  9,1.406 / 1.639 /  9,1.656 / 1.791 /  9,1.651 / 1.839 /  9
4,1-4,1.000 / 1.000 /  9,1.131 / 1.397 /  9,0.813 / 1.097 /  9,1.250 / 1.269 /  9,1.033 / 1.300 /  9
5,1-5,1.000 / 1.000 /  9,1.562 / 1.562 /  9,1.502 / 2.167 /  9,1.079 / 1.713 /  9,1.238 / 1.713 /  9
6,2-0,1.154 / 1.280 /  4,0.890 / 0.890 /  3,1.028 / 1.028 /  9,1.066 / 1.066 /  8,0.890 / 0.890 /  4
7,2-1,0.941 / 0.941 /  7,1.235 / 1.272 /  5,1.786 / 2.625 / 12,0.941 / 0.941 /  6,0.941 / 0.941 /  9
8,2-2,0.651 / 0.651 /  7,0.848 / 0.848 /  4,1.104 / 1.140 /  9,0.651 / 0.651 /  7,0.651 / 0.651 /  7
9,2-3,1.227 / 1.227 / 10,1.063 / 1.063 /  7,1.227 / 1.227 /  7,1.227 / 1.227 /  7,1.227 / 1.227 /  9
10,2-4,1.207 / 1.207 / 10,1.325 / 1.325 /  7,0.893 / 0.893 /  3,1.532 / 1.532 /  9,1.207 / 1.207 /  7
11,2-5,0.925 / 0.968 /  4,0.654 / 0.654 /  6,0.746 / 0.932 /  6,0.654 / 0.654 /  9,1.325 / 1.654 /  8
