,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,2.089 / 2.381 / 99 / 99,1.793 / 2.128 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.332 / 1.727 / 99 / 99,1.949 / 2.461 / 96 / 99,-1.000 / -1.000 / 0 / 99,1.047 / 1.228 / 99 / 99
2,1-2,1.706 / 1.959 / 99 / 99,1.735 / 2.367 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.194 / 2.418 / 99 / 99
3,1-3,1.329 / 2.141 / 99 / 99,1.243 / 2.132 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.428 / 1.735 / 99 / 99
4,1-4,1.366 / 1.916 / 99 / 99,1.640 / 2.021 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.246 / 1.467 / 99 / 99
5,1-5,1.223 / 1.471 / 99 / 99,1.849 / 2.069 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.144 / 2.641 / 99 / 99
6,1-6,1.221 / 1.490 / 99 / 99,1.282 / 1.490 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.546 / 2.139 / 99 / 99
7,1-7,1.000 / 1.000 / 99 / 99,1.429 / 1.576 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
8,1-8,1.910 / 2.136 / 99 / 99,1.958 / 2.301 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.675 / 1.992 / 99 / 99
9,1-9,1.743 / 2.032 / 99 / 99,1.813 / 2.316 / 96 / 99,-1.000 / -1.000 / 0 / 99,1.588 / 1.756 / 99 / 99
10,1-10,1.420 / 1.727 / 99 / 99,1.746 / 2.272 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.439 / 1.727 / 99 / 99
11,1-11,1.596 / 2.137 / 99 / 99,2.791 / 3.033 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.650 / 2.137 / 99 / 99
12,1-12,1.292 / 1.621 / 99 / 99,1.478 / 1.770 / 28 / 99,-1.000 / -1.000 / 0 / 99,1.455 / 1.621 / 99 / 99
13,1-13,1.848 / 2.074 / 99 / 99,2.831 / 3.459 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.872 / 2.448 / 99 / 99
14,1-14,2.946 / 3.286 / 99 / 99,2.399 / 2.781 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.874 / 2.358 / 99 / 99
15,2-0,2.208 / 2.979 / 40 / 40,1.806 / 2.727 / 34 / 34,-1.000 / -1.000 / 0 / 63,1.964 / 2.403 / 50 / 50
16,2-1,0.891 / 0.891 / 51 / 51,0.901 / 1.026 / 65 / 65,-1.000 / -1.000 / 0 / 43,1.953 / 2.314 / 43 / 43
17,2-2,1.141 / 1.309 / 42 / 42,1.139 / 1.636 / 50 / 50,-1.000 / -1.000 / 0 / 52,1.874 / 2.301 / 74 / 74
18,2-3,1.504 / 1.535 / 58 / 58,1.519 / 1.648 / 62 / 62,-1.000 / -1.000 / 0 / 49,1.076 / 1.177 / 32 / 32
19,2-4,2.302 / 3.062 / 72 / 72,2.948 / 3.416 / 58 / 58,-1.000 / -1.000 / 0 / 29,1.551 / 2.292 / 46 / 46
20,2-5,0.965 / 1.007 / 36 / 36,1.019 / 1.505 / 42 / 42,-1.000 / -1.000 / 0 / 44,1.061 / 1.220 / 48 / 48
21,2-6,0.940 / 0.940 / 66 / 66,1.131 / 1.907 / 35 / 35,-1.000 / -1.000 / 0 / 50,0.940 / 0.940 / 74 / 74
22,2-7,1.029 / 1.342 / 42 / 42,1.065 / 1.123 / 56 / 56,-1.000 / -1.000 / 0 / 28,1.340 / 1.375 / 31 / 31
23,2-8,2.776 / 3.336 / 37 / 37,1.227 / 1.565 / 66 / 66,-1.000 / -1.000 / 0 / 30,1.588 / 1.983 / 70 / 70
24,2-9,2.839 / 2.890 / 58 / 58,58.306 / 553.418 / 20 / 20,-1.000 / -1.000 / 0 / 58,1.655 / 2.751 / 39 / 39
25,2-10,2.114 / 2.815 / 40 / 40,2.201 / 2.408 / 37 / 37,-1.000 / -1.000 / 0 / 52,1.381 / 1.514 / 63 / 63
26,2-11,2.398 / 2.602 / 72 / 72,1.920 / 2.984 / 37 / 37,-1.000 / -1.000 / 0 / 58,1.394 / 2.157 / 45 / 45
27,2-12,1.293 / 1.403 / 68 / 68,1.853 / 2.028 / 36 / 36,-1.000 / -1.000 / 0 / 49,0.890 / 0.890 / 40 / 40
28,2-13,2.301 / 2.734 / 64 / 64,2.236 / 2.442 / 48 / 48,-1.000 / -1.000 / 0 / 62,2.377 / 2.635 / 57 / 57
29,2-14,0.893 / 0.893 / 42 / 42,0.893 / 0.893 / 60 / 60,-1.000 / -1.000 / 0 / 44,1.175 / 1.175 / 49 / 49
