,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.353 / 1.964 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.280 / 1.948 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.447 / 1.612 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.295 / 1.661 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.162 / 1.334 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.073 / 1.257 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,0.762 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.546 / 1.796 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,1-8,1.355 / 1.355 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
9,1-9,1.386 / 1.561 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
10,1-10,1.185 / 1.359 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
11,1-11,1.619 / 1.936 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
12,1-12,1.343 / 1.367 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
13,1-13,1.283 / 1.313 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
14,1-14,1.381 / 2.053 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
15,2-0,1.157 / 1.271 / 51 / 51,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 60
16,2-1,1.899 / 2.000 / 34 / 34,-1.000 / -1.000 / 0 / 77,-1.000 / -1.000 / 0 / 18,-1.000 / -1.000 / 0 / 77
17,2-2,1.144 / 1.463 / 55 / 55,-1.000 / -1.000 / 0 / 29,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 38
18,2-3,1.910 / 1.922 / 38 / 38,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 86,-1.000 / -1.000 / 0 / 34
19,2-4,0.889 / 0.889 / 50 / 50,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 64
20,2-5,0.959 / 1.291 / 51 / 51,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 36
21,2-6,1.018 / 1.271 / 31 / 31,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 54
22,2-7,0.890 / 0.890 / 53 / 53,-1.000 / -1.000 / 0 / 30,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 35
23,2-8,2.484 / 2.499 / 46 / 46,-1.000 / -1.000 / 0 / 57,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 32
24,2-9,1.515 / 1.626 / 43 / 43,-1.000 / -1.000 / 0 / 40,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 66
25,2-10,1.267 / 1.689 / 54 / 54,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 55
26,2-11,1.645 / 1.893 / 37 / 37,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 69
27,2-12,0.929 / 1.260 / 46 / 46,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 55
28,2-13,0.888 / 0.888 / 30 / 30,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 34,-1.000 / -1.000 / 0 / 43
29,2-14,1.590 / 1.758 / 55 / 55,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 54
