,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.143 / 1.429 / 99 / 99,1.231 / 1.429 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.968 / 1.195 / 99 / 99
1,1-1,0.836 / 1.000 / 99 / 99,0.924 / 1.264 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.841 / 1.190 / 99 / 99
2,1-2,1.325 / 1.571 / 99 / 99,1.685 / 1.895 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.337 / 1.571 / 99 / 99
3,1-3,1.799 / 2.105 / 99 / 99,2.303 / 2.605 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.870 / 2.178 / 99 / 99
4,1-4,1.059 / 1.173 / 99 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.120 / 1.233 / 99 / 99
5,1-5,1.203 / 1.640 / 99 / 99,1.667 / 3.056 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.303 / 1.640 / 99 / 99
6,1-6,1.535 / 1.805 / 99 / 99,1.671 / 1.827 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.460 / 1.805 / 99 / 99
7,1-7,1.164 / 1.331 / 99 / 99,1.254 / 1.435 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.148 / 1.387 / 99 / 99
8,1-8,1.196 / 1.359 / 99 / 99,2.533 / 3.492 / 98 / 99,-1.000 / -1.000 / 0 / 99,1.617 / 2.036 / 99 / 99
9,1-9,1.379 / 1.487 / 99 / 99,1.625 / 1.864 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.362 / 1.487 / 99 / 99
10,1-10,2.063 / 2.244 / 99 / 99,2.600 / 2.767 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.976 / 2.244 / 99 / 99
11,1-11,1.699 / 2.264 / 99 / 99,2.132 / 2.986 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.682 / 2.264 / 99 / 99
12,1-12,1.315 / 1.472 / 99 / 99,1.687 / 2.004 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.263 / 1.472 / 99 / 99
13,1-13,1.000 / 1.000 / 99 / 99,1.255 / 1.255 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
14,1-14,1.223 / 1.740 / 99 / 99,1.203 / 2.357 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.163 / 1.740 / 99 / 99
15,2-0,0.914 / 1.228 / 44 / 44,2.257 / 2.520 / 51 / 51,-1.000 / -1.000 / 0 / 42,0.918 / 1.228 / 76 / 76
16,2-1,1.237 / 1.237 / 81 / 81,1.606 / 2.901 / 49 / 49,-1.000 / -1.000 / 0 / 32,1.238 / 1.373 / 66 / 66
17,2-2,1.057 / 1.348 / 47 / 47,2.723 / 3.074 / 71 / 71,-1.000 / -1.000 / 0 / 37,1.049 / 1.348 / 27 / 27
18,2-3,0.669 / 0.669 / 44 / 44,0.669 / 0.669 / 62 / 62,-1.000 / -1.000 / 0 / 46,0.669 / 0.669 / 62 / 62
19,2-4,1.244 / 1.466 / 56 / 56,1.144 / 1.652 / 45 / 45,-1.000 / -1.000 / 0 / 53,1.134 / 1.466 / 48 / 48
20,2-5,1.296 / 1.639 / 64 / 64,1.407 / 1.781 / 66 / 66,-1.000 / -1.000 / 0 / 40,1.306 / 1.460 / 25 / 25
21,2-6,1.271 / 1.396 / 58 / 58,1.486 / 1.764 / 46 / 46,-1.000 / -1.000 / 0 / 34,1.213 / 1.459 / 59 / 59
22,2-7,1.299 / 1.637 / 54 / 54,1.121 / 1.366 / 73 / 73,-1.000 / -1.000 / 0 / 55,1.412 / 1.637 / 51 / 51
23,2-8,0.887 / 0.887 / 53 / 53,1.938 / 2.683 / 35 / 35,-1.000 / -1.000 / 0 / 40,1.213 / 1.213 / 54 / 54
24,2-9,1.043 / 1.406 / 48 / 48,1.406 / 1.406 / 49 / 49,-1.000 / -1.000 / 0 / 71,0.992 / 1.406 / 54 / 54
25,2-10,1.216 / 1.216 / 37 / 37,1.229 / 1.883 / 54 / 54,-1.000 / -1.000 / 0 / 47,1.216 / 1.216 / 17 / 17
26,2-11,0.908 / 0.908 / 67 / 67,0.908 / 0.908 / 52 / 52,-1.000 / -1.000 / 0 / 51,0.908 / 0.908 / 46 / 46
27,2-12,3.486 / 3.680 / 31 / 31,3.220 / 3.537 / 64 / 64,-1.000 / -1.000 / 0 / 59,3.552 / 3.680 / 40 / 40
28,2-13,1.593 / 1.724 / 49 / 49,2.062 / 2.345 / 42 / 43,-1.000 / -1.000 / 0 / 67,1.706 / 1.732 / 42 / 42
29,2-14,1.844 / 1.965 / 49 / 49,2.833 / 3.011 / 50 / 50,-1.000 / -1.000 / 0 / 66,1.928 / 1.965 / 40 / 40
