,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.339 / 1.585 / 99 / 99,1.257 / 1.585 / 99 / 99,1.805 / 2.307 / 99 / 99,1.390 / 1.585 / 99 / 99
1,1-1,1.131 / 1.316 / 99 / 99,1.215 / 1.397 / 99 / 99,1.882 / 2.299 / 99 / 99,1.205 / 1.397 / 99 / 99
2,2-0,1.408 / 1.548 / 29 / 29,1.363 / 1.548 / 75 / 75,1.357 / 1.548 / 41 / 41,1.442 / 1.548 / 27 / 27
3,2-1,1.195 / 1.451 / 60 / 60,1.173 / 1.451 / 49 / 49,1.314 / 1.593 / 57 / 57,1.249 / 1.518 / 65 / 65
4,2-2,1.525 / 1.539 / 52 / 52,1.523 / 1.539 / 45 / 45,1.566 / 1.707 / 39 / 39,1.512 / 1.585 / 49 / 49
5,2-3,1.281 / 1.575 / 67 / 67,1.199 / 1.575 / 62 / 62,1.292 / 1.733 / 51 / 51,1.168 / 1.575 / 65 / 65
6,2-4,1.583 / 1.768 / 49 / 49,1.646 / 1.646 / 55 / 55,1.646 / 1.646 / 50 / 50,1.646 / 1.646 / 29 / 29
7,2-5,1.143 / 1.439 / 54 / 54,1.113 / 1.361 / 33 / 33,1.048 / 1.361 / 51 / 51,1.134 / 1.363 / 63 / 63
8,2-6,0.938 / 1.489 / 42 / 42,0.893 / 0.893 / 41 / 41,0.893 / 0.893 / 33 / 33,0.913 / 1.151 / 38 / 38
9,2-7,1.138 / 1.480 / 63 / 63,1.117 / 1.480 / 44 / 44,1.216 / 1.713 / 42 / 42,1.201 / 1.480 / 58 / 58
