,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.241 / 1.847 / 99 / 99,1.920 / 2.331 / 99 / 99,2.264 / 2.614 / 99 / 99,1.185 / 1.847 / 99 / 99
1,1-1,1.174 / 1.338 / 99 / 99,1.147 / 1.462 / 99 / 99,1.574 / 1.814 / 99 / 99,1.466 / 1.659 / 99 / 99
2,2-0,1.261 / 1.527 / 60 / 60,1.205 / 1.677 / 50 / 50,1.479 / 1.954 / 50 / 50,1.159 / 1.390 / 27 / 27
3,2-1,0.814 / 0.814 / 45 / 45,0.814 / 0.814 / 56 / 56,0.814 / 0.814 / 63 / 63,0.814 / 0.814 / 37 / 37
4,2-2,1.068 / 1.440 / 54 / 54,1.013 / 1.223 / 72 / 72,0.894 / 0.894 / 21 / 21,1.000 / 1.440 / 68 / 68
5,2-3,0.912 / 1.413 / 54 / 54,1.453 / 1.459 / 23 / 23,1.284 / 1.413 / 67 / 67,0.893 / 0.893 / 35 / 35
6,2-4,0.927 / 1.471 / 49 / 49,1.003 / 1.249 / 61 / 61,1.011 / 1.249 / 33 / 33,1.066 / 1.471 / 49 / 49
7,2-5,0.950 / 1.649 / 65 / 65,0.947 / 1.428 / 64 / 64,0.999 / 1.428 / 57 / 57,0.993 / 1.270 / 55 / 55
8,2-6,1.601 / 1.621 / 50 / 50,1.186 / 1.186 / 40 / 40,1.186 / 1.186 / 29 / 29,1.594 / 1.621 / 38 / 38
9,2-7,1.049 / 1.160 / 43 / 43,1.589 / 1.754 / 38 / 38,1.854 / 2.339 / 52 / 52,1.084 / 1.160 / 44 / 44
