,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.049 / 1.050 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,3.191 / 3.561 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.544 / 1.618 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,2.135 / 2.320 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.779 / 4.028 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,2-0,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 47,21.176 / 361.142 / 18 / 18,-1.000 / -1.000 / 0 / 47
7,2-1,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 49,1.648 / 1.850 / 58 / 58,-1.000 / -1.000 / 0 / 52
8,2-2,-1.000 / -1.000 / 0 / 64,-1.000 / -1.000 / 0 / 74,2.424 / 2.857 / 39 / 39,-1.000 / -1.000 / 0 / 16
9,2-3,-1.000 / -1.000 / 0 / 72,-1.000 / -1.000 / 0 / 39,2.478 / 2.565 / 31 / 31,-1.000 / -1.000 / 0 / 38
10,2-4,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 45,1.570 / 1.881 / 67 / 67,-1.000 / -1.000 / 0 / 55
11,2-5,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 34,0.896 / 0.896 / 22 / 22,-1.000 / -1.000 / 0 / 43
12,2-6,-1.000 / -1.000 / 0 / 33,-1.000 / -1.000 / 0 / 58,7.891 / 476.725 / 78 / 78,-1.000 / -1.000 / 0 / 38
13,2-7,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 55,1.316 / 1.480 / 61 / 61,-1.000 / -1.000 / 0 / 42
14,2-8,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 40,1.922 / 2.652 / 77 / 77,-1.000 / -1.000 / 0 / 31
15,2-9,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 39,1.017 / 1.357 / 26 / 26,-1.000 / -1.000 / 0 / 35
16,2-10,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 41,1.471 / 2.097 / 48 / 48,-1.000 / -1.000 / 0 / 41
17,2-11,-1.000 / -1.000 / 0 / 78,-1.000 / -1.000 / 0 / 64,1.061 / 1.061 / 75 / 75,-1.000 / -1.000 / 0 / 77
