,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.234 / 1.399 / 99 / 99,1.719 / 1.807 / 99 / 99,1.775 / 2.910 / 99 / 99,1.601 / 1.807 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,2.610 / 2.636 / 99 / 99,2.545 / 2.636 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.082 / 1.245 / 99 / 99,1.330 / 1.370 / 99 / 99,1.346 / 1.706 / 99 / 99,1.194 / 1.226 / 99 / 99
3,1-3,1.183 / 1.485 / 99 / 99,1.708 / 1.958 / 99 / 99,1.672 / 2.113 / 99 / 99,1.178 / 1.432 / 99 / 99
4,1-4,1.295 / 1.442 / 99 / 99,1.308 / 1.701 / 99 / 99,1.562 / 1.701 / 99 / 99,1.353 / 1.627 / 99 / 99
5,1-5,1.146 / 1.334 / 99 / 99,1.156 / 1.334 / 99 / 99,1.187 / 1.745 / 99 / 99,1.089 / 1.334 / 99 / 99
6,2-0,1.004 / 1.053 / 49 / 49,1.672 / 1.821 / 50 / 50,1.619 / 1.821 / 35 / 35,1.827 / 1.998 / 60 / 60
7,2-1,1.538 / 1.794 / 71 / 71,2.078 / 2.425 / 65 / 65,0.814 / 1.686 / 25 / 25,1.803 / 1.993 / 51 / 51
8,2-2,1.270 / 1.270 / 21 / 21,2.585 / 3.241 / 50 / 50,2.694 / 3.032 / 27 / 27,2.002 / 2.002 / 37 / 37
9,2-3,2.050 / 2.074 / 42 / 42,1.038 / 1.038 / 56 / 56,1.096 / 1.324 / 52 / 52,1.038 / 1.038 / 47 / 47
10,2-4,1.518 / 1.518 / 66 / 66,1.041 / 1.041 / 30 / 30,1.041 / 1.041 / 39 / 39,1.041 / 1.041 / 56 / 56
11,2-5,0.838 / 0.838 / 37 / 37,0.838 / 0.838 / 41 / 41,0.838 / 0.838 / 47 / 47,0.838 / 0.838 / 17 / 17
12,2-6,1.173 / 1.346 / 47 / 47,1.177 / 1.217 / 29 / 29,1.083 / 1.217 / 52 / 52,1.181 / 1.219 / 56 / 56
13,2-7,1.809 / 1.809 / 53 / 53,1.861 / 1.869 / 55 / 55,1.852 / 1.869 / 52 / 52,1.844 / 1.844 / 43 / 43
14,2-8,1.065 / 1.503 / 48 / 48,2.865 / 3.232 / 56 / 56,2.748 / 3.162 / 66 / 66,2.942 / 3.232 / 53 / 53
15,2-9,2.219 / 2.588 / 55 / 55,1.519 / 1.832 / 53 / 53,1.255 / 2.286 / 61 / 61,1.435 / 1.672 / 66 / 66
16,2-10,1.188 / 1.294 / 29 / 29,2.399 / 2.719 / 59 / 59,2.429 / 2.719 / 28 / 28,2.294 / 2.310 / 57 / 57
17,2-11,0.895 / 0.895 / 58 / 58,1.454 / 1.454 / 68 / 68,1.449 / 1.454 / 32 / 32,1.066 / 1.066 / 27 / 27
