,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.330 / 1.664 / 99 / 99,1.915 / 2.327 / 99 / 99,1.744 / 2.727 / 99 / 99,1.690 / 2.267 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1060.228 / 8405.891 / 99 / 99,1.856 / 2.828 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.166 / 1.289 / 99 / 99,1.540 / 1.965 / 99 / 99,2.892 / 3.174 / 99 / 99,1.365 / 1.598 / 99 / 99
3,1-3,1.089 / 1.155 / 99 / 99,1.216 / 3.175 / 99 / 99,1.171 / 1.532 / 99 / 99,1.106 / 1.155 / 99 / 99
4,1-4,1.372 / 1.821 / 99 / 99,1.984 / 2.720 / 99 / 99,1.999 / 2.651 / 99 / 99,1.343 / 1.821 / 99 / 99
5,1-5,1.158 / 1.274 / 99 / 99,2.235 / 2.671 / 99 / 99,2.781 / 2.993 / 99 / 99,1.088 / 1.274 / 99 / 99
6,2-0,2.428 / 3.109 / 37 / 37,3.461 / 6.090 / 36 / 36,1.421 / 2.481 / 40 / 40,2.603 / 3.109 / 47 / 47
7,2-1,1.041 / 1.044 / 55 / 55,63.799 / 970.662 / 31 / 33,10.566 / 486.858 / 54 / 54,1.038 / 1.044 / 45 / 45
8,2-2,2.124 / 2.213 / 18 / 18,1.385 / 2.212 / 34 / 34,1.642 / 1.715 / 58 / 58,2.125 / 2.213 / 40 / 40
9,2-3,2.597 / 2.672 / 56 / 56,1.869 / 2.167 / 59 / 59,1.843 / 2.026 / 59 / 59,2.546 / 2.592 / 31 / 31
10,2-4,1.233 / 1.306 / 57 / 57,0.891 / 0.891 / 39 / 39,0.891 / 0.891 / 40 / 40,1.518 / 1.911 / 50 / 50
11,2-5,1.201 / 1.201 / 40 / 40,1.321 / 1.562 / 21 / 21,2.491 / 2.801 / 44 / 44,1.290 / 1.562 / 49 / 49
12,2-6,1.794 / 2.059 / 49 / 49,1.304 / 1.964 / 58 / 58,1.946 / 2.386 / 46 / 46,1.675 / 1.888 / 32 / 32
13,2-7,0.889 / 0.889 / 59 / 59,1.592 / 1.974 / 62 / 62,1.454 / 1.836 / 43 / 43,1.136 / 1.136 / 67 / 67
14,2-8,2.154 / 2.437 / 58 / 58,361.754 / 3201.487 / 40 / 40,1.370 / 2.074 / 41 / 41,2.019 / 2.437 / 55 / 55
15,2-9,1.585 / 1.585 / 39 / 39,1.872 / 4.230 / 47 / 47,1.680 / 1.902 / 41 / 41,1.585 / 1.585 / 50 / 50
16,2-10,2.062 / 2.253 / 49 / 49,145.453 / 2289.696 / 51 / 51,1.701 / 2.137 / 36 / 36,2.049 / 2.425 / 56 / 56
17,2-11,1.655 / 1.946 / 62 / 62,1.677 / 1.807 / 26 / 26,1.763 / 2.023 / 43 / 43,1.748 / 1.965 / 51 / 51
