,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.159 / 1.350 / 99 / 99,1.199 / 1.350 / 99 / 99,1.313 / 3.386 / 99 / 99,1.227 / 1.350 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,2.258 / 2.263 / 99 / 99,2.258 / 2.263 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.189 / 1.333 / 99 / 99,1.822 / 1.822 / 99 / 99,1.822 / 1.822 / 99 / 99,1.174 / 1.333 / 99 / 99
3,1-3,1.977 / 2.189 / 99 / 99,2.173 / 2.189 / 99 / 99,4.303 / 4.320 / 99 / 99,2.007 / 2.189 / 99 / 99
4,1-4,1.244 / 1.346 / 99 / 99,1.650 / 1.842 / 99 / 99,1.644 / 1.842 / 99 / 99,1.361 / 1.577 / 99 / 99
5,1-5,1.264 / 1.368 / 99 / 99,1.755 / 2.061 / 99 / 99,3.515 / 3.595 / 99 / 99,1.364 / 1.521 / 99 / 99
6,2-0,1.247 / 1.247 / 49 / 49,1.059 / 1.059 / 52 / 52,1.059 / 1.059 / 58 / 58,0.854 / 0.854 / 56 / 56
7,2-1,3.789 / 3.881 / 46 / 46,3.730 / 3.850 / 31 / 31,3.729 / 3.836 / 25 / 25,2.983 / 3.093 / 32 / 32
8,2-2,1.817 / 1.890 / 34 / 34,1.926 / 1.964 / 44 / 44,1.820 / 1.890 / 49 / 49,0.898 / 0.898 / 59 / 59
9,2-3,1.199 / 1.321 / 71 / 71,1.295 / 1.321 / 41 / 41,1.727 / 1.759 / 75 / 75,1.267 / 1.321 / 56 / 56
10,2-4,1.415 / 1.478 / 48 / 48,0.973 / 0.973 / 16 / 16,0.973 / 0.973 / 42 / 42,1.488 / 1.680 / 55 / 55
11,2-5,1.008 / 1.345 / 48 / 48,1.058 / 4.978 / 45 / 45,1.321 / 4.992 / 48 / 48,0.978 / 1.345 / 54 / 54
12,2-6,2.191 / 2.498 / 42 / 42,1.924 / 2.301 / 63 / 63,1.870 / 2.096 / 15 / 15,2.207 / 2.456 / 63 / 63
13,2-7,1.389 / 1.393 / 60 / 60,1.184 / 1.283 / 35 / 35,1.246 / 1.283 / 67 / 67,1.390 / 1.393 / 46 / 46
14,2-8,0.894 / 0.894 / 45 / 45,0.894 / 0.894 / 25 / 25,0.894 / 0.894 / 61 / 61,0.894 / 0.894 / 64 / 64
15,2-9,2.219 / 2.601 / 33 / 33,1.284 / 1.284 / 37 / 37,1.284 / 1.284 / 68 / 68,1.421 / 2.431 / 70 / 70
16,2-10,0.887 / 0.887 / 70 / 70,1.296 / 1.733 / 66 / 66,1.337 / 1.443 / 57 / 57,1.096 / 1.096 / 36 / 36
17,2-11,1.629 / 1.629 / 45 / 45,1.629 / 1.629 / 50 / 50,1.629 / 1.629 / 47 / 47,1.467 / 1.467 / 34 / 34
