,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.307 / 1.362 / 99 / 99,2.145 / 2.417 / 99 / 99,2.469 / 2.783 / 99 / 99,1.332 / 1.362 / 99 / 99
1,1-1,1.347 / 2.129 / 99 / 99,1.582 / 2.258 / 99 / 99,1.530 / 2.262 / 99 / 99,1.680 / 2.129 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.377 / 1.377 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.498 / 1.498 / 99 / 99,1.273 / 1.273 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.202 / 1.471 / 99 / 99,1.505 / 1.768 / 99 / 99,1.904 / 2.102 / 99 / 99,1.626 / 1.782 / 99 / 99
5,1-5,1.864 / 2.637 / 99 / 99,2.153 / 3.104 / 99 / 99,2.061 / 2.776 / 99 / 99,2.148 / 2.637 / 99 / 99
6,2-0,1.750 / 1.750 / 48 / 48,1.843 / 1.843 / 44 / 44,1.747 / 1.750 / 41 / 41,1.750 / 1.750 / 51 / 51
7,2-1,1.667 / 1.895 / 60 / 60,1.676 / 1.895 / 47 / 47,1.606 / 1.652 / 39 / 39,1.669 / 1.895 / 72 / 72
8,2-2,2.067 / 2.586 / 32 / 32,1.986 / 2.530 / 63 / 63,1.933 / 2.325 / 32 / 32,2.040 / 2.530 / 49 / 49
9,2-3,1.741 / 1.950 / 55 / 55,1.768 / 1.950 / 43 / 43,1.694 / 1.950 / 47 / 47,1.777 / 1.950 / 69 / 69
10,2-4,0.919 / 0.919 / 52 / 52,0.919 / 0.919 / 35 / 35,0.919 / 0.919 / 53 / 53,0.919 / 0.919 / 58 / 58
11,2-5,1.686 / 1.898 / 33 / 33,1.779 / 2.229 / 43 / 43,1.759 / 1.898 / 45 / 45,1.765 / 2.056 / 56 / 56
12,2-6,1.298 / 1.298 / 60 / 60,1.298 / 1.298 / 57 / 57,1.298 / 1.298 / 47 / 47,1.298 / 1.298 / 45 / 45
13,2-7,1.114 / 1.229 / 15 / 15,1.473 / 1.790 / 32 / 32,1.855 / 2.143 / 51 / 51,1.536 / 1.865 / 62 / 62
14,2-8,1.819 / 2.035 / 43 / 43,1.843 / 2.035 / 63 / 63,1.843 / 2.035 / 39 / 39,1.779 / 2.035 / 42 / 42
15,2-9,1.470 / 1.642 / 36 / 36,1.522 / 1.642 / 48 / 48,1.509 / 1.642 / 36 / 36,1.556 / 1.642 / 56 / 56
16,2-10,1.275 / 1.305 / 37 / 37,1.257 / 1.349 / 45 / 45,1.255 / 1.305 / 33 / 33,1.259 / 1.305 / 65 / 65
17,2-11,0.849 / 0.849 / 47 / 47,0.849 / 0.849 / 58 / 58,0.849 / 0.849 / 34 / 34,0.849 / 0.849 / 64 / 64
