,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.145 / 1.246 / 99 / 99,56.895 / 912.776 / 99 / 99,1.524 / 1.864 / 99 / 99,1.145 / 1.432 / 99 / 99
1,1-1,1.109 / 1.348 / 99 / 99,1.536 / 2.092 / 99 / 99,1.434 / 2.253 / 99 / 99,1.091 / 1.348 / 99 / 99
2,1-2,1.507 / 2.062 / 99 / 99,1.920 / 2.454 / 99 / 99,2.316 / 2.844 / 99 / 99,1.578 / 2.062 / 99 / 99
3,1-3,1.954 / 2.788 / 99 / 99,3.229 / 4.589 / 99 / 99,2.221 / 3.020 / 99 / 99,2.591 / 3.312 / 99 / 99
4,1-4,2.385 / 3.014 / 99 / 99,377.171 / 1749.090 / 98 / 99,2.518 / 3.406 / 99 / 99,2.588 / 3.406 / 99 / 99
5,1-5,1.246 / 1.394 / 99 / 99,1.285 / 1.731 / 99 / 99,1.266 / 1.853 / 99 / 99,1.291 / 1.394 / 99 / 99
6,2-0,1.419 / 1.733 / 26 / 27,1.024 / 2.008 / 74 / 74,0.934 / 1.178 / 40 / 40,1.059 / 1.323 / 57 / 57
7,2-1,2.567 / 3.380 / 44 / 44,2.345 / 3.139 / 62 / 62,2.014 / 3.192 / 51 / 51,2.493 / 3.058 / 49 / 49
8,2-2,1.568 / 1.902 / 31 / 31,1.203 / 1.622 / 58 / 58,1.105 / 1.152 / 25 / 25,1.230 / 1.367 / 26 / 26
9,2-3,1.669 / 1.912 / 60 / 60,0.981 / 1.327 / 54 / 54,1.063 / 1.430 / 29 / 29,1.426 / 1.736 / 69 / 69
10,2-4,1.445 / 1.688 / 31 / 31,2.438 / 3.307 / 89 / 89,1.462 / 2.537 / 60 / 60,1.698 / 2.434 / 59 / 59
11,2-5,2.501 / 2.998 / 52 / 52,2.543 / 3.393 / 62 / 62,2.041 / 2.773 / 44 / 44,2.775 / 3.480 / 72 / 72
12,2-6,2.241 / 3.296 / 53 / 53,1.286 / 1.835 / 32 / 32,1.582 / 2.870 / 49 / 49,2.400 / 3.185 / 64 / 64
13,2-7,1.659 / 2.192 / 40 / 40,1.482 / 2.006 / 48 / 48,1.120 / 1.686 / 49 / 49,1.586 / 1.866 / 43 / 43
14,2-8,1.819 / 2.494 / 57 / 57,1.679 / 2.695 / 55 / 55,1.713 / 2.287 / 55 / 55,1.250 / 1.960 / 60 / 60
15,2-9,1.649 / 2.100 / 39 / 39,1.341 / 2.054 / 51 / 51,1.360 / 2.054 / 58 / 58,1.911 / 2.779 / 64 / 64
16,2-10,2.696 / 3.269 / 45 / 45,2.689 / 3.624 / 45 / 45,1.998 / 2.785 / 40 / 40,2.488 / 3.052 / 41 / 41
17,2-11,1.006 / 1.019 / 32 / 32,0.882 / 1.087 / 25 / 25,0.911 / 1.087 / 48 / 48,1.000 / 1.019 / 42 / 42
18,2-12,1.914 / 2.144 / 43 / 43,1.966 / 2.126 / 40 / 40,1.290 / 1.791 / 38 / 38,2.016 / 2.063 / 53 / 53
19,2-13,1.568 / 1.650 / 39 / 39,1.456 / 1.650 / 52 / 52,1.203 / 1.660 / 45 / 45,1.419 / 1.729 / 50 / 50
20,2-14,1.250 / 1.250 / 64 / 64,1.316 / 1.434 / 26 / 26,1.294 / 1.381 / 39 / 39,1.250 / 1.250 / 57 / 57
21,2-15,2.049 / 3.330 / 60 / 60,32.545 / 1132.223 / 55 / 55,1.759 / 2.723 / 49 / 49,2.039 / 2.666 / 42 / 42
22,2-16,1.218 / 1.337 / 69 / 69,1.411 / 1.574 / 39 / 39,1.424 / 1.598 / 57 / 57,1.219 / 1.337 / 45 / 45
23,2-17,1.840 / 2.118 / 64 / 64,1.862 / 2.200 / 50 / 50,1.995 / 2.201 / 37 / 37,1.886 / 2.118 / 63 / 63
24,2-18,1.842 / 2.355 / 48 / 48,1.691 / 2.095 / 48 / 48,1.552 / 1.850 / 48 / 48,1.855 / 2.065 / 36 / 36
25,2-19,1.454 / 1.685 / 66 / 66,1.408 / 1.408 / 37 / 37,1.408 / 1.408 / 63 / 63,1.465 / 1.685 / 54 / 54
26,2-20,1.424 / 1.597 / 49 / 49,1.719 / 2.200 / 39 / 39,1.717 / 2.196 / 56 / 56,1.381 / 1.597 / 60 / 60
27,2-21,0.792 / 0.792 / 71 / 71,8.926 / 495.161 / 61 / 61,1.102 / 1.102 / 39 / 39,0.813 / 1.171 / 54 / 54
28,2-22,1.462 / 1.626 / 47 / 47,1.749 / 2.042 / 43 / 43,2.181 / 2.370 / 59 / 59,1.459 / 1.626 / 23 / 23
29,2-23,1.460 / 1.679 / 51 / 51,1.392 / 1.639 / 33 / 33,1.009 / 1.255 / 27 / 27,1.609 / 1.912 / 66 / 66
