,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.348 / 1.607 / 99 / 99,1.661 / 2.013 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.333 / 1.988 / 99 / 99,1.982 / 2.571 / 99 / 99,2.898 / 3.578 / 99 / 99,1.453 / 1.988 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.445 / 1.497 / 99 / 99,1.840 / 4.618 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.220 / 1.640 / 99 / 99,1.388 / 1.826 / 99 / 99,2.744 / 3.074 / 99 / 99,1.199 / 1.661 / 99 / 99
4,1-4,1.164 / 1.297 / 99 / 99,2.078 / 2.457 / 99 / 99,0.981 / 2.316 / 99 / 99,1.025 / 1.134 / 99 / 99
5,1-5,2.826 / 5.192 / 94 / 99,3.555 / 5.239 / 99 / 99,2.001 / 2.419 / 99 / 99,2.716 / 5.529 / 99 / 99
6,1-6,1.009 / 1.024 / 99 / 99,1.098 / 1.316 / 99 / 99,2.556 / 4.749 / 99 / 99,1.011 / 1.024 / 99 / 99
7,2-0,1.241 / 1.389 / 38 / 38,1.213 / 1.213 / 39 / 39,1.293 / 1.733 / 50 / 50,1.365 / 1.770 / 59 / 59
8,2-1,0.834 / 1.335 / 50 / 50,0.913 / 1.452 / 61 / 61,0.815 / 1.089 / 47 / 47,0.880 / 1.452 / 42 / 42
9,2-2,3.371 / 3.436 / 36 / 36,1.116 / 1.116 / 27 / 27,1.642 / 1.662 / 28 / 28,3.396 / 3.436 / 30 / 30
10,2-3,2.025 / 3.908 / 51 / 51,2.004 / 2.454 / 77 / 77,1.823 / 2.454 / 62 / 62,1.784 / 2.628 / 38 / 38
11,2-4,2.956 / 3.418 / 63 / 63,1.498 / 1.766 / 37 / 37,1.811 / 2.125 / 63 / 63,2.924 / 3.226 / 28 / 28
12,2-5,2.855 / 3.133 / 63 / 63,3.286 / 3.481 / 49 / 49,0.903 / 1.629 / 50 / 50,2.844 / 3.048 / 68 / 68
13,2-6,1.524 / 1.924 / 57 / 57,1.400 / 1.860 / 31 / 31,2.346 / 2.661 / 17 / 17,1.502 / 1.924 / 47 / 47
14,2-7,2.484 / 2.795 / 61 / 61,2.591 / 3.138 / 59 / 59,2.468 / 3.555 / 50 / 50,2.409 / 3.112 / 46 / 46
15,2-8,3.862 / 4.180 / 52 / 52,3.761 / 4.373 / 50 / 50,3.767 / 4.180 / 41 / 41,3.755 / 4.343 / 38 / 38
16,2-9,1.007 / 1.285 / 46 / 46,0.950 / 1.285 / 54 / 54,0.950 / 1.368 / 44 / 44,0.927 / 1.285 / 40 / 40
17,2-10,1.269 / 1.490 / 43 / 43,1.629 / 1.771 / 34 / 34,1.750 / 1.922 / 74 / 74,1.247 / 1.576 / 79 / 79
18,2-11,3.277 / 3.444 / 63 / 63,3.394 / 3.444 / 38 / 38,2.906 / 3.149 / 39 / 39,3.373 / 3.444 / 51 / 51
19,2-12,2.891 / 3.432 / 52 / 52,3.001 / 3.432 / 65 / 65,3.041 / 3.790 / 28 / 28,2.860 / 3.657 / 55 / 55
20,2-13,1.261 / 1.335 / 64 / 64,1.280 / 1.335 / 58 / 58,1.485 / 1.628 / 51 / 51,1.247 / 1.335 / 49 / 49
21,2-14,2.823 / 3.544 / 56 / 56,1.080 / 1.601 / 60 / 60,1.163 / 1.574 / 53 / 53,2.878 / 3.379 / 33 / 33
22,2-15,1.015 / 1.056 / 49 / 49,1.023 / 1.050 / 58 / 58,2.154 / 4.573 / 58 / 58,1.023 / 1.056 / 42 / 42
23,2-16,3.821 / 4.552 / 31 / 31,3.967 / 4.567 / 34 / 34,2.584 / 3.460 / 41 / 41,3.775 / 4.828 / 36 / 36
24,2-17,2.239 / 2.410 / 28 / 65,2.117 / 2.376 / 18 / 18,1.527 / 2.029 / 57 / 57,2.280 / 2.441 / 66 / 84
25,2-18,2.982 / 2.982 / 40 / 40,3.402 / 3.445 / 58 / 58,1.821 / 1.901 / 65 / 65,2.982 / 2.982 / 53 / 53
26,2-19,1.472 / 1.650 / 33 / 33,1.479 / 1.650 / 32 / 32,1.497 / 1.736 / 72 / 72,1.476 / 1.654 / 56 / 56
27,2-20,2.309 / 4.432 / 49 / 49,1.994 / 2.569 / 20 / 20,1.936 / 2.339 / 19 / 24,1.997 / 2.918 / 36 / 36
