,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.293 / 1.560 / 99 / 99,1.308 / 1.560 / 99 / 99,1.165 / 1.518 / 99 / 99,1.230 / 1.560 / 99 / 99
1,1-1,1.377 / 1.922 / 99 / 99,1.447 / 1.851 / 99 / 99,0.973 / 1.684 / 99 / 99,1.232 / 1.922 / 99 / 99
2,1-2,1.283 / 1.417 / 99 / 99,1.347 / 1.566 / 99 / 99,2.140 / 2.367 / 99 / 99,1.366 / 1.566 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,1.181 / 1.313 / 99 / 99,1.626 / 1.769 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.636 / 1.819 / 99 / 99,1.537 / 2.013 / 99 / 99,1.470 / 1.519 / 99 / 99,1.571 / 1.819 / 99 / 99
5,1-5,2.247 / 2.556 / 99 / 99,2.383 / 2.556 / 99 / 99,2.371 / 2.801 / 99 / 99,2.268 / 2.556 / 99 / 99
6,2-0,2.655 / 3.326 / 57 / 57,2.585 / 3.326 / 60 / 60,2.353 / 2.648 / 40 / 40,2.367 / 2.666 / 60 / 60
7,2-1,1.644 / 1.870 / 52 / 52,1.592 / 2.185 / 66 / 66,1.705 / 2.411 / 27 / 27,1.825 / 2.480 / 71 / 71
8,2-2,1.050 / 2.136 / 49 / 49,1.017 / 1.677 / 42 / 42,1.277 / 2.006 / 81 / 81,1.148 / 1.833 / 44 / 44
9,2-3,2.267 / 2.562 / 66 / 66,2.135 / 2.480 / 54 / 54,2.085 / 2.619 / 62 / 62,2.228 / 2.619 / 41 / 41
10,2-4,1.083 / 1.107 / 34 / 34,1.054 / 1.107 / 49 / 49,1.058 / 1.094 / 37 / 37,1.074 / 1.107 / 33 / 33
11,2-5,2.298 / 2.713 / 40 / 40,2.495 / 3.217 / 40 / 40,2.248 / 2.605 / 52 / 52,2.320 / 2.605 / 34 / 34
12,2-6,1.202 / 1.409 / 54 / 54,1.306 / 1.728 / 67 / 67,1.350 / 1.644 / 59 / 59,1.262 / 1.502 / 35 / 35
13,2-7,1.570 / 2.135 / 21 / 21,1.575 / 1.950 / 33 / 33,1.682 / 2.204 / 61 / 61,1.475 / 1.791 / 34 / 34
14,2-8,1.551 / 1.940 / 66 / 66,1.276 / 1.697 / 61 / 61,1.429 / 1.533 / 46 / 46,1.603 / 1.869 / 29 / 29
15,2-9,1.700 / 2.186 / 67 / 67,1.571 / 1.947 / 45 / 45,1.554 / 2.123 / 44 / 44,1.706 / 2.186 / 45 / 45
16,2-10,0.964 / 1.769 / 70 / 70,0.967 / 1.483 / 37 / 37,1.804 / 1.952 / 41 / 41,0.952 / 0.952 / 38 / 38
17,2-11,0.856 / 1.439 / 72 / 72,0.783 / 0.783 / 39 / 39,0.783 / 0.783 / 37 / 37,0.829 / 1.439 / 43 / 43
