,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.169 / 1.279 / 99 / 99,1.148 / 1.480 / 99 / 99,1.079 / 1.872 / 99 / 99,1.135 / 1.279 / 99 / 99
1,1-1,1.432 / 2.024 / 99 / 99,1.528 / 1.807 / 99 / 99,1.948 / 2.096 / 99 / 99,1.536 / 2.315 / 99 / 99
2,1-2,1.628 / 1.771 / 99 / 99,1.598 / 1.771 / 99 / 99,2.513 / 2.797 / 99 / 99,1.591 / 1.771 / 99 / 99
3,1-3,1.160 / 1.986 / 99 / 99,1.435 / 1.774 / 99 / 99,1.248 / 1.597 / 99 / 99,1.189 / 1.706 / 99 / 99
4,1-4,1.190 / 1.441 / 99 / 99,1.351 / 1.639 / 99 / 99,1.547 / 1.848 / 99 / 99,1.151 / 1.305 / 99 / 99
5,1-5,1.102 / 1.237 / 99 / 99,1.101 / 1.176 / 99 / 99,1.654 / 1.710 / 99 / 99,1.083 / 1.176 / 99 / 99
6,2-0,1.274 / 2.018 / 36 / 36,1.402 / 1.842 / 57 / 57,1.606 / 1.784 / 14 / 14,1.370 / 1.977 / 69 / 69
7,2-1,2.275 / 2.854 / 36 / 36,2.268 / 2.771 / 51 / 51,1.371 / 1.748 / 32 / 37,2.417 / 2.771 / 38 / 38
8,2-2,1.397 / 1.990 / 54 / 54,1.587 / 2.052 / 48 / 48,1.195 / 1.590 / 54 / 54,1.257 / 2.165 / 37 / 37
9,2-3,1.542 / 2.012 / 26 / 26,1.378 / 2.030 / 75 / 75,1.342 / 1.580 / 33 / 33,1.347 / 2.142 / 43 / 43
10,2-4,0.908 / 0.908 / 24 / 24,0.908 / 0.908 / 76 / 76,1.039 / 1.239 / 34 / 34,0.908 / 0.908 / 54 / 54
11,2-5,1.643 / 2.115 / 61 / 61,1.440 / 2.366 / 62 / 62,1.965 / 2.749 / 47 / 47,1.311 / 2.450 / 57 / 57
12,2-6,1.286 / 1.655 / 29 / 29,1.562 / 1.994 / 45 / 45,1.378 / 1.681 / 37 / 37,1.736 / 2.039 / 32 / 32
13,2-7,1.518 / 1.950 / 60 / 60,0.911 / 1.072 / 45 / 45,0.905 / 0.910 / 69 / 69,1.790 / 2.136 / 48 / 48
14,2-8,1.267 / 1.464 / 58 / 58,1.299 / 1.831 / 58 / 58,1.260 / 1.625 / 45 / 45,1.296 / 1.831 / 41 / 41
15,2-9,1.379 / 1.632 / 55 / 55,1.096 / 1.212 / 51 / 51,1.724 / 2.009 / 62 / 62,1.396 / 1.506 / 44 / 44
16,2-10,0.833 / 0.833 / 67 / 67,1.798 / 2.174 / 66 / 66,2.215 / 2.477 / 40 / 40,1.698 / 2.037 / 53 / 53
17,2-11,1.041 / 1.292 / 52 / 52,0.946 / 1.849 / 40 / 40,0.843 / 1.075 / 49 / 49,0.909 / 1.274 / 29 / 29
