,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.294 / 1.713 / 99 / 99,1.858 / 2.286 / 99 / 99,1.930 / 2.151 / 99 / 99,1.524 / 1.969 / 99 / 99
1,1-1,1.324 / 1.663 / 99 / 99,1.209 / 1.663 / 99 / 99,1.206 / 1.663 / 99 / 99,1.376 / 1.663 / 99 / 99
2,1-2,1.587 / 1.880 / 99 / 99,1.744 / 2.084 / 99 / 99,242.791 / 4337.249 / 99 / 99,1.610 / 1.795 / 99 / 99
3,1-3,1.044 / 1.314 / 99 / 99,1.561 / 2.017 / 99 / 99,283.782 / 5070.183 / 99 / 99,1.003 / 1.314 / 99 / 99
4,1-4,1.492 / 2.044 / 99 / 99,1.811 / 2.599 / 99 / 99,1.774 / 2.561 / 99 / 99,1.886 / 2.683 / 99 / 99
5,1-5,1.414 / 1.731 / 99 / 99,1.272 / 1.719 / 99 / 99,1.372 / 2.732 / 99 / 99,1.219 / 1.731 / 99 / 99
6,2-0,1.527 / 2.205 / 73 / 73,1.412 / 1.412 / 42 / 42,1.652 / 2.417 / 75 / 75,1.745 / 2.205 / 47 / 47
7,2-1,1.547 / 1.945 / 60 / 60,1.679 / 2.177 / 32 / 32,1.617 / 2.213 / 57 / 57,1.542 / 1.973 / 44 / 44
8,2-2,1.280 / 1.826 / 60 / 60,1.369 / 1.912 / 47 / 51,1.478 / 2.065 / 60 / 60,1.078 / 1.386 / 40 / 40
9,2-3,0.896 / 0.896 / 33 / 33,1.371 / 1.390 / 22 / 22,1.389 / 1.479 / 39 / 39,1.033 / 1.033 / 74 / 74
10,2-4,1.224 / 1.510 / 54 / 54,1.088 / 1.253 / 37 / 37,1.107 / 1.253 / 42 / 42,1.200 / 1.499 / 66 / 66
11,2-5,1.174 / 1.343 / 69 / 69,0.933 / 1.321 / 42 / 42,1.007 / 1.469 / 48 / 48,0.955 / 1.321 / 66 / 66
12,2-6,1.453 / 1.800 / 34 / 34,1.661 / 2.143 / 53 / 53,1.325 / 1.661 / 30 / 30,1.401 / 1.746 / 48 / 48
13,2-7,0.946 / 1.427 / 81 / 81,0.770 / 1.182 / 48 / 48,0.780 / 1.412 / 60 / 60,1.071 / 1.427 / 35 / 35
14,2-8,1.164 / 1.312 / 49 / 49,1.230 / 1.690 / 72 / 72,1.199 / 1.448 / 58 / 58,1.198 / 1.322 / 37 / 37
15,2-9,0.964 / 1.238 / 64 / 64,0.987 / 1.043 / 48 / 48,1.198 / 4.818 / 62 / 62,0.952 / 1.043 / 56 / 56
16,2-10,1.317 / 1.539 / 55 / 55,1.432 / 1.536 / 38 / 38,1.335 / 1.652 / 41 / 41,1.352 / 1.560 / 51 / 51
17,2-11,1.253 / 1.737 / 75 / 75,1.062 / 1.668 / 58 / 58,0.797 / 1.703 / 54 / 54,1.348 / 1.650 / 54 / 54
