,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.677 / 2.199 / 99 / 99,2.239 / 2.810 / 99 / 99,2.141 / 2.810 / 99 / 99,1.632 / 2.364 / 99 / 99
1,1-1,1.278 / 1.700 / 99 / 99,1.142 / 1.435 / 99 / 99,0.998 / 1.230 / 99 / 99,1.003 / 1.152 / 99 / 99
2,1-2,1.406 / 1.546 / 99 / 99,1.383 / 1.866 / 99 / 99,1.418 / 2.011 / 99 / 99,1.362 / 1.702 / 99 / 99
3,1-3,1.372 / 1.621 / 99 / 99,1.697 / 2.123 / 99 / 99,1.595 / 1.856 / 99 / 99,1.346 / 1.714 / 99 / 99
4,1-4,1.000 / 1.000 / 99 / 99,1.145 / 1.389 / 99 / 99,1.122 / 1.389 / 99 / 99,1.161 / 1.389 / 99 / 99
5,1-5,1.632 / 2.095 / 99 / 99,1.582 / 1.940 / 99 / 99,1.980 / 2.441 / 99 / 99,1.574 / 1.940 / 99 / 99
6,2-0,0.818 / 1.185 / 54 / 54,1.011 / 1.378 / 46 / 46,0.979 / 1.378 / 51 / 51,0.767 / 1.185 / 51 / 51
7,2-1,1.581 / 1.830 / 40 / 40,0.962 / 1.251 / 56 / 56,0.951 / 1.251 / 44 / 44,1.428 / 1.830 / 46 / 46
8,2-2,1.529 / 2.158 / 48 / 48,1.071 / 2.250 / 62 / 62,0.906 / 1.273 / 47 / 47,1.109 / 1.748 / 48 / 48
9,2-3,1.402 / 2.088 / 44 / 44,1.440 / 1.877 / 40 / 40,1.529 / 2.240 / 50 / 50,1.625 / 2.162 / 64 / 64
10,2-4,0.929 / 0.929 / 70 / 70,0.929 / 0.929 / 64 / 64,0.946 / 1.578 / 39 / 39,0.929 / 0.929 / 54 / 54
11,2-5,1.109 / 1.372 / 65 / 65,0.996 / 1.262 / 47 / 47,1.090 / 1.274 / 54 / 54,1.048 / 1.274 / 42 / 42
12,2-6,1.042 / 1.314 / 43 / 43,0.979 / 1.502 / 37 / 37,1.230 / 1.856 / 50 / 50,1.152 / 1.314 / 68 / 68
13,2-7,1.533 / 2.122 / 75 / 75,1.443 / 2.126 / 42 / 42,1.321 / 1.589 / 18 / 18,1.509 / 1.941 / 41 / 41
14,2-8,1.338 / 1.676 / 55 / 55,1.029 / 1.502 / 69 / 69,1.033 / 1.489 / 52 / 52,1.510 / 1.819 / 59 / 59
15,2-9,1.296 / 1.546 / 51 / 51,1.954 / 2.174 / 39 / 39,1.911 / 2.429 / 48 / 48,1.252 / 1.546 / 71 / 71
16,2-10,1.200 / 1.651 / 69 / 69,1.172 / 1.651 / 65 / 65,1.044 / 1.517 / 48 / 48,0.994 / 1.651 / 39 / 39
17,2-11,0.940 / 0.940 / 53 / 53,0.716 / 0.940 / 49 / 49,0.652 / 0.940 / 31 / 31,0.681 / 0.940 / 47 / 47
