,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.506 / 1.779 / 99 / 99,1.513 / 1.974 / 99 / 99,1.421 / 1.421 / 1 / 99,1.458 / 1.779 / 99 / 99
1,1-1,1.686 / 2.064 / 99 / 99,2.144 / 2.552 / 99 / 99,2.016 / 2.016 / 1 / 99,1.657 / 2.073 / 99 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.197 / 1.375 / 99 / 99,1.197 / 1.375 / 99 / 99,1.000 / 1.000 / 99 / 99
3,1-3,1.221 / 1.657 / 99 / 99,1.364 / 2.267 / 99 / 99,1.578 / 6.240 / 114 / 99,1.167 / 1.657 / 99 / 99
4,1-4,1.057 / 1.115 / 99 / 99,1.104 / 1.115 / 99 / 99,0.893 / 1.021 / 99 / 99,1.074 / 1.115 / 99 / 99
5,1-5,1.607 / 2.034 / 99 / 99,1.754 / 2.384 / 99 / 99,1.899 / 2.364 / 99 / 99,1.601 / 2.034 / 99 / 99
6,2-0,1.433 / 1.497 / 61 / 61,1.366 / 1.497 / 21 / 29,1.522 / 1.657 / 71 / 71,1.457 / 1.549 / 25 / 25
7,2-1,0.891 / 0.891 / 57 / 57,0.934 / 1.004 / 42 / 42,0.980 / 1.135 / 42 / 42,0.891 / 0.891 / 40 / 40
8,2-2,1.228 / 1.243 / 54 / 54,1.702 / 2.115 / 77 / 77,-1.000 / -1.000 / 0 / 31,1.255 / 1.646 / 45 / 45
9,2-3,0.721 / 0.721 / 69 / 69,0.801 / 0.802 / 39 / 39,0.912 / 0.912 / 34 / 34,0.721 / 0.721 / 67 / 67
10,2-4,0.952 / 0.952 / 32 / 32,0.952 / 0.952 / 53 / 53,1.004 / 1.142 / 67 / 67,1.917 / 2.048 / 31 / 31
11,2-5,1.425 / 1.855 / 59 / 59,1.359 / 2.169 / 67 / 67,1.107 / 1.507 / 41 / 41,1.414 / 2.169 / 31 / 31
12,2-6,2.457 / 2.901 / 30 / 30,1.677 / 2.533 / 45 / 45,1.262 / 2.321 / 57 / 57,2.478 / 2.952 / 46 / 46
13,2-7,2.172 / 2.474 / 68 / 68,2.218 / 2.529 / 48 / 48,2.038 / 2.307 / 45 / 45,2.118 / 2.677 / 45 / 45
14,2-8,0.895 / 0.907 / 41 / 41,0.895 / 0.907 / 39 / 39,12.640 / 23.395 / 43 / 43,0.893 / 0.893 / 52 / 52
15,2-9,1.210 / 1.298 / 38 / 38,1.232 / 1.298 / 29 / 29,1.591 / 1.929 / 33 / 33,1.139 / 1.139 / 65 / 65
16,2-10,1.271 / 1.761 / 41 / 41,1.550 / 2.171 / 35 / 35,1.452 / 2.171 / 77 / 77,2.358 / 3.077 / 76 / 76
17,2-11,2.853 / 3.481 / 41 / 41,1.687 / 2.900 / 54 / 54,1.192 / 2.247 / 45 / 45,2.793 / 3.481 / 66 / 66
