,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,1.133 / 1.133 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.612 / 1.724 / 99 / 99,1.692 / 1.724 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.480 / 1.724 / 99 / 99
2,1-2,1.290 / 1.410 / 99 / 99,1.236 / 1.410 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.149 / 1.410 / 99 / 99
3,1-3,1.169 / 1.381 / 99 / 99,1.618 / 1.777 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.295 / 1.580 / 99 / 99
4,1-4,1.302 / 1.610 / 99 / 99,1.660 / 1.975 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.229 / 1.610 / 99 / 99
5,1-5,1.727 / 1.842 / 99 / 99,2.269 / 2.494 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.591 / 1.842 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,1.228 / 1.240 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99
7,2-0,1.087 / 1.087 / 43 / 43,1.087 / 1.087 / 49 / 49,-1.000 / -1.000 / 0 / 61,1.087 / 1.087 / 56 / 56
8,2-1,0.919 / 1.365 / 45 / 45,1.349 / 1.349 / 56 / 56,-1.000 / -1.000 / 0 / 57,1.090 / 1.090 / 24 / 24
9,2-2,1.110 / 1.110 / 41 / 41,1.557 / 1.587 / 34 / 34,-1.000 / -1.000 / 0 / 36,1.110 / 1.110 / 20 / 20
10,2-3,0.905 / 1.722 / 71 / 71,0.893 / 0.893 / 57 / 57,-1.000 / -1.000 / 0 / 66,0.893 / 0.893 / 36 / 36
11,2-4,1.396 / 1.592 / 37 / 37,1.637 / 1.786 / 27 / 27,-1.000 / -1.000 / 0 / 47,1.400 / 1.592 / 55 / 55
12,2-5,0.860 / 0.860 / 32 / 32,1.134 / 1.134 / 43 / 43,-1.000 / -1.000 / 0 / 66,0.860 / 0.860 / 55 / 55
13,2-6,1.814 / 2.092 / 33 / 33,0.919 / 0.919 / 27 / 27,-1.000 / -1.000 / 0 / 53,1.840 / 2.092 / 51 / 51
