,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.081 / 2.241 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.490 / 2.496 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.181 / 1.289 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.032 / 1.507 / 99 / 99,1.096 / 1.289 / 99 / 99
3,1-3,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.357 / 3.733 / 99 / 99,1.000 / 1.000 / 99 / 99
4,1-4,1.259 / 1.323 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.481 / 2.818 / 99 / 99,1.277 / 1.323 / 99 / 99
5,1-5,1.160 / 1.344 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.226 / 2.775 / 99 / 99,1.219 / 1.344 / 99 / 99
6,1-6,1.287 / 1.572 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.529 / 2.840 / 99 / 99,1.252 / 1.572 / 99 / 99
7,2-0,0.930 / 0.930 / 62 / 62,-1.000 / -1.000 / 0 / 46,1.206 / 1.206 / 55 / 55,0.930 / 0.930 / 32 / 32
8,2-1,0.895 / 0.895 / 38 / 38,-1.000 / -1.000 / 0 / 52,1.645 / 1.718 / 38 / 38,0.895 / 0.895 / 50 / 50
9,2-2,1.896 / 1.917 / 48 / 48,-1.000 / -1.000 / 0 / 29,1.360 / 1.360 / 37 / 37,1.885 / 1.917 / 60 / 60
10,2-3,1.355 / 1.547 / 66 / 66,-1.000 / -1.000 / 0 / 27,1.859 / 2.000 / 36 / 36,1.406 / 1.547 / 53 / 53
11,2-4,1.432 / 1.432 / 51 / 51,-1.000 / -1.000 / 0 / 58,1.450 / 2.051 / 82 / 82,1.432 / 1.432 / 41 / 41
12,2-5,1.114 / 1.475 / 47 / 47,-1.000 / -1.000 / 0 / 52,1.088 / 1.090 / 21 / 21,1.106 / 1.116 / 62 / 62
13,2-6,0.892 / 0.892 / 46 / 46,-1.000 / -1.000 / 0 / 62,0.892 / 0.892 / 39 / 39,0.892 / 0.892 / 63 / 63
