,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.198 / 1.370 / 99 / 99,1.165 / 1.370 / 99 / 99,2.770 / 3.165 / 99 / 99,1.213 / 1.370 / 99 / 99
1,1-1,1.189 / 1.301 / 99 / 99,2.359 / 2.490 / 99 / 99,1.241 / 2.979 / 99 / 99,1.094 / 1.301 / 99 / 99
2,1-2,1.445 / 1.531 / 99 / 99,1.421 / 1.520 / 99 / 99,1.795 / 2.384 / 99 / 99,1.373 / 1.531 / 99 / 99
3,1-3,1.199 / 1.199 / 99 / 99,1.251 / 1.251 / 99 / 99,2.090 / 2.230 / 99 / 99,1.079 / 1.110 / 99 / 99
4,1-4,1.121 / 1.388 / 99 / 99,1.204 / 1.388 / 99 / 99,1.902 / 2.247 / 99 / 99,1.180 / 1.388 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,1.992 / 2.149 / 99 / 99,1.561 / 1.596 / 99 / 99
6,1-6,1.618 / 1.797 / 99 / 99,1.583 / 1.797 / 99 / 99,1.637 / 1.797 / 99 / 99,1.634 / 1.797 / 99 / 99
7,2-0,0.952 / 0.952 / 67 / 67,0.952 / 0.952 / 45 / 45,0.952 / 0.952 / 58 / 58,0.952 / 0.952 / 54 / 54
8,2-1,1.485 / 1.541 / 58 / 58,1.406 / 1.406 / 45 / 45,491.089 / 1579.661 / 29 / 29,1.137 / 1.137 / 49 / 49
9,2-2,1.995 / 1.995 / 29 / 29,2.278 / 2.400 / 46 / 46,1.687 / 1.687 / 26 / 26,1.098 / 1.098 / 55 / 55
10,2-3,0.903 / 0.913 / 62 / 62,0.900 / 0.913 / 28 / 28,0.897 / 0.913 / 44 / 44,0.896 / 0.913 / 24 / 24
11,2-4,0.940 / 0.940 / 53 / 53,1.378 / 1.378 / 43 / 43,0.940 / 0.940 / 57 / 57,0.940 / 0.940 / 56 / 56
12,2-5,0.983 / 0.983 / 61 / 61,0.983 / 0.983 / 59 / 59,46.995 / 414.741 / 27 / 28,0.983 / 0.983 / 30 / 30
13,2-6,1.259 / 1.259 / 30 / 30,1.259 / 1.259 / 52 / 52,1374.617 / 4577.501 / 11 / 13,1.259 / 1.259 / 46 / 46
