,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,0.735 / 1.000 / 99 / 99,1.272 / 1.337 / 99 / 99,0.737 / 1.729 / 99 / 99,1.050 / 1.287 / 99 / 99
1,1-1,1.000 / 1.000 / 99 / 99,1.711 / 2.135 / 99 / 99,1.629 / 2.229 / 99 / 99,1.000 / 1.000 / 99 / 99
2,1-2,1.374 / 1.374 / 99 / 99,1.763 / 2.094 / 99 / 99,6.988 / 497.501 / 99 / 99,1.469 / 1.559 / 99 / 99
3,1-3,1.332 / 1.404 / 99 / 99,1.644 / 1.784 / 99 / 99,5.036 / 398.212 / 99 / 99,1.537 / 1.705 / 99 / 99
4,1-4,1.343 / 1.343 / 99 / 99,2.094 / 2.153 / 99 / 99,2.651 / 2.825 / 99 / 99,1.657 / 1.657 / 99 / 99
5,1-5,1.087 / 1.307 / 99 / 99,1.095 / 1.325 / 99 / 99,1.774 / 2.247 / 99 / 99,1.225 / 1.356 / 99 / 99
6,1-6,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,2.485 / 2.654 / 99 / 99,1.130 / 1.130 / 99 / 99
7,2-0,2.109 / 2.109 / 47 / 47,2.110 / 2.124 / 42 / 42,2.109 / 2.109 / 49 / 49,1.153 / 1.153 / 69 / 69
8,2-1,1.222 / 1.222 / 27 / 27,0.710 / 0.710 / 28 / 28,1.421 / 1.421 / 50 / 50,0.889 / 0.889 / 57 / 57
9,2-2,0.842 / 0.842 / 74 / 74,0.849 / 1.169 / 50 / 50,0.842 / 0.842 / 36 / 36,1.482 / 1.627 / 41 / 41
10,2-3,1.983 / 2.115 / 50 / 50,1.931 / 2.115 / 45 / 45,1.891 / 2.115 / 45 / 45,1.544 / 1.709 / 32 / 32
11,2-4,0.895 / 0.895 / 41 / 41,1.235 / 1.235 / 48 / 48,1.201 / 1.222 / 24 / 24,0.895 / 0.895 / 38 / 38
12,2-5,0.909 / 1.710 / 55 / 55,1.102 / 1.102 / 37 / 37,1.456 / 1.590 / 51 / 51,1.548 / 2.277 / 50 / 50
13,2-6,1.347 / 1.599 / 39 / 39,1.368 / 1.599 / 45 / 45,1.398 / 1.599 / 46 / 46,1.232 / 1.805 / 46 / 46
