,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.031 / 1.147 / 99 / 99,1.004 / 1.147 / 99 / 99,1.028 / 1.147 / 99 / 99,1.011 / 1.147 / 99 / 99
1,1-1,1.419 / 1.797 / 99 / 99,1.369 / 1.797 / 99 / 99,1.332 / 1.797 / 99 / 99,1.347 / 2.035 / 99 / 99
2,2-0,0.919 / 0.919 / 60 / 60,0.919 / 0.919 / 50 / 50,0.919 / 0.919 / 58 / 58,1.142 / 1.142 / 53 / 53
3,2-1,1.043 / 1.091 / 53 / 53,1.014 / 1.091 / 46 / 46,1.028 / 1.091 / 55 / 55,1.240 / 1.276 / 50 / 50
4,2-2,0.721 / 0.721 / 32 / 32,0.900 / 1.638 / 61 / 61,0.854 / 1.638 / 49 / 49,1.102 / 1.619 / 60 / 60
5,2-3,1.303 / 1.721 / 79 / 79,1.364 / 1.725 / 48 / 48,1.374 / 1.725 / 42 / 42,0.931 / 1.574 / 36 / 36
6,2-4,1.017 / 1.616 / 55 / 55,0.869 / 1.616 / 49 / 49,0.888 / 1.616 / 40 / 40,1.118 / 1.297 / 25 / 25
7,2-5,0.895 / 1.134 / 65 / 65,0.904 / 0.954 / 34 / 34,0.890 / 1.211 / 37 / 37,0.941 / 1.220 / 42 / 42
8,2-6,0.982 / 1.632 / 64 / 64,1.079 / 1.624 / 36 / 36,1.218 / 1.726 / 47 / 47,1.082 / 1.632 / 46 / 46
9,2-7,1.124 / 1.570 / 19 / 19,1.047 / 1.577 / 51 / 51,1.070 / 1.577 / 74 / 74,1.063 / 1.577 / 63 / 63
