,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.046 / 1.198 / 99 / 99,1.061 / 1.320 / 99 / 99,1.130 / 1.885 / 99 / 99,1.050 / 1.198 / 99 / 99
1,1-1,1.329 / 1.501 / 99 / 99,1.304 / 1.422 / 99 / 99,1.257 / 1.422 / 99 / 99,1.310 / 1.501 / 99 / 99
2,2-0,0.846 / 1.316 / 43 / 43,0.845 / 1.608 / 47 / 51,0.792 / 0.997 / 20 / 20,1.072 / 1.859 / 56 / 56
3,2-1,1.860 / 2.586 / 59 / 59,1.807 / 2.315 / 38 / 38,1.907 / 2.598 / 43 / 43,1.878 / 2.504 / 51 / 51
4,2-2,1.650 / 2.106 / 32 / 32,1.913 / 2.626 / 49 / 49,1.974 / 2.641 / 42 / 42,1.821 / 2.106 / 46 / 46
5,2-3,1.932 / 2.548 / 59 / 59,1.161 / 1.431 / 51 / 51,1.294 / 1.885 / 35 / 35,2.043 / 2.606 / 47 / 47
6,2-4,1.428 / 1.813 / 24 / 33,1.183 / 1.705 / 32 / 32,1.234 / 2.163 / 58 / 58,1.251 / 1.638 / 26 / 39
7,2-5,1.142 / 1.703 / 36 / 36,64.130 / 568.139 / 45 / 45,1.026 / 1.703 / 44 / 44,1.344 / 1.758 / 69 / 69
8,2-6,1.307 / 2.116 / 63 / 63,1.163 / 1.604 / 22 / 22,25.231 / 482.312 / 60 / 60,1.192 / 1.893 / 39 / 39
9,2-7,1.324 / 1.660 / 60 / 60,1.298 / 1.650 / 29 / 29,1.516 / 1.841 / 43 / 43,1.319 / 1.659 / 59 / 59
