,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.116 / 1.309 / 99 / 99,1.229 / 1.309 / 99 / 99,1.176 / 1.309 / 99 / 99,1.103 / 1.309 / 99 / 99
1,1-1,1.049 / 1.166 / 99 / 99,1.615 / 2.141 / 99 / 99,1.670 / 2.141 / 99 / 99,1.023 / 1.166 / 99 / 99
2,1-2,1.453 / 1.674 / 99 / 99,1.631 / 1.728 / 99 / 99,1.554 / 1.728 / 99 / 99,1.502 / 1.568 / 99 / 99
3,1-3,1.147 / 1.528 / 99 / 99,1.641 / 1.867 / 99 / 99,1.725 / 1.867 / 99 / 99,1.236 / 1.678 / 99 / 99
4,1-4,1.403 / 1.671 / 99 / 99,1.581 / 1.581 / 99 / 99,1.385 / 1.385 / 99 / 99,1.385 / 1.385 / 99 / 99
5,1-5,1.311 / 1.428 / 99 / 99,1.453 / 1.748 / 99 / 99,1.560 / 1.785 / 99 / 99,1.364 / 1.737 / 99 / 99
6,2-0,1.682 / 2.173 / 26 / 26,1.768 / 2.173 / 69 / 69,1.711 / 2.080 / 38 / 38,1.605 / 2.280 / 49 / 49
7,2-1,1.494 / 1.607 / 53 / 53,0.893 / 0.893 / 51 / 51,0.893 / 0.893 / 78 / 78,1.523 / 1.607 / 76 / 76
8,2-2,1.040 / 1.154 / 47 / 47,1.202 / 1.572 / 72 / 72,1.211 / 1.572 / 81 / 81,1.045 / 1.154 / 46 / 46
9,2-3,1.948 / 2.335 / 53 / 53,1.768 / 1.958 / 50 / 50,1.920 / 2.331 / 58 / 58,1.877 / 2.245 / 64 / 64
10,2-4,1.169 / 1.596 / 52 / 52,1.264 / 1.596 / 49 / 49,1.335 / 1.862 / 42 / 42,1.337 / 1.596 / 53 / 53
11,2-5,0.928 / 1.398 / 52 / 52,0.994 / 1.304 / 41 / 41,1.092 / 2.037 / 35 / 35,1.010 / 1.398 / 57 / 57
12,2-6,1.138 / 1.141 / 67 / 67,1.190 / 1.251 / 52 / 52,1.210 / 1.251 / 46 / 46,1.145 / 1.445 / 50 / 50
13,2-7,0.952 / 0.952 / 37 / 37,0.952 / 0.952 / 55 / 55,0.952 / 0.952 / 25 / 25,0.952 / 0.952 / 32 / 32
14,2-8,1.129 / 1.789 / 62 / 62,0.982 / 1.280 / 24 / 24,0.911 / 1.280 / 56 / 56,1.039 / 1.480 / 29 / 29
15,2-9,1.950 / 2.355 / 66 / 66,1.892 / 2.483 / 59 / 59,1.742 / 2.190 / 38 / 38,2.060 / 2.455 / 30 / 30
16,2-10,1.720 / 2.237 / 32 / 32,1.594 / 1.986 / 55 / 55,1.664 / 1.986 / 55 / 55,1.726 / 2.034 / 36 / 36
17,2-11,1.141 / 1.271 / 29 / 29,0.944 / 1.323 / 68 / 68,0.942 / 0.979 / 75 / 75,1.159 / 1.271 / 54 / 54
