,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.495 / 1.505 /  9
1,1-1,1.235 / 1.481 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.165 / 1.165 /  9,1.578 / 1.584 /  9
2,1-2,1.224 / 1.252 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.331 / 1.445 /  9,1.496 / 1.850 /  9
3,1-3,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.000 / 1.000 /  9,1.219 / 1.271 /  9
4,1-4,1.000 / 1.000 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.313 / 1.755 /  9,1.342 / 1.592 /  9
5,1-5,1.640 / 1.640 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.640 / 1.640 /  9,1.959 / 2.055 /  9
6,2-0,1.101 / 1.320 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.151 / 1.228 /  7,1.271 / 1.394 /  8
7,2-1,1.334 / 1.447 / 12,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.131 / 1.404 /  7,0.878 / 1.026 /  9
8,2-2,0.907 / 0.974 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.107 / 1.375 /  8,1.170 / 1.170 /  6
9,2-3,0.893 / 0.893 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.893 / 0.893 /  7,0.987 / 1.739 /  9
10,2-4,0.941 / 0.941 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.941 / 0.941 /  7,0.941 / 0.941 /  6
11,2-5,1.676 / 1.702 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.718 / 1.718 /  6,1.165 / 1.165 /  3
12,2-6,2.048 / 2.430 /  9,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,2.100 / 2.399 /  4,1.874 / 1.956 /  6
13,2-7,1.674 / 1.980 /  8,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.749 / 2.234 /  8,1.522 / 1.630 /  5
14,2-8,0.926 / 1.242 / 11,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,0.894 / 0.894 /  6,0.894 / 0.894 /  9
15,2-9,2.827 / 3.105 /  7,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,2.808 / 3.129 /  9,1.159 / 1.159 /  5
16,2-10,1.953 / 2.197 /  5,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.892 / 1.892 /  4,0.715 / 0.715 /  6
17,2-11,1.661 / 2.134 /  6,-1.000 / -1.000 /  0,-1.000 / -1.000 /  0,1.687 / 1.831 /  7,1.539 / 1.613 /  5
