,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.042 / 1.235 / 99 / 99,1.103 / 1.264 / 99 / 99,1.358 / 1.932 / 99 / 99,1.024 / 1.235 / 99 / 99
1,1-1,1.523 / 2.242 / 99 / 99,1.550 / 2.242 / 99 / 99,1.502 / 2.242 / 99 / 99,1.600 / 2.242 / 99 / 99
2,1-2,1.917 / 2.556 / 99 / 99,1.832 / 2.556 / 99 / 99,1.786 / 2.566 / 99 / 99,1.925 / 2.556 / 99 / 99
3,1-3,1.508 / 1.943 / 99 / 99,1.543 / 1.943 / 99 / 99,1.929 / 2.280 / 99 / 99,1.543 / 1.943 / 99 / 99
4,1-4,1.313 / 1.992 / 99 / 99,1.502 / 1.992 / 99 / 99,1.886 / 2.355 / 99 / 99,1.416 / 1.992 / 99 / 99
5,1-5,1.193 / 1.574 / 99 / 99,1.253 / 1.574 / 99 / 99,1.282 / 1.587 / 99 / 99,1.166 / 1.574 / 99 / 99
6,2-0,1.920 / 2.374 / 78 / 78,1.805 / 2.523 / 58 / 58,1.263 / 1.770 / 46 / 46,1.781 / 2.364 / 58 / 58
7,2-1,1.800 / 2.037 / 30 / 36,1.354 / 1.581 / 47 / 47,1.023 / 1.526 / 38 / 38,1.778 / 2.177 / 57 / 57
8,2-2,2.180 / 2.533 / 37 / 37,1.998 / 2.533 / 53 / 53,1.860 / 2.088 / 77 / 77,1.907 / 2.533 / 61 / 61
9,2-3,2.010 / 2.064 / 36 / 36,1.874 / 2.222 / 52 / 52,1.566 / 2.150 / 50 / 50,1.814 / 2.174 / 57 / 57
10,2-4,1.278 / 2.650 / 37 / 37,1.138 / 1.336 / 47 / 47,1.200 / 2.129 / 55 / 55,1.081 / 1.336 / 33 / 33
11,2-5,1.187 / 1.196 / 30 / 30,1.195 / 1.317 / 44 / 44,1.234 / 1.549 / 42 / 42,1.215 / 1.317 / 56 / 56
12,2-6,1.317 / 2.491 / 53 / 53,1.467 / 2.146 / 37 / 37,1.341 / 2.314 / 47 / 47,1.282 / 1.875 / 57 / 57
13,2-7,0.721 / 0.721 / 43 / 43,0.721 / 0.721 / 54 / 54,1.027 / 1.065 / 49 / 49,0.721 / 0.721 / 56 / 56
14,2-8,1.312 / 1.895 / 46 / 46,1.411 / 2.159 / 34 / 34,1.508 / 3.106 / 52 / 52,1.221 / 1.895 / 30 / 30
15,2-9,1.608 / 1.722 / 45 / 45,1.368 / 1.603 / 33 / 33,1.156 / 1.402 / 49 / 49,1.605 / 1.830 / 64 / 64
16,2-10,1.352 / 1.379 / 52 / 52,1.466 / 1.502 / 68 / 68,1.324 / 1.330 / 45 / 45,1.325 / 1.379 / 50 / 50
17,2-11,1.661 / 1.903 / 62 / 62,1.073 / 1.446 / 58 / 58,1.229 / 1.513 / 58 / 58,1.011 / 1.244 / 39 / 39
