,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.274 / 1.472 /  9,1.327 / 1.327 /  9,1.068 / 1.533 /  9,1.176 / 1.176 /  9,1.176 / 1.176 /  9
1,1-1,1.000 / 1.000 /  9,1.073 / 1.073 /  9,1.531 / 1.589 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
2,1-2,1.087 / 1.389 /  9,1.090 / 1.403 /  9,1.347 / 1.347 /  9,1.217 / 1.774 /  9,1.043 / 1.385 /  9
3,1-3,1.116 / 1.311 /  9,1.522 / 1.522 /  9,1.864 / 1.864 /  7,1.111 / 1.257 /  9,1.111 / 1.257 /  9
4,1-4,1.717 / 1.810 /  9,1.997 / 1.997 /  9,2.283 / 2.283 /  9,1.701 / 1.810 /  9,1.721 / 1.929 /  9
5,1-5,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9,1.000 / 1.000 /  9
6,2-0,1.413 / 1.413 /  5,0.941 / 0.941 /  6,1.015 / 1.015 /  7,1.216 / 1.594 /  6,1.192 / 1.397 /  5
7,2-1,0.823 / 0.823 / 11,1.262 / 1.263 /  8,1.281 / 1.376 /  6,1.762 / 1.762 /  7,1.762 / 1.762 /  3
8,2-2,0.847 / 1.071 /  9,0.841 / 0.841 / 10,1.019 / 1.019 /  7,0.816 / 1.074 /  9,0.822 / 1.095 /  8
9,2-3,1.031 / 2.094 /  9,1.034 / 2.398 / 11,1.188 / 2.398 /  9,0.980 / 1.266 /  8,0.946 / 1.188 /  6
10,2-4,1.014 / 1.216 /  6,1.011 / 1.221 /  7,0.927 / 0.927 / 10,1.182 / 1.439 /  8,1.145 / 1.145 /  3
11,2-5,1.409 / 1.409 /  7,1.194 / 1.315 /  3,1.127 / 1.557 / 11,0.996 / 1.310 /  8,0.952 / 0.952 /  9
12,2-6,0.780 / 0.780 /  7,0.945 / 1.169 /  9,1.015 / 1.015 /  7,0.780 / 0.780 /  8,0.780 / 0.780 /  8
13,2-7,1.033 / 1.295 /  6,1.490 / 1.490 /  5,2.231 / 2.861 /  5,0.973 / 1.295 /  7,1.056 / 1.295 /  7
14,2-8,1.022 / 1.156 /  6,1.127 / 1.199 /  7,1.190 / 1.218 /  8,1.242 / 1.501 /  8,1.167 / 1.501 /  6
15,2-9,1.197 / 1.197 /  6,0.973 / 1.224 /  8,0.890 / 0.890 /  8,1.570 / 1.591 /  9,1.638 / 1.917 /  6
16,2-10,0.717 / 0.717 /  6,0.978 / 1.250 /  9,1.101 / 1.261 /  8,1.015 / 1.482 /  7,1.057 / 1.261 /  8
17,2-11,1.015 / 1.253 /  6,1.192 / 1.192 /  6,1.208 / 1.332 /  9,1.649 / 1.649 /  8,1.649 / 1.649 /  4
