,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.081 / 1.366 /  9,1.573 / 1.812 /  9,1.645 / 1.922 /  9,1.000 / 1.000 /  9,1.041 / 1.366 /  9
1,1-1,1.011 / 1.096 /  9,1.452 / 1.473 /  9,1.533 / 1.633 /  9,1.000 / 1.000 /  9,1.705 / 1.981 /  9
2,1-2,1.336 / 1.587 /  9,1.696 / 1.717 /  9,1.805 / 1.914 /  9,1.259 / 1.259 /  9,1.612 / 1.800 /  9
3,1-3,1.395 / 1.395 /  9,1.503 / 2.107 /  9,1.405 / 1.522 /  9,1.434 / 1.748 /  9,1.584 / 1.877 /  9
4,1-4,1.000 / 1.000 /  9,1.658 / 1.768 /  9,1.858 / 1.985 /  9,1.040 / 1.357 /  9,1.000 / 1.000 /  9
5,1-5,1.443 / 1.443 /  9,1.542 / 1.570 /  9,1.512 / 1.570 /  8,1.732 / 2.093 /  9,1.445 / 1.456 /  9
6,2-0,1.386 / 1.589 /  8,1.780 / 1.893 /  9,1.963 / 1.963 /  7,1.403 / 1.403 /  6,0.893 / 0.893 / 11
7,2-1,1.885 / 2.174 /  7,1.115 / 1.115 /  8,1.200 / 1.519 /  6,1.769 / 1.769 /  8,1.497 / 1.811 /  6
8,2-2,1.062 / 1.611 /  6,0.892 / 0.892 /  6,0.892 / 0.892 /  9,0.892 / 0.892 /  6,0.957 / 1.241 / 10
9,2-3,0.913 / 0.913 /  9,1.016 / 1.016 /  9,1.190 / 1.190 /  8,0.930 / 1.046 /  8,1.212 / 1.450 /  8
10,2-4,1.829 / 1.883 /  9,1.242 / 1.334 /  8,1.355 / 1.355 /  6,1.838 / 1.904 /  9,1.548 / 1.858 / 11
11,2-5,1.753 / 2.454 /  8,1.837 / 2.039 / 10,2.320 / 2.376 /  6,1.927 / 2.454 /  7,1.275 / 2.039 /  9
12,2-6,1.465 / 1.465 /  5,1.053 / 1.465 /  7,94.738 / 560.388 /  6,1.228 / 1.465 /  6,1.438 / 1.465 /  9
13,2-7,0.888 / 0.888 /  9,1.067 / 1.382 /  8,1.310 / 1.601 /  9,0.888 / 0.888 /  8,1.652 / 1.894 /  8
14,2-8,0.893 / 0.893 /  8,1.037 / 1.236 /  8,1.073 / 1.297 /  5,-1.000 / -1.000 /  0,0.893 / 0.893 /  4
15,2-9,1.224 / 1.599 /  7,1.098 / 1.211 /  7,30.990 / 210.115 /  7,1.158 / 1.184 / 10,1.254 / 1.413 /  8
16,2-10,1.577 / 1.577 /  6,0.988 / 0.988 /  8,27.927 / 216.067 /  8,1.494 / 1.684 / 11,1.337 / 1.407 /  5
17,2-11,0.941 / 0.941 /  9,0.702 / 0.956 /  8,0.666 / 0.666 /  7,0.988 / 1.269 /  7,0.973 / 1.231 / 10
