,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.127 / 1.379 /  9,1.271 / 1.542 /  9,1.415 / 1.675 /  9,-1.000 / -1.000 /  0,1.740 / 2.150 /  9
1,1-1,1.803 / 2.147 /  9,1.855 / 2.147 /  9,1.938 / 2.160 /  9,-1.000 / -1.000 /  0,1.771 / 2.147 /  9
2,1-2,0.926 / 1.204 /  9,0.916 / 1.244 /  9,1.004 / 1.272 /  9,-1.000 / -1.000 /  0,0.926 / 1.331 /  9
3,1-3,1.322 / 1.555 /  9,1.416 / 1.700 /  9,1.369 / 1.585 /  9,-1.000 / -1.000 /  0,1.478 / 1.644 /  9
4,1-4,1.175 / 1.376 /  9,1.175 / 1.376 /  9,1.231 / 1.628 /  9,-1.000 / -1.000 /  0,1.223 / 1.376 /  9
5,1-5,1.025 / 1.227 /  9,1.028 / 1.074 /  9,1.055 / 1.227 /  9,-1.000 / -1.000 /  0,1.457 / 1.655 /  9
6,2-0,1.572 / 1.572 / 11,1.043 / 1.043 / 10,1.219 / 1.287 /  8,-1.000 / -1.000 /  0,1.349 / 1.656 /  6
7,2-1,0.894 / 0.894 /  6,1.609 / 1.964 / 12,0.894 / 0.894 /  8,-1.000 / -1.000 /  0,1.725 / 1.725 /  8
8,2-2,1.089 / 1.089 /  8,1.390 / 1.498 /  9,0.926 / 1.089 /  6,-1.000 / -1.000 /  0,0.893 / 0.893 /  8
9,2-3,1.034 / 1.034 /  7,1.034 / 1.034 /  5,1.034 / 1.034 /  8,-1.000 / -1.000 /  0,1.135 / 1.737 /  7
10,2-4,1.289 / 1.479 /  6,1.447 / 1.789 /  7,1.359 / 1.693 /  7,-1.000 / -1.000 /  0,1.404 / 1.827 /  5
11,2-5,1.675 / 1.895 /  6,1.606 / 1.774 /  5,1.618 / 1.883 /  8,-1.000 / -1.000 /  0,1.600 / 1.774 /  6
12,2-6,0.866 / 1.015 /  8,1.005 / 1.123 /  8,0.873 / 0.873 /  8,-1.000 / -1.000 /  0,0.844 / 0.844 /  9
13,2-7,1.424 / 1.797 /  8,1.346 / 1.698 /  4,1.265 / 1.698 /  5,-1.000 / -1.000 /  0,1.540 / 1.698 /  5
14,2-8,1.513 / 2.061 / 10,1.456 / 1.698 /  7,1.373 / 1.698 / 10,-1.000 / -1.000 /  0,1.771 / 2.061 /  5
15,2-9,1.508 / 1.639 /  5,1.081 / 1.192 /  9,1.185 / 1.398 /  8,-1.000 / -1.000 /  0,1.256 / 1.399 /  7
16,2-10,1.626 / 1.626 /  8,1.639 / 1.767 / 11,1.626 / 1.626 /  9,-1.000 / -1.000 /  0,1.683 / 1.758 /  7
17,2-11,1.181 / 1.541 /  7,1.511 / 1.857 /  7,0.999 / 1.320 /  5,-1.000 / -1.000 /  0,0.919 / 0.919 /  7
