,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 /  9,1.020 / 1.182 /  9,1.173 / 1.358 /  9,1.000 / 1.003 /  9,1.951 / 2.078 /  9
1,1-1,1.242 / 1.272 /  9,1.242 / 1.272 /  9,1.938 / 2.239 /  9,1.324 / 1.644 /  9,3.998 / 5.585 / 51
2,1-2,1.213 / 1.213 /  9,1.390 / 1.474 /  9,1.257 / 1.444 /  9,1.361 / 1.379 /  9,1.376 / 1.467 /  9
3,1-3,1.624 / 1.651 /  9,1.624 / 1.651 /  9,1.564 / 1.762 /  9,1.704 / 2.011 /  9,1.564 / 1.762 /  9
4,1-4,0.842 / 1.000 /  9,0.885 / 1.389 /  9,0.853 / 1.105 /  9,0.861 / 1.000 /  9,0.873 / 1.287 /  9
5,1-5,0.814 / 1.000 /  9,0.999 / 1.525 /  9,0.918 / 1.634 /  9,0.847 / 1.089 /  9,0.814 / 1.000 /  9
6,2-0,1.170 / 1.170 /  7,1.170 / 1.170 /  4,1.346 / 1.346 / 10,1.170 / 1.170 /  8,2.286 / 2.438 /  8
7,2-1,0.920 / 1.089 /  9,0.799 / 1.242 /  7,0.906 / 0.949 /  8,0.941 / 1.089 /  8,1.378 / 1.808 /  7
8,2-2,1.394 / 1.394 /  6,0.952 / 0.952 / 11,1.514 / 1.650 /  7,1.423 / 1.674 / 10,1.394 / 1.394 /  6
9,2-3,0.983 / 0.983 /  6,1.191 / 1.191 /  5,1.033 / 1.264 /  7,1.013 / 1.159 /  6,1.091 / 1.091 /  6
10,2-4,0.891 / 0.891 /  6,1.017 / 1.233 /  7,0.891 / 0.891 / 10,1.267 / 1.380 / 11,1.464 / 1.667 /  9
11,2-5,1.368 / 1.402 /  7,1.363 / 1.363 /  7,1.728 / 1.778 /  7,1.366 / 1.389 /  9,1.370 / 1.389 /  4
12,2-6,0.894 / 0.894 /  9,0.894 / 0.894 /  5,1.226 / 1.358 /  7,0.894 / 0.894 /  6,0.894 / 0.894 /  7
13,2-7,0.916 / 0.916 /  9,1.048 / 1.048 /  7,0.916 / 0.916 /  7,0.916 / 0.916 /  8,0.929 / 0.955 /  6
14,2-8,0.927 / 1.267 / 10,1.004 / 1.918 /  9,1.081 / 1.766 /  8,0.979 / 1.516 /  7,0.968 / 1.516 /  8
15,2-9,0.947 / 1.293 / 10,1.101 / 1.680 /  6,1.071 / 1.293 /  7,1.010 / 1.724 /  8,0.908 / 0.908 /  8
16,2-10,1.305 / 1.305 /  6,0.891 / 0.891 /  9,1.395 / 1.395 /  8,1.356 / 1.870 / 11,1.375 / 1.724 /  6
17,2-11,1.186 / 1.237 /  6,1.203 / 1.461 /  6,1.102 / 1.102 /  4,1.176 / 1.473 /  5,1.134 / 1.295 /  6
