,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.042 / 1.379 /  9,1.000 / 1.000 /  9,1.645 / 1.963 /  9,1.042 / 1.379 /  9,1.243 / 1.673 /  9
1,1-1,1.000 / 1.000 /  9,1.104 / 1.104 /  9,1.738 / 1.919 /  9,1.000 / 1.000 /  9,1.063 / 1.571 /  9
2,1-2,2.128 / 2.540 /  9,1.998 / 2.037 /  9,2.332 / 2.903 /  9,1.529 / 1.825 /  9,2.286 / 2.540 /  9
3,1-3,1.248 / 1.551 /  9,1.234 / 1.535 /  9,1.335 / 1.551 /  9,1.332 / 1.695 /  9,1.168 / 1.189 /  9
4,1-4,1.435 / 1.826 /  9,1.495 / 1.818 /  9,1.513 / 1.972 /  9,1.460 / 1.818 /  9,1.573 / 1.851 /  9
5,1-5,1.361 / 1.600 /  9,1.852 / 1.908 /  9,2.029 / 2.110 /  9,1.650 / 1.908 /  9,1.407 / 1.600 /  9
6,2-0,1.248 / 1.479 /  9,1.242 / 1.479 /  8,1.180 / 1.180 /  5,1.127 / 1.267 /  9,0.945 / 0.982 / 10
7,2-1,1.252 / 1.297 /  4,1.290 / 1.612 /  7,1.237 / 1.237 /  6,1.259 / 1.372 /  6,1.243 / 1.297 /  9
8,2-2,1.593 / 1.593 / 11,1.593 / 1.593 /  6,1.593 / 1.593 /  7,1.593 / 1.593 /  6,1.593 / 1.593 /  9
9,2-3,0.893 / 0.893 / 10,0.893 / 0.893 /  8,0.893 / 0.893 / 10,0.893 / 0.893 /  8,0.893 / 0.893 /  8
10,2-4,1.279 / 1.279 / 10,1.343 / 1.660 /  6,1.386 / 2.129 /  8,1.328 / 1.660 /  6,1.359 / 1.598 /  8
11,2-5,1.788 / 1.788 /  8,1.788 / 1.788 /  8,1.788 / 1.788 /  8,1.788 / 1.788 /  7,1.788 / 1.788 /  9
12,2-6,1.242 / 1.295 /  9,1.244 / 1.295 /  7,1.192 / 1.235 /  8,1.291 / 1.630 /  7,1.235 / 1.235 /  8
13,2-7,1.751 / 2.030 /  9,1.703 / 1.703 /  7,1.643 / 1.703 / 10,1.703 / 1.703 /  7,1.796 / 2.451 /  8
14,2-8,1.576 / 1.576 /  9,1.639 / 1.957 /  6,1.576 / 1.576 /  9,1.576 / 1.576 /  7,1.671 / 1.957 /  8
15,2-9,1.119 / 1.119 /  4,1.119 / 1.119 /  9,1.156 / 1.268 /  9,1.119 / 1.119 /  9,1.119 / 1.119 /  8
16,2-10,1.186 / 1.186 /  7,1.220 / 1.534 / 10,1.186 / 1.186 /  6,1.186 / 1.186 /  6,1.235 / 1.534 /  7
17,2-11,1.047 / 1.581 /  9,0.904 / 0.904 /  2,0.904 / 0.904 /  6,0.904 / 0.904 /  4,0.978 / 1.200 /  8
