,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value
0,1-0,1.526 / 2.126 / 99 / 99,1.621 / 2.126 / 99 / 99,1.649 / 2.126 / 99 / 99,1.617 / 2.126 / 99 / 99
1,1-1,2.046 / 2.681 / 99 / 99,2.194 / 2.681 / 99 / 99,2.326 / 3.015 / 99 / 99,2.113 / 2.681 / 99 / 99
2,1-2,1.341 / 1.806 / 99 / 99,1.441 / 1.822 / 99 / 99,1.449 / 1.875 / 99 / 99,1.450 / 1.822 / 99 / 99
3,1-3,1.234 / 1.637 / 99 / 99,1.795 / 2.234 / 99 / 99,1.837 / 2.227 / 99 / 99,1.154 / 1.637 / 99 / 99
4,1-4,1.355 / 1.766 / 99 / 99,1.783 / 2.191 / 99 / 99,1.994 / 2.852 / 99 / 99,1.323 / 1.766 / 99 / 99
5,1-5,1.898 / 2.199 / 99 / 99,2.004 / 2.577 / 99 / 99,1.965 / 2.305 / 99 / 99,1.962 / 2.577 / 99 / 99
6,2-0,0.987 / 1.270 / 17 / 17,1.118 / 1.722 / 37 / 37,1.182 / 1.544 / 35 / 35,1.131 / 1.331 / 47 / 47
7,2-1,1.134 / 1.301 / 55 / 55,1.031 / 1.421 / 55 / 55,0.970 / 1.017 / 77 / 77,1.085 / 1.301 / 77 / 77
8,2-2,0.952 / 0.952 / 61 / 61,2.243 / 2.307 / 57 / 57,0.952 / 0.952 / 57 / 57,0.952 / 0.952 / 33 / 33
9,2-3,1.020 / 1.466 / 46 / 46,1.005 / 1.907 / 48 / 48,0.993 / 1.466 / 63 / 63,1.075 / 1.466 / 60 / 60
10,2-4,0.514 / 0.514 / 31 / 31,0.514 / 0.514 / 38 / 38,0.514 / 0.514 / 52 / 52,0.514 / 0.514 / 44 / 44
11,2-5,1.599 / 2.070 / 53 / 53,1.692 / 2.070 / 58 / 58,1.460 / 1.651 / 38 / 38,1.704 / 2.070 / 51 / 51
12,2-6,1.431 / 1.616 / 53 / 53,1.499 / 1.678 / 54 / 54,1.477 / 1.729 / 40 / 40,1.462 / 1.729 / 39 / 39
13,2-7,1.474 / 1.804 / 37 / 37,1.433 / 2.023 / 62 / 62,1.595 / 2.287 / 48 / 48,1.486 / 1.804 / 52 / 52
14,2-8,1.123 / 2.051 / 52 / 52,1.000 / 1.626 / 35 / 35,1.187 / 2.766 / 59 / 59,1.205 / 2.051 / 66 / 66
15,2-9,1.061 / 1.227 / 45 / 45,1.129 / 1.572 / 60 / 60,1.038 / 1.333 / 58 / 58,1.075 / 1.492 / 40 / 40
16,2-10,1.441 / 1.844 / 53 / 53,1.189 / 1.735 / 50 / 50,1.421 / 1.986 / 59 / 59,1.331 / 1.735 / 52 / 52
17,2-11,1.217 / 1.653 / 56 / 56,1.181 / 1.350 / 53 / 53,1.648 / 2.100 / 56 / 56,1.308 / 1.653 / 50 / 50
