,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.068 / 1.305 /  9,1.683 / 2.034 /  9,1.354 / 1.812 /  9,1.635 / 1.689 /  9,1.068 / 1.305 /  9
1,1-1,1.389 / 1.573 /  9,1.411 / 1.836 /  9,1.411 / 1.655 /  9,1.462 / 1.836 /  9,1.583 / 1.627 /  9
2,1-2,1.010 / 1.034 /  9,1.249 / 1.280 /  9,0.894 / 1.034 /  9,1.252 / 1.280 /  9,1.194 / 1.286 /  9
3,1-3,1.075 / 1.330 /  9,0.954 / 1.330 /  9,0.996 / 1.481 /  9,1.007 / 1.481 /  9,1.015 / 1.564 /  9
4,1-4,1.075 / 1.095 /  9,1.079 / 1.143 /  9,1.011 / 1.095 /  9,1.073 / 1.095 /  9,1.231 / 1.284 /  9
5,1-5,1.378 / 1.378 /  9,1.851 / 2.193 /  9,1.717 / 1.972 /  9,1.452 / 1.721 /  9,1.378 / 1.378 /  9
6,2-0,1.256 / 1.256 /  5,1.256 / 1.256 / 12,1.297 / 1.619 /  9,1.286 / 1.464 /  7,0.997 / 1.726 /  8
7,2-1,1.280 / 1.512 /  9,1.251 / 1.251 / 10,1.355 / 2.396 / 11,1.321 / 1.691 / 10,0.888 / 0.888 /  6
8,2-2,1.038 / 1.038 /  9,1.038 / 1.038 /  7,1.038 / 1.038 /  7,1.089 / 1.392 /  7,1.038 / 1.038 /  9
9,2-3,0.889 / 0.889 /  7,1.004 / 1.327 /  9,0.889 / 0.889 /  5,0.889 / 0.889 /  7,1.093 / 1.093 /  5
10,2-4,0.895 / 0.895 /  8,0.895 / 0.895 /  7,0.895 / 0.895 / 11,0.935 / 1.221 /  8,0.895 / 0.895 /  7
11,2-5,1.220 / 1.257 /  9,1.298 / 1.504 /  7,1.252 / 1.504 /  8,1.216 / 1.216 / 11,1.252 / 1.504 /  8
12,2-6,0.938 / 1.241 /  7,0.947 / 1.241 /  6,0.888 / 0.888 /  7,0.932 / 1.246 /  8,0.888 / 0.888 /  5
13,2-7,0.894 / 0.894 /  8,0.894 / 0.894 / 10,0.894 / 0.894 /  5,0.894 / 0.894 /  5,0.894 / 0.894 /  7
14,2-8,0.889 / 0.889 /  6,0.889 / 0.889 /  5,0.889 / 0.889 /  5,0.932 / 1.233 /  8,0.938 / 1.233 /  7
15,2-9,0.989 / 1.236 /  7,0.891 / 0.891 /  5,0.960 / 1.236 / 10,0.926 / 1.236 / 10,1.064 / 1.236 /  2
16,2-10,0.952 / 0.952 /  4,1.717 / 1.930 /  6,1.328 / 1.556 /  7,1.611 / 1.611 /  6,0.952 / 0.952 /  6
17,2-11,0.741 / 0.948 /  7,0.760 / 0.948 /  9,0.706 / 0.706 /  6,0.706 / 0.706 /  6,0.894 / 0.894 /  7
