,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.408 / 1.688 / 99 / 99,1.479 / 1.896 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.321 / 1.614 / 99 / 99,2.345 / 2.588 / 99 / 99
1,1-1,1.331 / 2.092 / 99 / 99,1.439 / 2.092 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.340 / 2.079 / 99 / 99,1.312 / 1.937 / 99 / 99
2,1-2,1.227 / 1.606 / 99 / 99,1.199 / 1.606 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.190 / 1.606 / 99 / 99,1.427 / 1.852 / 99 / 99
3,1-3,1.668 / 2.382 / 99 / 99,2.040 / 2.525 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.601 / 2.382 / 99 / 99,1.398 / 2.024 / 99 / 99
4,1-4,1.468 / 1.599 / 99 / 99,2.040 / 2.298 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.498 / 1.722 / 99 / 99,1.744 / 1.891 / 99 / 99
5,1-5,1.051 / 1.104 / 99 / 99,0.927 / 1.634 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.056 / 1.104 / 99 / 99,0.985 / 1.456 / 99 / 99
6,1-6,1.471 / 1.970 / 99 / 99,2.049 / 2.506 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.471 / 1.970 / 99 / 99,1.778 / 2.237 / 99 / 99
7,1-7,1.226 / 1.509 / 99 / 99,1.387 / 1.679 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.122 / 1.509 / 99 / 99,1.899 / 2.151 / 99 / 99
8,2-0,0.996 / 1.182 / 43 / 43,1.023 / 1.182 / 80 / 80,-1.000 / -1.000 / 0 / 22,0.937 / 1.182 / 55 / 55,1.170 / 1.747 / 66 / 66
9,2-1,1.143 / 1.553 / 53 / 53,0.980 / 1.372 / 39 / 39,-1.000 / -1.000 / 0 / 63,1.223 / 1.781 / 38 / 38,1.635 / 2.226 / 56 / 56
10,2-2,1.273 / 2.272 / 49 / 49,1.122 / 2.387 / 52 / 52,-1.000 / -1.000 / 0 / 53,1.127 / 2.267 / 61 / 61,0.924 / 1.275 / 25 / 25
