,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.487 / 1.881 / 99 / 99,1.642 / 1.980 / 99 / 99,1.887 / 2.678 / 99 / 99,1.448 / 1.994 / 99 / 99,1.710 / 2.143 / 99 / 99
1,1-1,1.185 / 1.313 / 99 / 99,1.495 / 1.641 / 99 / 99,1.629 / 2.076 / 99 / 99,1.484 / 1.576 / 99 / 99,1.383 / 1.576 / 99 / 99
2,1-2,1.409 / 1.776 / 99 / 99,2.224 / 2.677 / 99 / 99,2.686 / 3.113 / 99 / 99,1.488 / 1.776 / 99 / 99,1.969 / 2.279 / 99 / 99
3,1-3,1.671 / 1.929 / 99 / 99,1.616 / 1.872 / 99 / 99,1.648 / 1.932 / 99 / 99,1.736 / 1.950 / 99 / 99,1.697 / 1.929 / 99 / 99
4,1-4,2.056 / 2.573 / 99 / 99,2.264 / 2.709 / 99 / 99,2.222 / 2.709 / 99 / 99,1.835 / 2.573 / 99 / 99,2.129 / 2.883 / 99 / 99
5,1-5,1.271 / 1.525 / 99 / 99,1.399 / 1.525 / 99 / 99,2.696 / 3.111 / 99 / 99,1.322 / 1.525 / 99 / 99,1.279 / 1.467 / 99 / 99
6,1-6,1.528 / 2.222 / 99 / 99,2.300 / 2.803 / 99 / 99,3.493 / 3.888 / 99 / 99,1.484 / 2.134 / 99 / 99,2.051 / 2.704 / 99 / 99
7,1-7,1.466 / 1.664 / 99 / 99,1.900 / 2.166 / 99 / 99,1.785 / 2.350 / 99 / 99,1.493 / 1.636 / 99 / 99,1.510 / 1.664 / 99 / 99
8,2-0,0.973 / 1.282 / 53 / 53,1.010 / 1.647 / 33 / 33,1.032 / 1.647 / 47 / 47,1.011 / 1.282 / 46 / 46,1.034 / 1.282 / 44 / 44
9,2-1,1.308 / 2.061 / 49 / 49,1.404 / 1.969 / 37 / 37,2.331 / 2.567 / 25 / 25,1.275 / 2.367 / 40 / 40,1.332 / 2.076 / 57 / 57
10,2-2,1.144 / 1.494 / 50 / 50,1.049 / 1.203 / 38 / 38,1.097 / 1.494 / 47 / 47,1.062 / 1.494 / 46 / 46,1.073 / 1.678 / 69 / 69
11,2-3,0.831 / 0.993 / 30 / 30,0.704 / 1.341 / 59 / 59,1.128 / 1.277 / 42 / 42,0.690 / 0.690 / 33 / 33,0.690 / 0.690 / 49 / 49
12,2-4,1.058 / 1.543 / 45 / 45,0.981 / 1.447 / 56 / 56,1.219 / 1.592 / 69 / 69,0.986 / 1.121 / 24 / 24,1.023 / 1.447 / 44 / 44
13,2-5,1.182 / 1.634 / 66 / 66,1.393 / 1.757 / 52 / 52,1.174 / 1.757 / 65 / 65,1.103 / 1.634 / 40 / 40,1.297 / 1.915 / 50 / 50
14,2-6,0.960 / 1.178 / 49 / 49,0.719 / 0.719 / 41 / 41,0.719 / 0.719 / 27 / 27,1.032 / 1.178 / 44 / 44,0.958 / 1.178 / 27 / 27
15,2-7,1.117 / 1.687 / 78 / 78,1.067 / 1.304 / 59 / 59,0.977 / 1.687 / 36 / 36,0.972 / 1.687 / 65 / 65,1.165 / 1.687 / 56 / 56
16,2-8,1.531 / 1.931 / 37 / 37,1.284 / 1.931 / 79 / 79,1.999 / 2.589 / 50 / 50,1.170 / 1.931 / 53 / 53,1.454 / 1.931 / 87 / 87
17,2-9,1.059 / 1.632 / 48 / 48,0.982 / 1.281 / 76 / 76,0.968 / 1.212 / 56 / 56,0.947 / 1.540 / 45 / 45,0.987 / 1.392 / 64 / 64
18,2-10,0.935 / 1.038 / 35 / 35,0.955 / 1.139 / 30 / 30,1.308 / 1.543 / 38 / 38,0.943 / 1.038 / 53 / 53,0.969 / 1.139 / 50 / 50
19,2-11,0.979 / 1.137 / 63 / 63,1.078 / 1.137 / 37 / 37,1.983 / 2.042 / 26 / 26,0.945 / 1.137 / 43 / 43,1.040 / 1.137 / 55 / 55
20,2-12,1.159 / 1.779 / 68 / 68,1.208 / 1.768 / 60 / 60,1.689 / 2.086 / 55 / 55,1.155 / 1.512 / 60 / 60,1.167 / 1.779 / 25 / 25
21,2-13,1.985 / 2.856 / 43 / 43,1.066 / 1.255 / 29 / 29,1.044 / 1.615 / 40 / 40,1.809 / 2.484 / 27 / 27,1.561 / 1.914 / 41 / 41
22,2-14,1.093 / 2.097 / 38 / 38,1.307 / 1.847 / 42 / 42,2.384 / 3.059 / 33 / 33,1.572 / 2.403 / 59 / 59,1.001 / 1.669 / 40 / 40
23,2-15,1.302 / 1.651 / 70 / 70,1.269 / 1.774 / 70 / 70,1.122 / 1.670 / 46 / 46,1.352 / 1.774 / 25 / 25,1.243 / 1.876 / 54 / 54
24,2-16,1.006 / 1.280 / 51 / 51,0.998 / 1.280 / 52 / 52,0.968 / 1.082 / 62 / 62,1.011 / 1.280 / 69 / 69,1.183 / 1.389 / 37 / 37
25,2-17,1.332 / 1.834 / 51 / 51,1.349 / 1.999 / 40 / 40,1.640 / 2.344 / 46 / 46,1.345 / 2.080 / 26 / 26,1.054 / 1.564 / 15 / 15
26,2-18,1.182 / 1.991 / 67 / 67,1.302 / 1.991 / 53 / 53,1.066 / 1.625 / 55 / 55,1.207 / 1.991 / 50 / 50,1.188 / 1.991 / 56 / 56
27,2-19,1.070 / 1.397 / 43 / 43,1.001 / 1.514 / 41 / 41,2.217 / 2.471 / 60 / 60,0.993 / 1.514 / 67 / 67,1.010 / 1.397 / 74 / 74
28,2-20,1.032 / 1.516 / 62 / 62,0.853 / 1.349 / 67 / 67,0.868 / 1.349 / 52 / 52,1.012 / 1.516 / 54 / 54,0.990 / 1.207 / 35 / 35
29,2-21,0.956 / 1.203 / 39 / 39,1.056 / 1.469 / 21 / 21,1.012 / 1.203 / 63 / 63,1.023 / 1.472 / 60 / 60,1.070 / 1.203 / 43 / 43
30,2-22,1.067 / 1.936 / 48 / 48,1.161 / 1.604 / 66 / 66,1.026 / 1.248 / 37 / 37,1.146 / 1.718 / 54 / 54,1.174 / 1.429 / 35 / 35
31,2-23,1.212 / 1.721 / 36 / 36,1.383 / 1.793 / 35 / 35,2.301 / 2.588 / 29 / 29,1.294 / 1.755 / 64 / 64,1.165 / 1.726 / 54 / 54
32,2-24,1.195 / 1.596 / 59 / 59,1.016 / 1.248 / 38 / 38,1.026 / 1.236 / 42 / 42,1.239 / 1.596 / 39 / 39,1.052 / 1.248 / 45 / 45
33,2-25,1.166 / 1.671 / 50 / 50,1.122 / 1.620 / 33 / 33,1.173 / 1.632 / 44 / 44,1.122 / 1.632 / 55 / 55,1.278 / 1.671 / 65 / 65
34,2-26,1.066 / 1.690 / 62 / 62,1.412 / 1.756 / 69 / 69,2.008 / 2.395 / 37 / 59,1.394 / 1.686 / 56 / 56,0.964 / 1.312 / 44 / 44
35,2-27,0.898 / 0.898 / 53 / 53,0.898 / 0.898 / 36 / 36,0.898 / 0.898 / 75 / 75,0.898 / 0.898 / 47 / 47,0.898 / 0.898 / 60 / 60
36,2-28,0.889 / 0.889 / 48 / 48,0.889 / 0.889 / 37 / 37,0.889 / 0.889 / 23 / 23,0.889 / 0.889 / 70 / 70,0.889 / 0.889 / 36 / 36
37,2-29,1.276 / 1.601 / 50 / 50,1.486 / 1.829 / 66 / 66,1.576 / 1.845 / 30 / 30,1.221 / 1.320 / 35 / 35,1.320 / 1.601 / 50 / 50
38,2-30,1.226 / 1.327 / 18 / 18,1.343 / 1.711 / 69 / 69,1.331 / 1.711 / 64 / 64,1.169 / 1.692 / 31 / 31,1.269 / 1.711 / 43 / 43
39,2-31,1.168 / 1.297 / 47 / 47,1.231 / 1.681 / 61 / 61,1.169 / 1.507 / 33 / 33,1.035 / 1.533 / 40 / 40,1.149 / 1.681 / 74 / 74
