,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.264 / 1.891 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.718 / 2.434 / 99 / 99,1.260 / 1.847 / 99 / 99,1.274 / 1.681 / 99 / 99
1,1-1,1.714 / 2.228 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.560 / 2.860 / 99 / 99,1.856 / 2.284 / 99 / 99,2.211 / 2.643 / 99 / 99
2,1-2,1.629 / 2.214 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.925 / 2.694 / 99 / 99,1.746 / 2.540 / 99 / 99,1.493 / 2.214 / 99 / 99
3,1-3,1.231 / 1.517 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.471 / 1.660 / 99 / 99,1.685 / 1.934 / 99 / 99,1.375 / 1.640 / 99 / 99
4,1-4,1.865 / 2.548 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.001 / 2.446 / 99 / 99,1.789 / 2.392 / 99 / 99,1.725 / 2.171 / 99 / 99
5,1-5,1.297 / 2.231 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.310 / 1.844 / 99 / 99,1.630 / 2.417 / 99 / 99,1.395 / 2.231 / 99 / 99
6,1-6,1.759 / 1.930 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.022 / 2.652 / 99 / 99,1.654 / 1.998 / 99 / 99,2.184 / 2.620 / 99 / 99
7,1-7,1.245 / 1.608 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.525 / 1.954 / 99 / 99,1.378 / 1.745 / 99 / 99,1.408 / 1.670 / 99 / 99
8,2-0,1.127 / 1.639 / 55 / 55,-1.000 / -1.000 / 0 / 49,1.237 / 1.617 / 50 / 50,1.071 / 1.639 / 44 / 44,1.069 / 1.600 / 54 / 54
9,2-1,0.941 / 0.941 / 51 / 51,-1.000 / -1.000 / 0 / 56,1.475 / 1.928 / 51 / 51,0.941 / 0.941 / 25 / 25,0.941 / 0.941 / 81 / 81
10,2-2,1.551 / 2.327 / 48 / 48,-1.000 / -1.000 / 0 / 40,1.137 / 1.593 / 42 / 42,1.526 / 2.327 / 56 / 56,1.411 / 1.660 / 28 / 28
11,2-3,1.022 / 1.356 / 39 / 39,-1.000 / -1.000 / 0 / 52,1.037 / 1.435 / 59 / 59,0.985 / 1.171 / 30 / 30,1.152 / 1.435 / 49 / 49
12,2-4,1.133 / 1.356 / 56 / 56,-1.000 / -1.000 / 0 / 47,1.077 / 1.356 / 60 / 60,1.726 / 1.998 / 34 / 34,1.057 / 1.356 / 59 / 59
13,2-5,1.298 / 1.900 / 57 / 57,-1.000 / -1.000 / 0 / 54,1.005 / 1.305 / 41 / 41,1.210 / 1.900 / 46 / 46,1.114 / 1.701 / 56 / 56
14,2-6,1.111 / 1.669 / 65 / 65,-1.000 / -1.000 / 0 / 47,1.257 / 1.671 / 45 / 45,1.273 / 1.913 / 74 / 74,1.466 / 1.935 / 21 / 21
15,2-7,1.259 / 1.749 / 26 / 26,-1.000 / -1.000 / 0 / 56,1.173 / 1.749 / 45 / 45,1.023 / 1.351 / 28 / 28,1.093 / 1.351 / 62 / 62
16,2-8,0.928 / 1.467 / 35 / 35,-1.000 / -1.000 / 0 / 32,1.200 / 1.467 / 60 / 60,1.108 / 1.467 / 71 / 71,1.075 / 1.467 / 54 / 54
17,2-9,1.297 / 1.729 / 42 / 42,-1.000 / -1.000 / 0 / 49,1.058 / 1.480 / 47 / 47,1.224 / 1.441 / 22 / 22,1.370 / 1.729 / 40 / 40
18,2-10,1.201 / 1.766 / 72 / 72,-1.000 / -1.000 / 0 / 43,1.164 / 1.967 / 48 / 48,1.202 / 1.967 / 59 / 59,1.248 / 1.766 / 55 / 55
19,2-11,1.275 / 1.840 / 49 / 49,-1.000 / -1.000 / 0 / 34,1.522 / 1.978 / 56 / 56,1.677 / 2.228 / 44 / 44,1.367 / 1.840 / 50 / 50
20,2-12,0.952 / 0.952 / 51 / 51,-1.000 / -1.000 / 0 / 65,0.952 / 0.952 / 45 / 45,1.112 / 1.263 / 64 / 64,0.952 / 0.952 / 53 / 53
21,2-13,0.952 / 0.952 / 58 / 58,-1.000 / -1.000 / 0 / 31,1.296 / 1.328 / 37 / 37,1.236 / 1.274 / 39 / 39,1.250 / 1.274 / 52 / 52
22,2-14,1.062 / 1.435 / 24 / 24,-1.000 / -1.000 / 0 / 46,1.257 / 1.743 / 58 / 58,1.092 / 1.747 / 43 / 43,1.141 / 1.720 / 64 / 64
23,2-15,1.030 / 1.319 / 78 / 78,-1.000 / -1.000 / 0 / 91,1.000 / 1.787 / 62 / 62,0.930 / 0.930 / 30 / 30,0.930 / 0.930 / 25 / 25
24,2-16,1.046 / 1.186 / 39 / 39,-1.000 / -1.000 / 0 / 40,1.052 / 1.453 / 41 / 41,1.006 / 1.400 / 61 / 61,1.091 / 1.461 / 64 / 64
