,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99,3.317 / 3.794 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
1,1-1,1.891 / 2.505 / 99 / 99,2.336 / 3.276 / 99 / 99,3.937 / 4.819 / 99 / 99,1.861 / 2.798 / 99 / 99,2.315 / 3.062 / 99 / 99
2,1-2,2.364 / 3.020 / 99 / 99,2.872 / 3.842 / 99 / 99,4.560 / 5.489 / 99 / 99,2.336 / 3.332 / 99 / 99,2.817 / 3.614 / 99 / 99
3,1-3,1.404 / 2.126 / 99 / 99,2.702 / 3.167 / 99 / 99,2.690 / 3.154 / 99 / 99,1.399 / 1.757 / 99 / 99,1.478 / 2.126 / 99 / 99
4,1-4,1.301 / 1.403 / 99 / 99,1.866 / 2.452 / 99 / 99,2.269 / 3.102 / 99 / 99,1.220 / 1.403 / 99 / 99,1.220 / 1.403 / 99 / 99
5,1-5,1.704 / 2.073 / 99 / 99,2.264 / 3.309 / 99 / 99,3.409 / 3.838 / 99 / 99,1.643 / 2.225 / 99 / 99,1.833 / 2.410 / 99 / 99
6,1-6,2.261 / 2.694 / 99 / 99,2.812 / 3.482 / 99 / 99,2.666 / 4.658 / 96 / 99,2.192 / 2.864 / 99 / 99,2.179 / 2.864 / 99 / 99
7,1-7,1.933 / 2.440 / 99 / 99,2.424 / 3.128 / 99 / 99,3.355 / 4.178 / 99 / 99,2.085 / 2.541 / 99 / 99,1.892 / 2.629 / 99 / 99
8,2-0,1.114 / 1.620 / 59 / 59,1.068 / 1.606 / 44 / 44,1.009 / 1.306 / 41 / 41,0.994 / 1.361 / 69 / 69,1.092 / 1.306 / 42 / 42
9,2-1,0.942 / 1.167 / 72 / 72,1.004 / 1.167 / 44 / 44,0.971 / 1.167 / 28 / 28,0.892 / 0.892 / 48 / 48,0.892 / 0.892 / 39 / 39
10,2-2,1.137 / 1.975 / 44 / 44,1.325 / 1.940 / 20 / 20,1.147 / 1.390 / 46 / 46,1.215 / 1.689 / 43 / 43,1.216 / 2.238 / 52 / 52
11,2-3,1.066 / 1.481 / 45 / 45,1.534 / 1.904 / 31 / 31,1.229 / 1.727 / 49 / 49,0.991 / 1.475 / 42 / 42,1.276 / 2.133 / 55 / 55
12,2-4,1.160 / 1.595 / 24 / 24,1.264 / 1.595 / 14 / 14,1.448 / 1.947 / 45 / 45,1.102 / 1.243 / 15 / 15,1.362 / 2.299 / 63 / 63
13,2-5,1.053 / 2.034 / 67 / 67,0.910 / 1.259 / 44 / 44,1.801 / 2.317 / 48 / 48,0.955 / 1.624 / 47 / 47,1.183 / 1.630 / 62 / 62
14,2-6,1.376 / 2.023 / 47 / 47,1.154 / 1.839 / 40 / 40,1.397 / 1.661 / 66 / 66,0.942 / 1.661 / 44 / 44,1.289 / 1.661 / 77 / 77
15,2-7,1.138 / 1.540 / 52 / 52,1.420 / 2.099 / 64 / 64,1.606 / 2.200 / 47 / 47,1.265 / 1.899 / 31 / 31,1.132 / 1.540 / 88 / 88
16,2-8,1.390 / 1.823 / 54 / 54,2.121 / 2.927 / 46 / 46,2.259 / 3.351 / 33 / 33,1.598 / 2.206 / 68 / 68,1.419 / 1.812 / 56 / 56
17,2-9,1.224 / 1.617 / 53 / 53,1.145 / 1.612 / 35 / 35,1.178 / 1.617 / 52 / 52,1.154 / 1.612 / 48 / 48,1.163 / 1.617 / 41 / 41
18,2-10,1.026 / 1.233 / 19 / 19,1.069 / 1.519 / 24 / 24,1.056 / 1.233 / 35 / 35,1.131 / 1.233 / 48 / 48,0.952 / 1.171 / 31 / 31
19,2-11,1.132 / 2.047 / 58 / 58,1.170 / 1.747 / 45 / 45,1.217 / 2.429 / 64 / 64,1.035 / 1.720 / 55 / 55,1.233 / 2.111 / 51 / 51
20,2-12,0.976 / 1.364 / 36 / 36,1.008 / 1.228 / 47 / 47,1.268 / 1.496 / 39 / 39,1.023 / 1.357 / 25 / 25,0.987 / 1.354 / 52 / 52
21,2-13,1.070 / 1.778 / 28 / 28,1.071 / 1.778 / 56 / 56,0.995 / 1.428 / 49 / 49,1.260 / 1.598 / 62 / 62,1.088 / 1.778 / 49 / 49
22,2-14,1.069 / 1.669 / 64 / 64,0.949 / 1.494 / 29 / 29,1.116 / 1.689 / 67 / 67,1.159 / 1.669 / 48 / 48,0.931 / 1.494 / 32 / 32
23,2-15,1.592 / 2.071 / 63 / 63,1.913 / 2.986 / 46 / 46,1.652 / 2.618 / 35 / 35,1.173 / 1.689 / 18 / 18,1.584 / 2.706 / 74 / 74
24,2-16,1.005 / 1.676 / 51 / 51,1.010 / 1.287 / 63 / 63,1.179 / 1.676 / 46 / 46,1.145 / 1.287 / 49 / 49,1.045 / 1.676 / 69 / 69
25,2-17,1.353 / 2.300 / 53 / 53,1.729 / 2.846 / 52 / 52,1.188 / 1.975 / 26 / 26,1.310 / 2.671 / 69 / 69,1.313 / 2.321 / 46 / 46
26,2-18,1.415 / 1.964 / 66 / 66,1.117 / 1.608 / 33 / 33,1.054 / 1.964 / 35 / 35,1.057 / 1.812 / 44 / 44,1.127 / 1.599 / 65 / 65
27,2-19,1.459 / 2.034 / 42 / 42,1.120 / 1.973 / 37 / 37,1.497 / 2.404 / 42 / 42,1.598 / 2.424 / 54 / 54,1.656 / 2.402 / 42 / 42
28,2-20,1.170 / 1.842 / 35 / 35,1.114 / 1.538 / 33 / 33,1.553 / 2.392 / 74 / 74,1.363 / 1.852 / 59 / 59,1.472 / 2.156 / 57 / 57
29,2-21,1.371 / 2.093 / 61 / 61,1.196 / 1.682 / 64 / 64,1.107 / 1.682 / 70 / 70,1.296 / 2.093 / 65 / 65,1.276 / 2.062 / 63 / 63
30,2-22,1.084 / 1.396 / 47 / 47,1.209 / 1.709 / 57 / 57,1.019 / 1.396 / 58 / 58,1.053 / 1.396 / 32 / 32,1.265 / 1.791 / 40 / 40
31,2-23,0.644 / 0.644 / 60 / 60,1.175 / 1.402 / 43 / 43,1.078 / 2.047 / 34 / 34,0.644 / 0.644 / 37 / 37,0.644 / 0.644 / 16 / 16
32,2-24,1.288 / 2.124 / 41 / 41,1.145 / 1.720 / 33 / 33,1.149 / 2.110 / 34 / 34,1.338 / 1.802 / 30 / 30,1.431 / 2.124 / 54 / 54
33,2-25,1.462 / 2.319 / 51 / 51,1.519 / 2.469 / 49 / 49,1.811 / 2.418 / 41 / 41,1.285 / 1.969 / 49 / 49,1.215 / 1.735 / 36 / 36
34,2-26,1.010 / 1.550 / 41 / 41,0.912 / 1.214 / 31 / 31,1.198 / 2.094 / 56 / 56,1.305 / 2.177 / 61 / 61,1.522 / 2.193 / 68 / 68
35,2-27,0.965 / 1.330 / 73 / 73,1.020 / 1.330 / 55 / 55,1.046 / 1.330 / 54 / 54,1.064 / 1.330 / 54 / 54,1.038 / 1.330 / 54 / 54
36,2-28,0.941 / 1.332 / 37 / 37,1.025 / 1.332 / 47 / 47,1.130 / 1.332 / 49 / 49,0.960 / 1.332 / 65 / 65,1.028 / 1.332 / 61 / 61
37,2-29,1.021 / 1.194 / 51 / 51,0.916 / 1.194 / 35 / 35,0.971 / 1.194 / 49 / 49,1.015 / 1.194 / 56 / 56,1.044 / 1.194 / 71 / 71
38,2-30,1.323 / 2.028 / 61 / 61,1.326 / 2.033 / 62 / 62,1.373 / 1.849 / 49 / 49,1.415 / 2.033 / 47 / 47,1.081 / 1.775 / 35 / 35
39,2-31,1.239 / 1.612 / 45 / 45,1.330 / 1.989 / 38 / 38,1.243 / 1.629 / 41 / 41,1.587 / 2.349 / 56 / 56,1.400 / 2.324 / 75 / 75
