,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.848 / 2.358 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.768 / 2.135 / 99 / 99,1.782 / 2.358 / 99 / 99,1.885 / 2.358 / 99 / 99
1,1-1,1.526 / 2.469 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.129 / 3.632 / 99 / 99,1.727 / 2.648 / 99 / 99,1.386 / 1.887 / 99 / 99
2,1-2,1.344 / 1.765 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.995 / 2.377 / 99 / 99,1.307 / 1.764 / 99 / 99,1.386 / 1.923 / 99 / 99
3,1-3,1.288 / 1.970 / 98 / 99,-1.000 / -1.000 / 0 / 99,2.033 / 2.478 / 99 / 99,1.348 / 1.749 / 98 / 99,1.379 / 1.749 / 99 / 99
4,1-4,1.319 / 1.803 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.495 / 2.773 / 99 / 99,1.412 / 1.807 / 99 / 99,1.908 / 2.284 / 99 / 99
5,1-5,1.634 / 2.036 / 99 / 99,-1.000 / -1.000 / 0 / 99,3.057 / 3.420 / 99 / 99,1.710 / 2.036 / 99 / 99,1.624 / 2.036 / 99 / 99
6,1-6,1.429 / 1.694 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.778 / 2.489 / 96 / 99,1.366 / 1.694 / 99 / 99,1.308 / 2.239 / 99 / 99
7,1-7,1.392 / 2.071 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.212 / 2.599 / 99 / 99,1.492 / 2.201 / 99 / 99,2.094 / 2.319 / 99 / 99
8,2-0,1.223 / 1.993 / 38 / 38,-1.000 / -1.000 / 0 / 47,1.208 / 1.786 / 47 / 47,1.366 / 1.875 / 59 / 59,1.242 / 1.875 / 47 / 47
9,2-1,1.072 / 1.252 / 56 / 56,-1.000 / -1.000 / 0 / 59,1.047 / 1.596 / 60 / 60,1.017 / 1.246 / 55 / 55,1.139 / 1.645 / 54 / 54
10,2-2,1.296 / 1.828 / 31 / 31,-1.000 / -1.000 / 0 / 69,1.262 / 2.074 / 66 / 66,1.305 / 1.999 / 45 / 45,1.530 / 2.038 / 44 / 44
11,2-3,1.121 / 1.861 / 35 / 35,-1.000 / -1.000 / 0 / 23,0.987 / 1.795 / 35 / 35,1.227 / 1.845 / 34 / 34,0.986 / 1.655 / 40 / 40
12,2-4,0.995 / 1.520 / 77 / 77,-1.000 / -1.000 / 0 / 50,1.035 / 1.214 / 59 / 59,1.041 / 1.520 / 63 / 63,1.091 / 1.520 / 78 / 78
13,2-5,1.131 / 2.018 / 42 / 42,-1.000 / -1.000 / 0 / 35,2.573 / 2.820 / 40 / 40,0.961 / 1.346 / 43 / 43,1.193 / 1.657 / 31 / 31
14,2-6,0.990 / 1.319 / 64 / 64,-1.000 / -1.000 / 0 / 57,1.073 / 1.319 / 45 / 45,1.017 / 1.272 / 61 / 61,0.988 / 1.161 / 20 / 20
15,2-7,1.047 / 2.084 / 33 / 33,-1.000 / -1.000 / 0 / 46,0.964 / 1.485 / 22 / 22,1.361 / 2.410 / 53 / 53,0.988 / 1.662 / 53 / 53
16,2-8,0.889 / 0.889 / 64 / 64,-1.000 / -1.000 / 0 / 53,0.889 / 0.889 / 48 / 48,0.889 / 0.889 / 55 / 55,0.889 / 0.889 / 34 / 34
17,2-9,1.119 / 2.398 / 68 / 68,-1.000 / -1.000 / 0 / 59,1.853 / 2.489 / 46 / 46,1.173 / 1.816 / 66 / 66,1.215 / 2.037 / 63 / 63
18,2-10,0.899 / 0.899 / 32 / 32,-1.000 / -1.000 / 0 / 59,0.899 / 0.899 / 32 / 32,0.899 / 0.899 / 34 / 34,0.899 / 0.899 / 39 / 39
19,2-11,1.039 / 1.476 / 43 / 43,-1.000 / -1.000 / 0 / 48,1.913 / 2.440 / 28 / 28,1.100 / 1.757 / 44 / 44,1.198 / 1.757 / 65 / 65
20,2-12,1.216 / 1.636 / 59 / 59,-1.000 / -1.000 / 0 / 37,1.216 / 1.998 / 72 / 72,1.228 / 1.998 / 33 / 33,1.312 / 1.998 / 53 / 53
21,2-13,0.952 / 0.952 / 45 / 45,-1.000 / -1.000 / 0 / 53,1.049 / 1.803 / 50 / 50,1.015 / 1.417 / 50 / 50,0.988 / 2.067 / 31 / 31
22,2-14,1.168 / 1.626 / 63 / 63,-1.000 / -1.000 / 0 / 36,1.327 / 2.071 / 45 / 45,1.062 / 1.342 / 43 / 43,1.087 / 1.626 / 51 / 51
23,2-15,1.158 / 1.542 / 70 / 70,-1.000 / -1.000 / 0 / 28,1.984 / 2.657 / 68 / 68,1.132 / 1.521 / 39 / 39,1.095 / 1.508 / 36 / 36
24,2-16,0.962 / 1.158 / 59 / 59,-1.000 / -1.000 / 0 / 60,1.627 / 2.055 / 67 / 67,0.955 / 1.182 / 58 / 58,0.900 / 1.158 / 60 / 60
25,2-17,1.020 / 1.158 / 49 / 49,-1.000 / -1.000 / 0 / 50,1.020 / 1.158 / 52 / 52,1.005 / 1.158 / 39 / 39,1.055 / 1.158 / 38 / 38
26,2-18,1.069 / 1.923 / 47 / 47,-1.000 / -1.000 / 0 / 34,1.238 / 1.923 / 71 / 71,1.080 / 1.596 / 31 / 31,1.173 / 1.923 / 63 / 63
27,2-19,1.087 / 1.191 / 54 / 54,-1.000 / -1.000 / 0 / 34,1.058 / 1.200 / 63 / 63,0.990 / 1.172 / 37 / 37,1.027 / 1.287 / 54 / 54
28,2-20,1.147 / 1.765 / 26 / 26,-1.000 / -1.000 / 0 / 63,1.161 / 1.776 / 30 / 30,1.133 / 1.691 / 30 / 30,1.163 / 1.765 / 62 / 62
29,2-21,1.357 / 2.118 / 45 / 45,-1.000 / -1.000 / 0 / 55,1.242 / 1.626 / 51 / 51,1.292 / 2.452 / 60 / 60,1.204 / 2.452 / 62 / 62
30,2-22,0.950 / 1.407 / 49 / 49,-1.000 / -1.000 / 0 / 54,0.938 / 1.428 / 38 / 38,0.836 / 1.093 / 53 / 53,0.980 / 1.428 / 58 / 58
31,2-23,1.433 / 2.384 / 29 / 29,-1.000 / -1.000 / 0 / 34,1.652 / 2.119 / 74 / 74,1.371 / 2.156 / 54 / 54,1.827 / 2.804 / 72 / 72
32,2-24,1.026 / 1.620 / 54 / 54,-1.000 / -1.000 / 0 / 42,0.902 / 1.017 / 36 / 36,1.158 / 1.620 / 60 / 60,1.420 / 2.053 / 50 / 50
33,2-25,0.991 / 1.264 / 56 / 56,-1.000 / -1.000 / 0 / 37,0.975 / 1.264 / 32 / 32,1.050 / 1.264 / 35 / 35,1.086 / 1.264 / 44 / 44
34,2-26,1.282 / 1.885 / 59 / 59,-1.000 / -1.000 / 0 / 50,1.190 / 1.601 / 60 / 60,1.255 / 1.699 / 49 / 49,1.183 / 2.135 / 61 / 61
35,2-27,1.415 / 1.952 / 69 / 69,-1.000 / -1.000 / 0 / 63,1.597 / 2.347 / 65 / 65,1.244 / 1.755 / 24 / 24,1.225 / 1.662 / 50 / 50
36,2-28,0.903 / 1.190 / 32 / 32,-1.000 / -1.000 / 0 / 26,0.938 / 1.317 / 52 / 52,0.894 / 0.894 / 38 / 38,0.961 / 1.190 / 44 / 44
37,2-29,0.998 / 1.251 / 39 / 39,-1.000 / -1.000 / 0 / 43,1.016 / 1.193 / 56 / 56,1.024 / 1.251 / 42 / 42,1.130 / 1.251 / 56 / 56
38,2-30,0.967 / 1.119 / 41 / 41,-1.000 / -1.000 / 0 / 39,1.319 / 1.399 / 54 / 54,0.944 / 1.119 / 56 / 56,0.926 / 1.119 / 61 / 61
39,2-31,1.213 / 2.075 / 51 / 51,-1.000 / -1.000 / 0 / 67,1.189 / 1.688 / 47 / 47,1.406 / 2.075 / 60 / 60,1.945 / 2.665 / 53 / 53
