,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.372 / 1.669 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.362 / 1.729 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.853 / 2.506 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.682 / 2.134 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.395 / 2.047 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.303 / 2.040 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.724 / 2.454 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.717 / 2.693 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.335 / 1.552 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.329 / 1.552 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.160 / 1.775 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.638 / 2.065 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,2.202 / 3.130 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.904 / 2.778 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,2-0,1.129 / 1.627 / 49 / 49,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 25,1.183 / 1.627 / 45 / 45,-1.000 / -1.000 / 0 / 57
9,2-1,1.146 / 1.662 / 40 / 40,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 61,1.098 / 1.640 / 56 / 56,-1.000 / -1.000 / 0 / 43
10,2-2,1.320 / 1.707 / 53 / 53,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 66,1.246 / 1.701 / 29 / 29,-1.000 / -1.000 / 0 / 45
11,2-3,1.290 / 1.760 / 62 / 62,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 45,1.255 / 1.543 / 56 / 56,-1.000 / -1.000 / 0 / 70
12,2-4,1.206 / 1.949 / 41 / 41,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 66,1.145 / 1.619 / 30 / 30,-1.000 / -1.000 / 0 / 41
13,2-5,1.031 / 1.295 / 51 / 51,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 54,1.093 / 1.910 / 42 / 42,-1.000 / -1.000 / 0 / 53
14,2-6,1.009 / 1.479 / 66 / 66,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 65,0.950 / 1.184 / 24 / 24,-1.000 / -1.000 / 0 / 45
15,2-7,1.485 / 2.099 / 65 / 65,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 68,1.540 / 2.106 / 56 / 56,-1.000 / -1.000 / 0 / 47
16,2-8,0.890 / 0.890 / 38 / 38,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 53,1.206 / 1.397 / 50 / 50,-1.000 / -1.000 / 0 / 20
17,2-9,1.548 / 1.988 / 76 / 76,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 70,1.303 / 1.949 / 17 / 17,-1.000 / -1.000 / 0 / 49
