,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.613 / 2.200 / 99 / 99,2.278 / 2.934 / 99 / 99,2.209 / 2.668 / 99 / 99,1.728 / 2.200 / 99 / 99,1.667 / 2.157 / 99 / 99
1,1-1,1.088 / 1.321 / 99 / 99,1.616 / 1.697 / 99 / 99,2.199 / 2.832 / 99 / 99,1.071 / 1.321 / 99 / 99,1.139 / 1.321 / 99 / 99
2,1-2,2.074 / 2.693 / 99 / 99,2.158 / 2.876 / 99 / 99,2.369 / 3.211 / 99 / 99,2.217 / 2.693 / 99 / 99,2.179 / 2.693 / 99 / 99
3,1-3,1.519 / 2.025 / 99 / 99,1.665 / 2.025 / 99 / 99,2.733 / 2.881 / 99 / 99,1.503 / 2.025 / 99 / 99,1.462 / 2.025 / 99 / 99
4,1-4,1.210 / 1.369 / 99 / 99,1.259 / 1.581 / 99 / 99,1.290 / 1.660 / 99 / 99,1.147 / 1.578 / 99 / 99,1.474 / 2.196 / 99 / 99
5,1-5,2.448 / 3.027 / 99 / 99,3.074 / 3.806 / 99 / 99,3.246 / 3.806 / 99 / 99,2.580 / 3.027 / 99 / 99,2.514 / 3.027 / 99 / 99
6,1-6,1.328 / 1.968 / 99 / 99,1.436 / 1.968 / 99 / 99,2.052 / 2.404 / 99 / 99,1.461 / 1.968 / 99 / 99,1.231 / 1.686 / 99 / 99
7,1-7,1.818 / 1.995 / 99 / 99,2.689 / 2.854 / 99 / 99,2.499 / 4.860 / 99 / 99,1.810 / 1.810 / 99 / 99,1.820 / 2.007 / 99 / 99
8,2-0,0.965 / 1.239 / 32 / 32,0.935 / 1.239 / 45 / 45,1.072 / 1.239 / 21 / 21,0.931 / 1.239 / 66 / 66,1.044 / 1.239 / 54 / 54
9,2-1,0.908 / 1.015 / 37 / 37,0.916 / 1.015 / 59 / 59,0.919 / 1.015 / 36 / 36,0.922 / 1.015 / 36 / 36,0.919 / 1.015 / 46 / 46
10,2-2,1.274 / 1.822 / 67 / 67,1.479 / 2.093 / 77 / 77,1.277 / 1.822 / 30 / 30,1.290 / 1.822 / 34 / 34,0.996 / 1.822 / 45 / 45
11,2-3,1.034 / 1.263 / 26 / 26,1.094 / 1.263 / 42 / 42,1.843 / 2.096 / 51 / 51,1.125 / 1.417 / 62 / 62,1.044 / 1.263 / 54 / 54
12,2-4,1.194 / 1.628 / 64 / 64,1.085 / 1.265 / 55 / 55,1.014 / 1.628 / 38 / 38,1.190 / 1.628 / 55 / 55,1.056 / 1.340 / 67 / 67
13,2-5,1.357 / 2.014 / 82 / 82,1.116 / 1.782 / 54 / 54,1.586 / 2.494 / 47 / 47,1.117 / 1.612 / 42 / 42,1.100 / 1.416 / 30 / 30
14,2-6,0.909 / 0.909 / 61 / 61,0.909 / 0.909 / 18 / 18,0.909 / 0.909 / 61 / 61,0.909 / 0.909 / 33 / 33,0.909 / 0.909 / 30 / 30
15,2-7,1.371 / 2.191 / 36 / 36,1.328 / 1.995 / 52 / 52,1.196 / 1.631 / 65 / 65,1.101 / 2.191 / 44 / 44,1.074 / 2.191 / 46 / 46
16,2-8,1.043 / 1.335 / 51 / 51,1.099 / 1.335 / 45 / 45,1.046 / 1.335 / 27 / 27,1.089 / 1.335 / 43 / 43,1.130 / 1.335 / 19 / 19
17,2-9,1.277 / 1.599 / 34 / 34,0.821 / 0.970 / 34 / 34,0.910 / 0.970 / 44 / 44,1.212 / 1.463 / 50 / 50,1.260 / 1.599 / 45 / 45
18,2-10,1.245 / 1.658 / 49 / 49,1.196 / 1.680 / 38 / 38,1.478 / 2.024 / 45 / 45,1.307 / 2.015 / 46 / 46,1.321 / 2.404 / 58 / 58
19,2-11,0.952 / 0.952 / 50 / 50,0.952 / 0.952 / 45 / 45,0.952 / 0.952 / 31 / 31,0.952 / 0.952 / 72 / 72,0.952 / 0.952 / 48 / 48
20,2-12,0.966 / 1.169 / 31 / 31,1.004 / 1.169 / 55 / 55,1.321 / 2.716 / 79 / 79,0.991 / 1.169 / 77 / 77,1.013 / 1.169 / 62 / 62
21,2-13,1.084 / 1.490 / 39 / 39,1.026 / 1.490 / 43 / 43,1.044 / 1.197 / 50 / 50,1.032 / 1.490 / 41 / 41,0.998 / 1.490 / 46 / 46
22,2-14,1.038 / 1.410 / 49 / 49,1.133 / 1.410 / 20 / 20,1.058 / 1.410 / 76 / 76,1.081 / 1.410 / 45 / 45,1.121 / 1.410 / 40 / 40
23,2-15,1.111 / 1.947 / 33 / 33,1.297 / 1.960 / 69 / 69,1.320 / 2.280 / 76 / 76,1.194 / 1.947 / 74 / 74,1.343 / 1.725 / 35 / 35
24,2-16,1.293 / 1.704 / 77 / 77,1.054 / 1.336 / 38 / 38,1.094 / 1.704 / 55 / 55,1.259 / 1.704 / 40 / 40,1.113 / 1.336 / 41 / 41
25,2-17,1.302 / 2.221 / 38 / 38,1.139 / 1.891 / 51 / 51,0.949 / 1.229 / 29 / 29,1.251 / 2.221 / 35 / 35,1.103 / 1.891 / 44 / 44
26,2-18,1.608 / 2.088 / 39 / 39,1.411 / 2.370 / 40 / 40,1.179 / 2.025 / 43 / 43,1.602 / 2.495 / 67 / 67,1.462 / 2.495 / 45 / 45
27,2-19,1.070 / 1.513 / 42 / 42,1.190 / 1.573 / 59 / 59,1.051 / 1.657 / 37 / 37,1.091 / 1.513 / 55 / 55,1.218 / 1.743 / 48 / 48
28,2-20,1.031 / 1.210 / 50 / 50,1.128 / 1.906 / 45 / 45,1.136 / 1.906 / 54 / 54,1.198 / 1.822 / 46 / 46,1.076 / 1.452 / 42 / 42
29,2-21,1.103 / 1.780 / 39 / 39,1.117 / 1.555 / 40 / 40,1.187 / 1.606 / 41 / 41,1.073 / 1.788 / 70 / 70,0.993 / 1.780 / 53 / 53
30,2-22,1.113 / 2.016 / 65 / 65,1.026 / 1.594 / 31 / 31,1.154 / 1.594 / 44 / 44,1.176 / 1.594 / 74 / 74,1.162 / 1.594 / 79 / 79
31,2-23,1.246 / 2.137 / 56 / 56,1.239 / 2.137 / 42 / 42,1.565 / 2.137 / 74 / 74,1.291 / 2.122 / 61 / 61,1.770 / 2.535 / 66 / 66
32,2-24,0.972 / 1.137 / 37 / 37,0.926 / 1.137 / 66 / 66,0.915 / 1.137 / 44 / 44,0.927 / 1.137 / 57 / 57,1.000 / 1.137 / 34 / 34
33,2-25,1.256 / 2.076 / 34 / 34,1.314 / 1.855 / 41 / 41,1.239 / 1.540 / 71 / 71,1.068 / 1.872 / 33 / 33,1.173 / 1.494 / 7 / 7
34,2-26,0.974 / 2.044 / 36 / 36,1.224 / 1.801 / 38 / 38,1.254 / 2.164 / 62 / 62,1.150 / 1.809 / 62 / 62,1.118 / 1.637 / 41 / 41
35,2-27,1.004 / 1.091 / 52 / 52,0.978 / 1.091 / 52 / 52,0.968 / 1.091 / 32 / 32,0.987 / 1.091 / 66 / 66,0.935 / 1.091 / 29 / 29
36,2-28,0.939 / 1.270 / 52 / 52,0.985 / 1.270 / 67 / 67,0.984 / 1.270 / 55 / 55,0.963 / 1.270 / 56 / 56,1.053 / 1.270 / 74 / 74
37,2-29,1.063 / 1.383 / 65 / 65,1.203 / 1.383 / 46 / 46,0.962 / 1.036 / 53 / 53,1.020 / 1.383 / 32 / 32,1.075 / 1.383 / 26 / 26
38,2-30,1.114 / 1.637 / 64 / 64,1.102 / 1.436 / 68 / 68,0.903 / 1.137 / 49 / 49,1.028 / 1.327 / 27 / 27,0.995 / 1.436 / 58 / 58
39,2-31,1.148 / 1.652 / 68 / 68,1.068 / 1.448 / 51 / 51,1.011 / 1.547 / 29 / 29,1.115 / 1.429 / 48 / 48,1.253 / 1.652 / 66 / 66
