,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.621 / 1.769 / 99 / 99,1.851 / 2.140 / 99 / 99,2.339 / 3.095 / 99 / 99,1.473 / 2.055 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.563 / 2.111 / 99 / 99,1.534 / 2.111 / 99 / 99,1.617 / 3.055 / 99 / 99,1.487 / 1.752 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.395 / 1.747 / 99 / 99,1.635 / 2.016 / 99 / 99,1.711 / 2.073 / 99 / 99,1.383 / 1.747 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.190 / 1.335 / 99 / 99,1.410 / 1.550 / 99 / 99,2.587 / 2.889 / 99 / 99,1.113 / 1.335 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.016 / 1.145 / 99 / 99,1.241 / 2.088 / 99 / 99,0.894 / 1.733 / 99 / 99,1.383 / 1.459 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.688 / 2.251 / 99 / 99,2.353 / 2.521 / 99 / 99,4.081 / 4.447 / 99 / 99,1.527 / 2.166 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.789 / 2.094 / 99 / 99,1.868 / 2.200 / 99 / 99,2.559 / 3.140 / 99 / 99,1.755 / 2.094 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.649 / 2.081 / 99 / 99,1.591 / 2.081 / 99 / 99,1.534 / 2.081 / 99 / 99,1.576 / 2.081 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,2-0,1.111 / 1.552 / 50 / 50,1.098 / 1.552 / 58 / 58,2.011 / 2.417 / 46 / 46,0.889 / 0.889 / 24 / 24,-1.000 / -1.000 / 0 / 67
9,2-1,1.345 / 2.102 / 58 / 58,0.982 / 1.401 / 42 / 42,1.496 / 1.996 / 40 / 40,0.980 / 2.102 / 51 / 51,-1.000 / -1.000 / 0 / 60
10,2-2,0.941 / 0.941 / 66 / 66,0.941 / 0.941 / 39 / 39,0.941 / 0.941 / 29 / 29,0.941 / 0.941 / 33 / 33,-1.000 / -1.000 / 0 / 33
11,2-3,1.109 / 1.336 / 52 / 52,0.942 / 1.169 / 52 / 52,0.989 / 1.169 / 49 / 49,0.908 / 1.169 / 19 / 19,-1.000 / -1.000 / 0 / 54
12,2-4,1.096 / 1.351 / 55 / 55,1.113 / 1.351 / 61 / 61,0.999 / 1.342 / 60 / 60,1.033 / 1.351 / 44 / 44,-1.000 / -1.000 / 0 / 53
13,2-5,0.941 / 0.941 / 37 / 37,0.941 / 0.941 / 51 / 51,3.357 / 3.758 / 42 / 42,0.941 / 0.941 / 54 / 54,-1.000 / -1.000 / 0 / 65
14,2-6,1.083 / 1.413 / 63 / 63,1.195 / 1.413 / 46 / 46,2.085 / 2.352 / 31 / 31,1.030 / 1.145 / 27 / 27,-1.000 / -1.000 / 0 / 49
15,2-7,0.932 / 1.424 / 53 / 53,1.047 / 1.424 / 60 / 60,0.984 / 1.424 / 57 / 57,1.076 / 1.717 / 46 / 46,-1.000 / -1.000 / 0 / 55
