,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.405 / 2.101 / 99 / 99,1.975 / 2.355 / 99 / 99,3.083 / 3.489 / 99 / 99,1.544 / 2.101 / 99 / 99,1.963 / 2.241 / 99 / 99
1,1-1,1.824 / 2.527 / 99 / 99,1.693 / 2.195 / 99 / 99,1.971 / 2.749 / 99 / 99,1.862 / 2.579 / 99 / 99,1.799 / 2.522 / 99 / 99
2,1-2,2.046 / 2.524 / 99 / 99,2.443 / 3.045 / 99 / 99,2.359 / 2.946 / 99 / 99,2.066 / 2.524 / 99 / 99,2.065 / 2.524 / 99 / 99
3,1-3,1.175 / 1.319 / 99 / 99,1.880 / 2.228 / 99 / 99,1.714 / 2.454 / 99 / 99,1.162 / 1.319 / 99 / 99,1.705 / 1.948 / 99 / 99
4,1-4,1.890 / 2.251 / 99 / 99,1.844 / 2.544 / 99 / 99,1.591 / 1.976 / 99 / 99,1.881 / 2.251 / 99 / 99,2.170 / 2.332 / 99 / 99
5,1-5,1.000 / 1.000 / 99 / 99,1.814 / 2.064 / 99 / 99,3.268 / 3.884 / 99 / 99,1.000 / 1.000 / 99 / 99,1.000 / 1.000 / 99 / 99
6,1-6,1.370 / 1.444 / 99 / 99,2.184 / 2.340 / 99 / 99,2.033 / 2.324 / 99 / 99,1.581 / 1.757 / 99 / 99,1.767 / 1.767 / 99 / 99
7,1-7,1.768 / 2.214 / 99 / 99,2.363 / 2.643 / 99 / 99,3.987 / 4.350 / 99 / 99,1.709 / 2.204 / 99 / 99,1.480 / 2.011 / 99 / 99
8,2-0,0.972 / 1.222 / 48 / 48,0.942 / 1.222 / 51 / 51,0.916 / 1.099 / 55 / 55,0.921 / 1.222 / 36 / 36,1.043 / 1.222 / 59 / 59
9,2-1,0.895 / 0.895 / 36 / 36,0.895 / 0.895 / 63 / 63,1.562 / 2.001 / 37 / 37,0.895 / 0.895 / 51 / 51,0.895 / 0.895 / 67 / 67
10,2-2,1.157 / 1.915 / 58 / 58,1.427 / 2.005 / 65 / 65,1.181 / 1.798 / 59 / 59,1.126 / 1.621 / 51 / 51,1.047 / 1.262 / 75 / 75
11,2-3,1.002 / 1.591 / 28 / 28,1.230 / 1.785 / 58 / 58,1.248 / 1.595 / 44 / 44,1.320 / 1.925 / 44 / 44,1.301 / 1.785 / 62 / 62
12,2-4,0.899 / 0.899 / 46 / 46,1.118 / 1.329 / 44 / 44,1.261 / 1.336 / 80 / 80,0.899 / 0.899 / 73 / 73,0.899 / 0.899 / 63 / 63
13,2-5,1.046 / 1.132 / 47 / 47,0.978 / 1.132 / 51 / 51,0.951 / 0.956 / 46 / 46,1.070 / 1.132 / 77 / 77,1.063 / 1.132 / 41 / 41
14,2-6,1.336 / 1.983 / 47 / 47,1.252 / 1.627 / 47 / 47,1.798 / 2.378 / 46 / 46,1.268 / 1.627 / 54 / 54,1.356 / 1.627 / 70 / 70
15,2-7,1.010 / 1.594 / 50 / 50,1.271 / 1.971 / 53 / 53,1.413 / 2.027 / 62 / 62,1.156 / 1.971 / 61 / 61,1.326 / 2.027 / 33 / 33
16,2-8,0.897 / 0.897 / 42 / 42,0.956 / 0.991 / 53 / 53,0.972 / 0.991 / 24 / 24,0.897 / 0.897 / 61 / 61,0.897 / 0.897 / 49 / 49
17,2-9,1.235 / 1.616 / 74 / 74,1.260 / 1.690 / 28 / 28,1.340 / 1.795 / 56 / 56,1.209 / 1.530 / 59 / 59,1.473 / 1.830 / 23 / 23
18,2-10,0.936 / 0.936 / 32 / 32,0.916 / 1.162 / 34 / 34,1.144 / 1.149 / 21 / 21,0.964 / 1.162 / 64 / 64,0.942 / 1.280 / 52 / 52
19,2-11,0.836 / 1.034 / 50 / 50,1.429 / 1.565 / 30 / 30,2.367 / 2.913 / 41 / 41,0.818 / 1.034 / 58 / 58,0.753 / 1.034 / 54 / 54
20,2-12,0.982 / 1.302 / 53 / 53,1.783 / 2.287 / 52 / 52,2.452 / 2.894 / 36 / 36,1.026 / 1.302 / 40 / 40,1.682 / 2.138 / 56 / 56
21,2-13,1.550 / 2.312 / 64 / 64,1.142 / 1.591 / 28 / 28,1.093 / 1.838 / 61 / 61,1.292 / 1.964 / 65 / 65,1.314 / 1.939 / 62 / 62
22,2-14,1.078 / 1.556 / 51 / 51,1.141 / 1.556 / 41 / 41,1.057 / 1.556 / 31 / 31,1.096 / 1.742 / 65 / 65,1.138 / 1.556 / 52 / 52
23,2-15,1.239 / 1.690 / 39 / 39,1.209 / 1.804 / 32 / 32,1.171 / 1.753 / 46 / 46,1.372 / 1.811 / 54 / 54,1.254 / 1.472 / 56 / 56
24,2-16,0.893 / 0.893 / 64 / 64,1.102 / 1.342 / 50 / 50,1.917 / 2.223 / 32 / 32,0.893 / 0.893 / 73 / 73,0.893 / 0.893 / 45 / 45
25,2-17,1.464 / 2.147 / 70 / 70,1.382 / 1.801 / 68 / 68,1.536 / 2.160 / 46 / 46,1.387 / 1.822 / 45 / 45,1.404 / 1.801 / 38 / 38
26,2-18,1.311 / 1.442 / 24 / 24,1.286 / 1.585 / 73 / 73,1.247 / 1.760 / 27 / 27,1.286 / 1.442 / 29 / 29,1.304 / 1.576 / 50 / 50
27,2-19,1.554 / 1.793 / 55 / 55,1.357 / 1.808 / 41 / 41,2.023 / 2.705 / 73 / 73,1.645 / 1.793 / 17 / 17,0.892 / 1.179 / 21 / 21
28,2-20,1.129 / 2.027 / 53 / 53,1.120 / 2.027 / 57 / 57,1.200 / 1.823 / 44 / 44,1.019 / 1.431 / 38 / 38,0.979 / 2.027 / 58 / 58
29,2-21,1.063 / 1.582 / 30 / 30,1.099 / 1.565 / 46 / 46,1.069 / 1.596 / 54 / 54,1.163 / 1.525 / 35 / 35,1.092 / 1.699 / 42 / 42
30,2-22,1.319 / 2.160 / 59 / 59,1.164 / 1.766 / 47 / 47,1.433 / 2.388 / 42 / 42,1.289 / 2.039 / 59 / 59,1.282 / 1.792 / 48 / 48
31,2-23,1.054 / 1.222 / 48 / 48,1.039 / 1.222 / 44 / 44,1.010 / 1.222 / 68 / 68,0.902 / 1.222 / 45 / 45,0.931 / 1.222 / 54 / 54
32,2-24,1.076 / 1.751 / 48 / 48,1.019 / 1.458 / 25 / 25,0.912 / 1.270 / 34 / 34,1.120 / 1.751 / 57 / 57,1.281 / 1.751 / 58 / 58
33,2-25,1.141 / 1.608 / 34 / 34,1.197 / 1.666 / 43 / 43,1.693 / 2.413 / 55 / 55,1.378 / 2.026 / 51 / 51,1.222 / 1.666 / 42 / 42
