,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.374 / 1.721 / 99 / 99,2.147 / 2.258 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.483 / 2.070 / 99 / 99,1.317 / 1.699 / 99 / 99
1,1-1,1.701 / 2.138 / 99 / 99,2.415 / 3.005 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.713 / 2.325 / 99 / 99,1.586 / 2.090 / 99 / 99
2,1-2,1.226 / 1.559 / 99 / 99,1.251 / 1.667 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.741 / 2.060 / 99 / 99,1.240 / 1.559 / 99 / 99
3,1-3,2.223 / 2.917 / 99 / 99,2.945 / 3.891 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.655 / 3.492 / 99 / 99,1.958 / 2.583 / 99 / 99
4,1-4,1.347 / 1.903 / 99 / 99,1.236 / 1.526 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.284 / 1.648 / 99 / 99,1.512 / 1.740 / 99 / 99
5,1-5,1.206 / 1.728 / 99 / 99,1.115 / 1.376 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.172 / 1.876 / 99 / 99,1.482 / 2.142 / 99 / 99
6,1-6,1.284 / 1.718 / 99 / 99,1.565 / 1.933 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.784 / 2.102 / 99 / 99,1.287 / 1.718 / 99 / 99
7,1-7,1.425 / 1.576 / 99 / 99,1.491 / 1.588 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.491 / 1.576 / 99 / 99,1.531 / 1.701 / 99 / 99
8,2-0,0.897 / 0.897 / 56 / 56,0.897 / 0.897 / 40 / 40,-1.000 / -1.000 / 0 / 24,1.212 / 1.325 / 47 / 47,0.897 / 0.897 / 52 / 52
9,2-1,1.068 / 1.203 / 51 / 51,1.098 / 1.203 / 33 / 33,-1.000 / -1.000 / 0 / 62,1.242 / 1.420 / 52 / 52,0.982 / 1.029 / 37 / 37
10,2-2,1.176 / 1.335 / 32 / 32,1.311 / 1.728 / 25 / 25,-1.000 / -1.000 / 0 / 59,1.311 / 1.728 / 36 / 36,1.248 / 1.728 / 25 / 25
11,2-3,1.162 / 1.455 / 52 / 52,1.302 / 1.507 / 66 / 66,-1.000 / -1.000 / 0 / 68,1.265 / 1.677 / 62 / 62,1.220 / 1.455 / 36 / 36
12,2-4,0.975 / 1.471 / 43 / 43,0.936 / 1.430 / 55 / 55,-1.000 / -1.000 / 0 / 54,0.974 / 1.758 / 60 / 60,0.936 / 1.471 / 36 / 36
13,2-5,1.039 / 1.266 / 44 / 44,1.047 / 1.563 / 50 / 50,-1.000 / -1.000 / 0 / 40,1.014 / 1.519 / 27 / 27,1.123 / 1.580 / 53 / 53
14,2-6,1.030 / 1.679 / 32 / 32,1.008 / 1.633 / 46 / 46,-1.000 / -1.000 / 0 / 47,1.406 / 2.093 / 71 / 71,1.097 / 1.941 / 48 / 48
15,2-7,1.048 / 1.470 / 53 / 53,1.094 / 1.470 / 29 / 29,-1.000 / -1.000 / 0 / 40,1.089 / 1.470 / 54 / 54,0.916 / 1.150 / 41 / 41
16,2-8,1.048 / 1.367 / 50 / 50,1.146 / 1.375 / 59 / 59,-1.000 / -1.000 / 0 / 60,0.991 / 1.389 / 46 / 46,1.060 / 1.367 / 53 / 53
17,2-9,1.488 / 2.269 / 51 / 51,1.091 / 2.269 / 28 / 28,-1.000 / -1.000 / 0 / 33,1.668 / 2.602 / 62 / 62,1.558 / 2.324 / 40 / 40
18,2-10,1.083 / 1.485 / 63 / 63,1.247 / 2.040 / 58 / 58,-1.000 / -1.000 / 0 / 28,1.201 / 2.040 / 56 / 56,1.178 / 1.485 / 30 / 30
19,2-11,1.196 / 1.828 / 37 / 37,1.247 / 1.824 / 52 / 52,-1.000 / -1.000 / 0 / 47,1.224 / 1.828 / 55 / 55,1.152 / 1.844 / 77 / 77
20,2-12,1.068 / 1.506 / 53 / 53,1.118 / 1.506 / 55 / 55,-1.000 / -1.000 / 0 / 80,1.099 / 1.506 / 66 / 66,0.955 / 1.202 / 36 / 36
