,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.237 / 1.971 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.208 / 2.789 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.479 / 2.163 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.093 / 2.685 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.251 / 1.525 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.419 / 2.914 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.443 / 1.765 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.231 / 1.540 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.415 / 1.709 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.218 / 1.764 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.214 / 1.645 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.421 / 1.942 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.137 / 2.152 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.230 / 2.821 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.803 / 2.172 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.618 / 2.863 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99
8,2-0,1.325 / 1.667 / 42 / 42,-1.000 / -1.000 / 0 / 58,1.908 / 2.315 / 62 / 62,-1.000 / -1.000 / 0 / 42,-1.000 / -1.000 / 0 / 38
9,2-1,1.089 / 1.234 / 36 / 36,-1.000 / -1.000 / 0 / 64,1.162 / 1.234 / 65 / 65,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 67
10,2-2,0.892 / 0.892 / 49 / 49,-1.000 / -1.000 / 0 / 44,0.892 / 0.892 / 61 / 61,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 37
11,2-3,0.909 / 0.909 / 82 / 82,-1.000 / -1.000 / 0 / 57,0.893 / 0.893 / 76 / 76,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 52
12,2-4,1.192 / 1.823 / 34 / 34,-1.000 / -1.000 / 0 / 43,1.578 / 2.209 / 40 / 40,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 80
13,2-5,1.015 / 1.462 / 50 / 50,-1.000 / -1.000 / 0 / 45,1.047 / 1.412 / 26 / 26,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 44
14,2-6,0.961 / 1.182 / 32 / 32,-1.000 / -1.000 / 0 / 53,1.022 / 1.182 / 59 / 59,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 52
15,2-7,1.117 / 1.517 / 63 / 63,-1.000 / -1.000 / 0 / 67,1.439 / 1.617 / 34 / 34,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 56
16,2-8,1.120 / 1.791 / 61 / 61,-1.000 / -1.000 / 0 / 66,1.078 / 1.834 / 50 / 50,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 48
17,2-9,1.475 / 2.228 / 66 / 66,-1.000 / -1.000 / 0 / 64,1.337 / 2.296 / 68 / 68,-1.000 / -1.000 / 0 / 32,-1.000 / -1.000 / 0 / 64
18,2-10,1.382 / 1.816 / 76 / 76,-1.000 / -1.000 / 0 / 48,1.587 / 2.284 / 65 / 65,-1.000 / -1.000 / 0 / 31,-1.000 / -1.000 / 0 / 36
19,2-11,1.142 / 1.939 / 62 / 62,-1.000 / -1.000 / 0 / 49,1.199 / 2.019 / 57 / 57,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 48
