,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.054 / 1.221 / 99 / 99,1.376 / 1.584 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.114 / 1.221 / 99 / 99,1.311 / 1.584 / 99 / 99
1,1-1,1.867 / 2.354 / 99 / 99,2.261 / 2.811 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.847 / 2.354 / 99 / 99,1.699 / 2.213 / 99 / 99
2,1-2,1.337 / 1.589 / 99 / 99,2.170 / 2.554 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.345 / 1.589 / 99 / 99,1.440 / 1.661 / 99 / 99
3,1-3,1.392 / 1.717 / 99 / 99,1.605 / 1.800 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.289 / 1.687 / 99 / 99,1.408 / 1.717 / 99 / 99
4,1-4,1.277 / 1.766 / 99 / 99,1.730 / 2.144 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.686 / 2.097 / 99 / 99,1.809 / 2.008 / 99 / 99
5,1-5,1.264 / 1.600 / 99 / 99,2.133 / 2.624 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.379 / 1.655 / 99 / 99,1.472 / 1.827 / 99 / 99
6,1-6,1.011 / 1.032 / 99 / 99,2.014 / 2.465 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.610 / 1.616 / 99 / 99,1.139 / 1.318 / 99 / 99
7,1-7,1.449 / 1.564 / 99 / 99,2.443 / 2.721 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.868 / 1.943 / 99 / 99,1.757 / 1.933 / 99 / 99
8,2-0,1.321 / 1.849 / 51 / 51,1.217 / 1.533 / 50 / 50,-1.000 / -1.000 / 0 / 56,1.226 / 1.548 / 47 / 47,1.248 / 2.151 / 41 / 41
9,2-1,1.016 / 1.483 / 66 / 66,1.603 / 2.093 / 26 / 26,-1.000 / -1.000 / 0 / 42,1.107 / 1.483 / 31 / 31,0.905 / 1.172 / 37 / 37
10,2-2,1.307 / 2.100 / 55 / 55,1.674 / 2.834 / 55 / 55,-1.000 / -1.000 / 0 / 52,1.402 / 2.100 / 72 / 72,1.245 / 2.100 / 39 / 39
11,2-3,1.073 / 1.124 / 53 / 53,1.017 / 1.370 / 60 / 60,-1.000 / -1.000 / 0 / 28,1.017 / 1.124 / 53 / 53,1.081 / 1.124 / 28 / 28
12,2-4,1.392 / 1.567 / 56 / 56,1.128 / 1.489 / 26 / 26,-1.000 / -1.000 / 0 / 29,0.956 / 1.218 / 21 / 21,1.426 / 1.589 / 68 / 68
13,2-5,0.979 / 1.236 / 36 / 36,1.683 / 2.258 / 52 / 52,-1.000 / -1.000 / 0 / 51,1.544 / 1.923 / 58 / 58,1.267 / 1.923 / 44 / 44
14,2-6,1.126 / 1.450 / 57 / 57,1.254 / 1.536 / 50 / 50,-1.000 / -1.000 / 0 / 76,1.209 / 1.365 / 56 / 56,1.280 / 1.536 / 63 / 63
15,2-7,1.249 / 1.496 / 51 / 51,1.107 / 1.496 / 27 / 27,-1.000 / -1.000 / 0 / 55,1.327 / 1.781 / 73 / 73,1.275 / 1.893 / 54 / 54
16,2-8,1.501 / 2.058 / 47 / 47,1.031 / 1.860 / 26 / 26,-1.000 / -1.000 / 0 / 50,1.220 / 2.036 / 32 / 32,1.325 / 2.306 / 42 / 42
17,2-9,1.326 / 1.356 / 56 / 56,1.272 / 1.864 / 37 / 37,-1.000 / -1.000 / 0 / 59,1.252 / 1.356 / 46 / 46,1.303 / 1.356 / 35 / 35
18,2-10,1.487 / 2.097 / 48 / 48,1.113 / 1.827 / 59 / 59,-1.000 / -1.000 / 0 / 35,1.274 / 2.097 / 57 / 57,1.298 / 2.097 / 52 / 52
19,2-11,1.160 / 1.453 / 41 / 41,1.504 / 1.855 / 42 / 42,-1.000 / -1.000 / 0 / 36,1.121 / 1.462 / 67 / 67,1.023 / 1.205 / 63 / 63
20,2-12,1.244 / 1.318 / 40 / 40,1.239 / 1.639 / 54 / 54,-1.000 / -1.000 / 0 / 38,1.098 / 1.318 / 35 / 35,1.052 / 1.639 / 45 / 45
21,2-13,0.933 / 1.137 / 69 / 69,0.930 / 1.137 / 67 / 67,-1.000 / -1.000 / 0 / 47,0.983 / 1.132 / 39 / 39,1.009 / 1.132 / 65 / 65
