,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.566 / 2.032 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.022 / 2.535 / 99 / 99,1.694 / 2.032 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.188 / 1.364 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.147 / 1.257 / 99 / 99,1.251 / 1.612 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.733 / 2.556 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.909 / 2.420 / 89 / 99,1.969 / 2.420 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.485 / 1.847 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.346 / 1.935 / 99 / 99,1.373 / 1.847 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.169 / 1.316 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.152 / 2.523 / 99 / 99,1.089 / 1.316 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.284 / 1.624 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.640 / 2.583 / 99 / 99,1.272 / 1.624 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.376 / 1.796 / 99 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.418 / 2.026 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.672 / 2.003 / 99 / 99,-1.000 / -1.000 / 0 / 99,2.080 / 2.261 / 99 / 99,1.737 / 2.084 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,2-0,0.930 / 0.930 / 67 / 67,-1.000 / -1.000 / 0 / 44,0.930 / 0.930 / 62 / 62,0.930 / 0.930 / 66 / 66,-1.000 / -1.000 / 0 / 77
9,2-1,0.917 / 1.269 / 52 / 52,-1.000 / -1.000 / 0 / 60,0.934 / 1.269 / 58 / 58,1.015 / 1.269 / 59 / 59,-1.000 / -1.000 / 0 / 51
10,2-2,0.890 / 0.890 / 34 / 34,-1.000 / -1.000 / 0 / 27,1.621 / 1.956 / 40 / 40,0.971 / 1.389 / 52 / 52,-1.000 / -1.000 / 0 / 47
11,2-3,1.218 / 1.656 / 36 / 36,-1.000 / -1.000 / 0 / 27,1.345 / 1.656 / 36 / 36,1.200 / 1.651 / 71 / 71,-1.000 / -1.000 / 0 / 68
12,2-4,1.534 / 2.073 / 36 / 36,-1.000 / -1.000 / 0 / 53,1.450 / 1.750 / 48 / 48,1.402 / 1.769 / 58 / 58,-1.000 / -1.000 / 0 / 45
13,2-5,0.934 / 1.361 / 55 / 55,-1.000 / -1.000 / 0 / 65,1.059 / 1.513 / 32 / 32,0.992 / 1.361 / 58 / 58,-1.000 / -1.000 / 0 / 57
14,2-6,0.983 / 1.388 / 43 / 43,-1.000 / -1.000 / 0 / 29,1.204 / 1.585 / 37 / 37,1.018 / 1.388 / 40 / 40,-1.000 / -1.000 / 0 / 66
15,2-7,1.170 / 1.217 / 17 / 17,-1.000 / -1.000 / 0 / 15,1.250 / 1.405 / 65 / 65,1.137 / 1.239 / 66 / 66,-1.000 / -1.000 / 0 / 48
16,2-8,1.079 / 1.428 / 55 / 55,-1.000 / -1.000 / 0 / 56,1.794 / 2.053 / 57 / 57,1.120 / 1.511 / 64 / 64,-1.000 / -1.000 / 0 / 50
17,2-9,1.214 / 1.562 / 54 / 54,-1.000 / -1.000 / 0 / 37,0.974 / 1.228 / 28 / 28,1.074 / 1.562 / 44 / 44,-1.000 / -1.000 / 0 / 47
18,2-10,1.313 / 1.781 / 55 / 55,-1.000 / -1.000 / 0 / 43,1.449 / 1.781 / 58 / 58,1.248 / 1.656 / 68 / 68,-1.000 / -1.000 / 0 / 33
19,2-11,1.035 / 1.760 / 65 / 65,-1.000 / -1.000 / 0 / 51,1.001 / 1.760 / 49 / 49,1.103 / 1.760 / 38 / 38,-1.000 / -1.000 / 0 / 48
20,2-12,1.029 / 1.312 / 72 / 72,-1.000 / -1.000 / 0 / 37,1.188 / 1.452 / 45 / 45,0.949 / 1.279 / 46 / 46,-1.000 / -1.000 / 0 / 33
21,2-13,1.178 / 1.816 / 47 / 47,-1.000 / -1.000 / 0 / 46,1.105 / 1.510 / 51 / 51,1.247 / 2.085 / 32 / 32,-1.000 / -1.000 / 0 / 44
22,2-14,0.959 / 1.206 / 38 / 38,-1.000 / -1.000 / 0 / 53,1.007 / 1.283 / 47 / 47,1.048 / 1.283 / 59 / 59,-1.000 / -1.000 / 0 / 51
23,2-15,1.272 / 1.730 / 23 / 23,-1.000 / -1.000 / 0 / 33,1.297 / 2.158 / 78 / 78,1.545 / 2.136 / 70 / 70,-1.000 / -1.000 / 0 / 40
24,2-16,1.070 / 1.331 / 53 / 53,-1.000 / -1.000 / 0 / 43,1.000 / 1.484 / 83 / 83,0.952 / 1.331 / 37 / 37,-1.000 / -1.000 / 0 / 39
25,2-17,1.104 / 1.446 / 58 / 58,-1.000 / -1.000 / 0 / 39,0.924 / 1.395 / 52 / 52,1.031 / 1.398 / 57 / 57,-1.000 / -1.000 / 0 / 46
26,2-18,1.411 / 1.959 / 45 / 45,-1.000 / -1.000 / 0 / 46,1.371 / 1.651 / 47 / 47,1.490 / 1.959 / 62 / 62,-1.000 / -1.000 / 0 / 59
27,2-19,0.952 / 0.952 / 62 / 62,-1.000 / -1.000 / 0 / 17,0.952 / 0.952 / 49 / 49,0.952 / 0.952 / 63 / 63,-1.000 / -1.000 / 0 / 48
28,2-20,0.909 / 1.261 / 40 / 40,-1.000 / -1.000 / 0 / 80,1.034 / 1.632 / 50 / 50,1.306 / 2.007 / 46 / 46,-1.000 / -1.000 / 0 / 22
29,2-21,1.112 / 1.250 / 18 / 18,-1.000 / -1.000 / 0 / 51,1.171 / 1.488 / 65 / 65,0.994 / 1.484 / 41 / 41,-1.000 / -1.000 / 0 / 37
30,2-22,1.031 / 1.314 / 41 / 41,-1.000 / -1.000 / 0 / 41,1.018 / 1.314 / 55 / 55,1.027 / 1.314 / 67 / 67,-1.000 / -1.000 / 0 / 61
31,2-23,1.205 / 1.567 / 59 / 59,-1.000 / -1.000 / 0 / 29,1.214 / 1.741 / 38 / 38,1.098 / 1.588 / 70 / 70,-1.000 / -1.000 / 0 / 30
32,2-24,0.941 / 0.941 / 53 / 53,-1.000 / -1.000 / 0 / 37,0.941 / 0.941 / 34 / 34,0.941 / 0.941 / 52 / 52,-1.000 / -1.000 / 0 / 69
33,2-25,1.431 / 2.210 / 69 / 69,-1.000 / -1.000 / 0 / 29,1.557 / 2.210 / 60 / 60,1.470 / 2.210 / 55 / 55,-1.000 / -1.000 / 0 / 40
34,2-26,1.292 / 1.589 / 53 / 53,-1.000 / -1.000 / 0 / 29,1.621 / 2.047 / 54 / 54,1.403 / 1.765 / 41 / 41,-1.000 / -1.000 / 0 / 22
35,2-27,0.895 / 0.895 / 20 / 20,-1.000 / -1.000 / 0 / 30,0.906 / 0.906 / 28 / 28,0.916 / 1.190 / 57 / 57,-1.000 / -1.000 / 0 / 62
36,2-28,1.473 / 1.762 / 60 / 60,-1.000 / -1.000 / 0 / 72,1.309 / 1.762 / 45 / 45,1.455 / 1.762 / 47 / 47,-1.000 / -1.000 / 0 / 35
37,2-29,1.079 / 1.577 / 82 / 82,-1.000 / -1.000 / 0 / 51,1.095 / 1.568 / 28 / 28,1.094 / 1.577 / 73 / 73,-1.000 / -1.000 / 0 / 55
38,2-30,1.145 / 2.038 / 42 / 42,-1.000 / -1.000 / 0 / 60,1.266 / 2.038 / 66 / 66,1.335 / 2.419 / 55 / 55,-1.000 / -1.000 / 0 / 63
39,2-31,0.953 / 0.953 / 74 / 74,-1.000 / -1.000 / 0 / 33,0.953 / 0.953 / 58 / 58,0.953 / 0.953 / 42 / 42,-1.000 / -1.000 / 0 / 35
