,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.416 / 1.900 / 99 / 99,1.498 / 1.809 / 99 / 99,2.510 / 2.889 / 99 / 99,1.455 / 1.900 / 99 / 99,1.600 / 1.955 / 99 / 99
1,1-1,1.117 / 1.306 / 99 / 99,1.925 / 2.015 / 99 / 99,2.961 / 3.315 / 99 / 99,1.482 / 1.854 / 99 / 99,1.882 / 2.062 / 99 / 99
2,1-2,1.386 / 1.711 / 99 / 99,1.781 / 2.226 / 99 / 99,1.997 / 3.364 / 99 / 99,1.414 / 1.711 / 99 / 99,1.857 / 2.170 / 99 / 99
3,1-3,1.278 / 1.463 / 99 / 99,1.865 / 1.999 / 99 / 99,1.483 / 2.029 / 99 / 99,1.134 / 1.463 / 99 / 99,2.490 / 3.035 / 99 / 99
4,1-4,1.579 / 1.996 / 99 / 99,1.569 / 1.996 / 99 / 99,2.448 / 2.922 / 99 / 99,1.517 / 2.044 / 99 / 99,2.681 / 3.461 / 99 / 99
5,1-5,1.003 / 1.217 / 99 / 99,1.526 / 1.729 / 99 / 99,1.345 / 1.536 / 99 / 99,0.969 / 1.147 / 99 / 99,2.039 / 2.621 / 99 / 99
6,1-6,1.601 / 1.762 / 99 / 99,1.554 / 1.762 / 99 / 99,1.500 / 1.849 / 99 / 99,1.513 / 1.918 / 99 / 99,1.475 / 2.003 / 99 / 99
7,1-7,1.467 / 1.820 / 99 / 99,1.430 / 1.947 / 99 / 99,1.345 / 1.952 / 99 / 99,1.707 / 2.117 / 99 / 99,2.504 / 3.894 / 99 / 99
8,2-0,0.941 / 0.941 / 49 / 49,0.941 / 0.941 / 21 / 21,0.941 / 0.941 / 41 / 41,0.941 / 0.941 / 34 / 34,0.941 / 0.941 / 8 / 8
9,2-1,0.992 / 1.207 / 51 / 51,1.021 / 1.207 / 54 / 54,0.982 / 1.207 / 60 / 60,0.907 / 1.207 / 43 / 43,0.975 / 1.295 / 43 / 43
10,2-2,0.941 / 0.941 / 68 / 68,0.941 / 0.941 / 82 / 82,0.967 / 1.840 / 34 / 34,0.967 / 1.840 / 35 / 35,0.941 / 0.941 / 65 / 65
11,2-3,0.940 / 1.520 / 59 / 59,1.025 / 1.520 / 64 / 64,0.947 / 1.317 / 29 / 29,0.950 / 1.317 / 64 / 64,2.529 / 3.347 / 67 / 67
12,2-4,1.188 / 1.576 / 69 / 69,1.217 / 1.576 / 31 / 31,1.547 / 2.227 / 52 / 52,1.128 / 1.431 / 60 / 60,1.057 / 1.567 / 55 / 55
13,2-5,1.201 / 1.354 / 72 / 72,1.265 / 1.331 / 40 / 40,1.139 / 1.331 / 31 / 31,1.100 / 1.331 / 70 / 70,1.045 / 1.277 / 28 / 28
14,2-6,1.304 / 1.533 / 46 / 46,1.043 / 1.221 / 29 / 29,1.207 / 1.808 / 56 / 56,1.434 / 1.798 / 69 / 69,1.043 / 1.533 / 62 / 62
15,2-7,0.995 / 1.603 / 35 / 35,1.004 / 1.305 / 46 / 46,0.993 / 1.250 / 54 / 54,1.054 / 1.250 / 60 / 60,1.163 / 1.609 / 62 / 62
16,2-8,0.898 / 0.898 / 82 / 82,0.898 / 0.898 / 35 / 35,2.288 / 2.517 / 45 / 45,0.898 / 0.898 / 35 / 35,0.898 / 0.898 / 65 / 65
17,2-9,1.077 / 1.537 / 44 / 44,1.127 / 1.640 / 70 / 70,1.118 / 1.883 / 60 / 60,0.918 / 0.918 / 28 / 28,1.034 / 1.281 / 34 / 34
18,2-10,1.096 / 1.534 / 55 / 55,1.089 / 1.534 / 55 / 55,1.036 / 1.534 / 40 / 40,1.061 / 1.598 / 37 / 37,1.009 / 1.303 / 44 / 44
19,2-11,1.178 / 1.685 / 51 / 51,1.065 / 1.685 / 57 / 57,1.057 / 1.562 / 61 / 61,1.088 / 1.685 / 64 / 64,1.668 / 2.126 / 25 / 25
20,2-12,1.517 / 1.931 / 31 / 31,1.165 / 1.439 / 48 / 48,1.982 / 2.298 / 71 / 71,0.982 / 1.140 / 44 / 44,0.986 / 1.425 / 42 / 42
21,2-13,1.168 / 1.592 / 50 / 50,1.221 / 1.787 / 33 / 33,1.842 / 2.374 / 25 / 25,1.133 / 1.329 / 50 / 50,1.077 / 1.860 / 34 / 34
22,2-14,1.057 / 1.622 / 44 / 44,1.230 / 1.752 / 62 / 62,2.598 / 3.195 / 33 / 33,1.171 / 1.286 / 7 / 7,1.076 / 1.622 / 56 / 56
23,2-15,1.262 / 2.141 / 68 / 68,0.918 / 1.286 / 28 / 28,1.177 / 1.860 / 59 / 59,1.042 / 1.435 / 37 / 37,1.563 / 2.259 / 50 / 50
24,2-16,0.941 / 0.941 / 52 / 52,1.458 / 1.546 / 48 / 48,1.693 / 1.805 / 47 / 47,0.941 / 0.941 / 37 / 37,1.504 / 1.707 / 40 / 40
25,2-17,1.316 / 1.903 / 47 / 47,1.791 / 1.791 / 43 / 43,1.025 / 1.422 / 61 / 61,1.451 / 1.744 / 52 / 52,1.789 / 2.066 / 41 / 41
26,2-18,1.105 / 1.742 / 52 / 52,1.061 / 1.742 / 40 / 40,1.199 / 1.756 / 66 / 66,1.273 / 1.742 / 39 / 39,1.005 / 1.742 / 44 / 44
27,2-19,1.003 / 1.164 / 46 / 46,0.905 / 1.202 / 46 / 46,1.589 / 1.776 / 46 / 46,1.093 / 1.202 / 33 / 33,0.899 / 0.899 / 24 / 24
28,2-20,1.237 / 1.595 / 36 / 36,1.101 / 1.595 / 51 / 51,1.447 / 1.751 / 43 / 43,1.088 / 1.461 / 28 / 28,1.144 / 1.287 / 36 / 36
29,2-21,1.047 / 1.279 / 40 / 40,1.067 / 1.431 / 53 / 53,1.148 / 1.431 / 44 / 44,1.084 / 1.279 / 53 / 53,1.007 / 1.431 / 51 / 51
30,2-22,0.949 / 1.338 / 37 / 37,1.016 / 1.338 / 56 / 56,1.087 / 1.338 / 49 / 49,1.025 / 1.338 / 49 / 49,1.100 / 1.338 / 51 / 51
31,2-23,1.163 / 1.464 / 45 / 45,1.191 / 1.785 / 56 / 56,1.078 / 1.464 / 85 / 85,1.322 / 1.814 / 34 / 34,2.396 / 2.900 / 61 / 61
32,2-24,0.996 / 1.248 / 33 / 33,1.068 / 1.527 / 48 / 48,1.164 / 1.527 / 49 / 49,1.270 / 1.556 / 58 / 58,1.045 / 1.220 / 45 / 45
33,2-25,0.891 / 0.891 / 61 / 61,0.891 / 0.891 / 26 / 26,0.891 / 0.891 / 51 / 51,0.891 / 0.891 / 50 / 50,0.891 / 0.891 / 29 / 29
34,2-26,1.031 / 1.225 / 28 / 28,0.984 / 1.210 / 44 / 44,0.994 / 1.542 / 61 / 61,1.035 / 1.542 / 36 / 36,1.696 / 2.154 / 37 / 37
35,2-27,0.997 / 1.251 / 47 / 47,1.449 / 1.611 / 63 / 63,1.246 / 1.262 / 85 / 85,0.896 / 1.251 / 56 / 56,0.989 / 1.251 / 47 / 47
36,2-28,0.992 / 1.586 / 30 / 30,1.166 / 1.780 / 70 / 70,0.946 / 1.265 / 28 / 28,1.033 / 1.780 / 74 / 74,1.258 / 1.805 / 55 / 55
37,2-29,1.133 / 1.275 / 54 / 54,1.017 / 1.275 / 37 / 37,0.986 / 1.275 / 57 / 57,1.140 / 1.275 / 57 / 57,1.003 / 1.275 / 35 / 35
38,2-30,1.648 / 2.143 / 62 / 62,2.114 / 2.361 / 82 / 82,1.091 / 1.584 / 73 / 73,1.708 / 2.225 / 54 / 54,2.112 / 2.329 / 20 / 20
39,2-31,1.321 / 1.800 / 34 / 34,1.134 / 1.386 / 23 / 23,1.416 / 1.800 / 95 / 95,1.309 / 1.800 / 50 / 50,1.153 / 1.800 / 69 / 69
