,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,1.272 / 1.866 / 99 / 99,1.429 / 1.830 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.546 / 1.955 / 99 / 99,-1.000 / -1.000 / 0 / 99
1,1-1,1.429 / 2.246 / 99 / 99,1.324 / 1.693 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.498 / 1.936 / 99 / 99,-1.000 / -1.000 / 0 / 99
2,1-2,1.000 / 1.000 / 99 / 99,1.339 / 1.339 / 95 / 99,-1.000 / -1.000 / 0 / 99,1.000 / 1.000 / 99 / 99,-1.000 / -1.000 / 0 / 99
3,1-3,1.264 / 1.647 / 99 / 99,1.886 / 2.272 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.369 / 1.805 / 99 / 99,-1.000 / -1.000 / 0 / 99
4,1-4,1.417 / 1.833 / 99 / 99,1.549 / 1.833 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.773 / 2.028 / 99 / 99,-1.000 / -1.000 / 0 / 99
5,1-5,1.703 / 2.091 / 99 / 99,2.741 / 3.175 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.627 / 2.091 / 99 / 99,-1.000 / -1.000 / 0 / 99
6,1-6,1.912 / 2.214 / 99 / 99,3.122 / 3.561 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.905 / 2.214 / 99 / 99,-1.000 / -1.000 / 0 / 99
7,1-7,1.166 / 1.288 / 99 / 99,1.421 / 1.695 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.134 / 1.288 / 99 / 99,-1.000 / -1.000 / 0 / 99
8,2-0,0.890 / 0.890 / 60 / 60,0.890 / 0.890 / 40 / 40,-1.000 / -1.000 / 0 / 64,0.890 / 0.890 / 63 / 63,-1.000 / -1.000 / 0 / 45
9,2-1,1.018 / 1.545 / 54 / 54,0.958 / 1.211 / 35 / 35,-1.000 / -1.000 / 0 / 49,1.040 / 1.545 / 62 / 62,-1.000 / -1.000 / 0 / 50
10,2-2,1.066 / 1.248 / 65 / 65,1.046 / 1.248 / 47 / 47,-1.000 / -1.000 / 0 / 57,1.133 / 1.535 / 57 / 57,-1.000 / -1.000 / 0 / 50
11,2-3,1.072 / 1.660 / 46 / 46,1.600 / 2.045 / 73 / 73,-1.000 / -1.000 / 0 / 46,1.369 / 1.911 / 35 / 35,-1.000 / -1.000 / 0 / 48
12,2-4,1.096 / 1.529 / 48 / 48,0.863 / 1.269 / 45 / 45,-1.000 / -1.000 / 0 / 48,1.005 / 1.350 / 49 / 49,-1.000 / -1.000 / 0 / 64
13,2-5,0.892 / 0.892 / 56 / 56,0.892 / 0.892 / 61 / 61,-1.000 / -1.000 / 0 / 70,0.901 / 1.328 / 47 / 47,-1.000 / -1.000 / 0 / 49
14,2-6,1.227 / 1.671 / 57 / 57,1.175 / 1.671 / 37 / 37,-1.000 / -1.000 / 0 / 30,1.158 / 1.671 / 57 / 57,-1.000 / -1.000 / 0 / 40
15,2-7,1.048 / 1.585 / 43 / 43,1.132 / 1.589 / 60 / 60,-1.000 / -1.000 / 0 / 42,1.092 / 1.271 / 41 / 41,-1.000 / -1.000 / 0 / 78
16,2-8,1.319 / 1.895 / 53 / 53,1.364 / 1.895 / 46 / 46,-1.000 / -1.000 / 0 / 63,1.389 / 1.642 / 75 / 75,-1.000 / -1.000 / 0 / 53
17,2-9,1.178 / 1.590 / 72 / 72,1.359 / 1.934 / 59 / 59,-1.000 / -1.000 / 0 / 55,1.189 / 1.460 / 61 / 61,-1.000 / -1.000 / 0 / 54
18,2-10,1.031 / 1.270 / 70 / 70,1.370 / 1.645 / 80 / 80,-1.000 / -1.000 / 0 / 31,0.946 / 1.270 / 31 / 31,-1.000 / -1.000 / 0 / 66
19,2-11,1.028 / 1.311 / 51 / 51,1.279 / 1.317 / 28 / 28,-1.000 / -1.000 / 0 / 30,1.087 / 1.311 / 74 / 74,-1.000 / -1.000 / 0 / 32
20,2-12,1.163 / 1.479 / 58 / 58,1.198 / 1.588 / 76 / 76,-1.000 / -1.000 / 0 / 48,1.097 / 1.479 / 49 / 49,-1.000 / -1.000 / 0 / 46
21,2-13,1.000 / 1.252 / 70 / 70,1.064 / 1.252 / 69 / 69,-1.000 / -1.000 / 0 / 55,1.377 / 1.441 / 47 / 47,-1.000 / -1.000 / 0 / 48
