,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,-1.000 / -1.000 / 0 / 99,1.841 / 2.121 / 99 / 99,-1.000 / -1.000 / 0 / 99,0.993 / 1.142 / 99 / 99,1.641 / 1.798 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,1.790 / 2.255 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.290 / 1.423 / 99 / 99,1.248 / 1.707 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,1.446 / 1.867 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.414 / 1.777 / 99 / 99,1.360 / 1.777 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,2.610 / 3.073 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.398 / 1.497 / 99 / 99,1.423 / 1.762 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,1.520 / 3.280 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.086 / 1.371 / 99 / 99,1.022 / 1.371 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,1.527 / 1.757 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.059 / 1.255 / 99 / 99,1.080 / 1.255 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,2.804 / 3.344 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.928 / 2.345 / 99 / 99,1.887 / 2.345 / 99 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,1.575 / 2.157 / 99 / 99,-1.000 / -1.000 / 0 / 99,1.850 / 2.198 / 99 / 99,2.247 / 2.571 / 99 / 99
8,2-0,-1.000 / -1.000 / 0 / 39,1.000 / 1.680 / 59 / 59,-1.000 / -1.000 / 0 / 44,1.316 / 1.556 / 52 / 52,1.385 / 1.859 / 48 / 48
9,2-1,-1.000 / -1.000 / 0 / 67,1.321 / 1.861 / 42 / 42,-1.000 / -1.000 / 0 / 39,0.807 / 1.079 / 30 / 30,0.833 / 1.079 / 52 / 52
