,stream,shortest_path,min_max_percentage,least_used_capacity_percentage,least_conflict_value,ILP
0,1-0,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.664 / 2.714 / 99 / 99,1.471 / 2.387 / 99 / 99
1,1-1,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.206 / 1.799 / 99 / 99,1.190 / 1.799 / 99 / 99
2,1-2,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.109 / 1.375 / 99 / 99,1.263 / 1.567 / 99 / 99
3,1-3,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.870 / 2.545 / 99 / 99,1.714 / 2.545 / 99 / 99
4,1-4,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.341 / 1.514 / 99 / 99,1.576 / 1.740 / 99 / 99
5,1-5,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.396 / 1.792 / 99 / 99,1.388 / 1.792 / 99 / 99
6,1-6,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.773 / 2.145 / 99 / 99,1.804 / 2.145 / 99 / 99
7,1-7,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,-1.000 / -1.000 / 0 / 99,1.479 / 1.978 / 99 / 99,1.562 / 1.978 / 99 / 99
8,2-0,-1.000 / -1.000 / 0 / 48,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 48,1.086 / 1.510 / 55 / 55,1.174 / 1.542 / 47 / 47
9,2-1,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 57,0.964 / 1.583 / 46 / 46,0.880 / 1.583 / 61 / 61
10,2-2,-1.000 / -1.000 / 0 / 26,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 63,1.153 / 1.877 / 55 / 55,1.129 / 1.548 / 30 / 30
11,2-3,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 16,1.026 / 1.671 / 46 / 46,1.056 / 1.671 / 49 / 49
12,2-4,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 16,-1.000 / -1.000 / 0 / 48,1.238 / 1.662 / 60 / 60,1.365 / 1.673 / 47 / 47
13,2-5,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 39,-1.000 / -1.000 / 0 / 50,1.101 / 1.443 / 59 / 59,1.011 / 1.443 / 44 / 44
14,2-6,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 34,1.133 / 1.377 / 47 / 47,1.114 / 1.450 / 47 / 47
15,2-7,-1.000 / -1.000 / 0 / 67,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 43,0.923 / 1.516 / 47 / 47,1.006 / 1.491 / 48 / 48
16,2-8,-1.000 / -1.000 / 0 / 21,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 41,1.021 / 1.151 / 26 / 26,1.080 / 1.725 / 61 / 61
17,2-9,-1.000 / -1.000 / 0 / 49,-1.000 / -1.000 / 0 / 52,-1.000 / -1.000 / 0 / 83,1.040 / 1.345 / 39 / 39,1.048 / 1.712 / 60 / 60
18,2-10,-1.000 / -1.000 / 0 / 46,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 37,1.670 / 2.400 / 60 / 60,1.905 / 2.363 / 38 / 38
19,2-11,-1.000 / -1.000 / 0 / 21,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 51,0.941 / 0.941 / 10 / 10,1.246 / 1.720 / 55 / 55
20,2-12,-1.000 / -1.000 / 0 / 71,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 52,0.926 / 1.057 / 55 / 55,0.924 / 1.057 / 63 / 63
21,2-13,-1.000 / -1.000 / 0 / 59,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 41,1.553 / 2.326 / 57 / 57,1.405 / 2.298 / 38 / 38
22,2-14,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 37,-1.000 / -1.000 / 0 / 79,0.913 / 0.964 / 25 / 25,0.915 / 0.964 / 29 / 29
23,2-15,-1.000 / -1.000 / 0 / 15,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 40,1.229 / 1.841 / 46 / 46,1.108 / 1.522 / 40 / 40
24,2-16,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 62,1.027 / 1.161 / 46 / 46,1.057 / 1.318 / 43 / 43
25,2-17,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 52,1.156 / 1.483 / 52 / 52,1.373 / 1.654 / 37 / 37
26,2-18,-1.000 / -1.000 / 0 / 66,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 38,1.243 / 1.625 / 75 / 75,1.059 / 1.541 / 43 / 43
27,2-19,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 55,-1.000 / -1.000 / 0 / 52,0.892 / 0.892 / 69 / 69,0.892 / 0.892 / 58 / 58
28,2-20,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 66,1.134 / 1.835 / 59 / 59,1.012 / 1.516 / 48 / 48
29,2-21,-1.000 / -1.000 / 0 / 69,-1.000 / -1.000 / 0 / 41,-1.000 / -1.000 / 0 / 41,1.211 / 1.713 / 48 / 48,1.245 / 1.774 / 34 / 34
30,2-22,-1.000 / -1.000 / 0 / 26,-1.000 / -1.000 / 0 / 65,-1.000 / -1.000 / 0 / 72,1.678 / 2.091 / 55 / 55,1.471 / 2.609 / 58 / 58
31,2-23,-1.000 / -1.000 / 0 / 54,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 48,1.222 / 1.651 / 59 / 59,1.188 / 1.651 / 44 / 44
32,2-24,-1.000 / -1.000 / 0 / 45,-1.000 / -1.000 / 0 / 35,-1.000 / -1.000 / 0 / 53,1.130 / 1.394 / 40 / 40,1.007 / 1.377 / 41 / 41
33,2-25,-1.000 / -1.000 / 0 / 61,-1.000 / -1.000 / 0 / 58,-1.000 / -1.000 / 0 / 35,1.410 / 1.974 / 50 / 50,1.314 / 1.621 / 50 / 50
34,2-26,-1.000 / -1.000 / 0 / 51,-1.000 / -1.000 / 0 / 43,-1.000 / -1.000 / 0 / 45,1.888 / 2.625 / 56 / 56,1.762 / 2.625 / 51 / 51
35,2-27,-1.000 / -1.000 / 0 / 53,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 31,0.997 / 1.304 / 42 / 42,1.022 / 1.452 / 72 / 72
36,2-28,-1.000 / -1.000 / 0 / 56,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 63,1.235 / 1.878 / 68 / 68,1.197 / 1.878 / 58 / 58
37,2-29,-1.000 / -1.000 / 0 / 50,-1.000 / -1.000 / 0 / 60,-1.000 / -1.000 / 0 / 44,1.283 / 2.160 / 50 / 50,1.161 / 1.556 / 31 / 31
38,2-30,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 47,-1.000 / -1.000 / 0 / 50,1.078 / 1.636 / 60 / 60,1.052 / 1.636 / 26 / 26
39,2-31,-1.000 / -1.000 / 0 / 44,-1.000 / -1.000 / 0 / 62,-1.000 / -1.000 / 0 / 29,0.962 / 1.194 / 75 / 75,0.978 / 1.194 / 43 / 43
